product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
SP,Apr 2024,HEALTH CENTER,1311.0,,,1721.0,391.0,0.0,218,20.0,30,DISTRICT19,TABLET
PYRA-COMP,Jun 2025,HEALTH CENTER,,,,506.0,88.0,,352,314.0,1,DISTRICT5,TABLET
ACT-INF,Apr 2024,HEALTH CENTER,8171.0,413.0,1480.0,7277.0,,,-188,1114.0,30,DISTRICT26,BLISTER
SP,Jan 2025,HEALTH CENTER,229.0,294.0,287.0,1179.0,694.0,4.0,-391,256.0,1000,DISTRICT27,TABLET
PYRA-COMP,Jan 2024,HEALTH CENTER,,,,6220.0,,,-269,67.0,1,DISTRICT16,TABLET
ITN,Mar 2025,HEALTH CENTER,,,,736.0,,137.0,131,80.0,25,DISTRICT24,PIECE
ART-INJ,Jul 2024,HEALTH CENTER,152.0,0.0,,375.0,1556.0,,167,61.0,1,DISTRICT15,VIAL
ITN,Jun 2025,HEALTH CENTER,4925.0,50.0,542.0,7472.0,,0.0,-446,478.0,30,DISTRICT16,PIECE
ACT-AD,Feb 2025,HEALTH CENTER,7591.0,0.0,926.0,3964.0,,2846.0,107,,30,DISTRICT10,BLISTER
PYRA-SAC,May 2024,HEALTH CENTER,1449.0,,,3469.0,964.0,2361.0,-462,213.0,2,DISTRICT19,SACHET
ART-INJ,Mar 2025,HEALTH CENTER,,0.0,16.0,7.0,,105.0,-440,,1,DISTRICT9,VIAL
ACT-INF,Apr 2024,HEALTH CENTER,1734.0,,,,229.0,11.0,-600,89.0,1,DISTRICT9,BLISTER
ACT-INF,Apr 2025,REGIONAL HOSPITAL,824.0,,,1649.0,,,136,,30,DISTRICT36,BLISTER
QUIN,Dec 2023,HEALTH CENTER,,11.0,8.0,413.0,,0.0,239,,1000,DISTRICT10,TABLET
ACT-INF,Oct 2024,REGIONAL HOSPITAL,2047.0,0.0,173.0,,,,-290,,30,DISTRICT13,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,42.0,,,755.0,621.0,,-325,45.0,30,DISTRICT7,BLISTER
SP,Nov 2024,HEALTH CENTER,,,292.0,315.0,,,-663,285.0,1000,DISTRICT8,TABLET
RDT,Aug 2024,HEALTH CENTER,,912.0,27.0,,235.0,2760.0,569,,30,DISTRICT31,PIECE
ART-SUP,May 2025,HEALTH CENTER,1678.0,174.0,1218.0,,,,401,639.0,1,DISTRICT16,CAPSULE
RDT,Jul 2025,HEALTH CENTER,,12.0,,372.0,,2897.0,178,,25,DISTRICT28,PIECE
ACT-GC,Oct 2024,HEALTH CENTER,,,637.0,,,0.0,280,621.0,30,DISTRICT24,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,1385.0,429.0,433.0,2024.0,,122.0,-319,630.0,50,DISTRICT22,BLISTER
ART-INJ,May 2024,HEALTH CENTER,,178.0,110.0,1624.0,,1492.0,-40,339.0,30,DISTRICT37,VIAL
ITN,Jun 2025,HEALTH CENTER,,24.0,312.0,439.0,,0.0,-98,64.0,30,DISTRICT29,PIECE
QUIN,Feb 2024,HEALTH CENTER,198.0,0.0,,177.0,,3672.0,-363,54.0,30,DISTRICT17,TABLET
ACT-AD,Jul 2025,HEALTH CENTER,3387.0,,327.0,2517.0,807.0,,294,154.0,30,DISTRICT25,BLISTER
SP,Jul 2024,HEALTH CENTER,32.0,14.0,2.0,155.0,,51.0,387,6.0,30,DISTRICT8,TABLET
ART-INJ,Jun 2024,HEALTH CENTER,605.0,0.0,220.0,86.0,,3085.0,-698,,30,DISTRICT32,VIAL
ITN,Jun 2025,HEALTH CENTER,,1013.0,,1149.0,,5549.0,-354,317.0,1000,DISTRICT15,PIECE
ACT-AD,Dec 2023,HEALTH CENTER,,,,705.0,,505.0,-313,27.0,1,DISTRICT20,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,2804.0,,202.0,2318.0,,19.0,-267,129.0,50,DISTRICT13,BLISTER
ART-INJ,Nov 2025,HEALTH CENTER,,1.0,,,783.0,0.0,-251,,30,DISTRICT9,VIAL
ACT-INF,Sep 2025,HEALTH CENTER,1355.0,57.0,,1455.0,146.0,14.0,367,,100,DISTRICT16,BLISTER
QUIN,Nov 2025,HEALTH CENTER,,169.0,737.0,,870.0,18.0,495,311.0,1000,DISTRICT35,TABLET
SP,Feb 2024,HEALTH CENTER,191.0,172.0,,,941.0,263.0,411,55.0,30,DISTRICT27,TABLET
PYRA-SAC,Dec 2023,HEALTH CENTER,,,11.0,13.0,,1276.0,-112,,5,DISTRICT24,SACHET
PYRA-SAC,Oct 2024,HEALTH CENTER,,223.0,108.0,114.0,451.0,6240.0,351,138.0,2,DISTRICT32,SACHET
ACT-GC,Dec 2023,HEALTH CENTER,525.0,201.0,,,585.0,5499.0,115,438.0,1000,DISTRICT35,BLISTER
QUIN,Mar 2024,HEALTH CENTER,,0.0,,,550.0,2752.0,332,,30,DISTRICT10,TABLET
ITN,Jan 2024,HEALTH CENTER,213.0,480.0,61.0,,,2836.0,-217,5.0,30,DISTRICT19,PIECE
SP,Nov 2024,HEALTH CENTER,22.0,,108.0,570.0,,401.0,424,154.0,30,DISTRICT16,TABLET
ACT-INF,Jun 2025,HEALTH CENTER,1879.0,109.0,,560.0,,0.0,-539,142.0,30,DISTRICT2,BLISTER
PYRA-COMP,Apr 2024,HEALTH CENTER,2053.0,13.0,67.0,1794.0,,0.0,-418,11.0,2,DISTRICT8,TABLET
ART-SUP,Jul 2024,HEALTH CENTER,,,,,630.0,0.0,-443,,1,DISTRICT38,CAPSULE
SP,Apr 2024,HEALTH CENTER,,0.0,,75.0,,345.0,-218,,1,DISTRICT1,TABLET
PYRA-COMP,Sep 2025,HEALTH CENTER,,14.0,144.0,423.0,,5.0,489,149.0,1000,DISTRICT28,TABLET
ART-INJ,Nov 2025,HEALTH CENTER,2.0,40.0,18.0,45.0,,841.0,260,5.0,30,DISTRICT15,VIAL
ART-INJ,Mar 2025,HEALTH CENTER,446.0,,131.0,689.0,,4369.0,-220,,30,DISTRICT11,VIAL
ACT-INF,Mar 2025,HEALTH CENTER,121.0,142.0,79.0,343.0,1338.0,2503.0,289,,30,DISTRICT38,BLISTER
RDT,Mar 2025,DISTRICT HOSPITAL,1440.0,43.0,412.0,689.0,,,-576,,30,DISTRICT9,PIECE
RDT,Aug 2024,HEALTH CENTER,1802.0,,,2405.0,916.0,,-195,1491.0,30,DISTRICT31,PIECE
ART-SUP,Feb 2025,REGIONAL HOSPITAL,125.0,119.0,,,,7.0,7,212.0,25,DISTRICT31,CAPSULE
ACT-SC,Oct 2025,HEALTH CENTER,,142.0,735.0,1516.0,1243.0,3339.0,196,838.0,30,DISTRICT25,BLISTER
RDT,May 2024,HEALTH CENTER,1392.0,,421.0,344.0,,1285.0,117,218.0,30,DISTRICT7,PIECE
ACT-GC,Feb 2024,HEALTH CENTER,341.0,24.0,69.0,,754.0,,-357,34.0,50,DISTRICT26,BLISTER
QUIN,Feb 2024,HEALTH CENTER,167.0,30.0,,117.0,,43.0,-169,,50,DISTRICT31,TABLET
PYRA-SAC,May 2024,HEALTH CENTER,12.0,46.0,4.0,93.0,,0.0,371,,1,DISTRICT20,SACHET
ITN,Jun 2025,HEALTH CENTER,,0.0,52.0,,,807.0,-168,,1,DISTRICT29,PIECE
ART-INJ,Dec 2024,HEALTH CENTER,2497.0,1.0,162.0,554.0,,0.0,-128,148.0,30,DISTRICT2,VIAL
ACT-GC,Mar 2025,HEALTH CENTER,1239.0,,,1711.0,,37.0,-163,338.0,30,DISTRICT8,BLISTER
ACT-AD,May 2025,HEALTH CENTER,762.0,,,,,4.0,403,1.0,25,DISTRICT32,BLISTER
ART-SUP,Feb 2025,HEALTH CENTER,,,1487.0,2798.0,,2809.0,303,1646.0,30,DISTRICT37,CAPSULE
ART-SUP,Jan 2024,HEALTH CENTER,,,,780.0,808.0,129.0,267,79.0,1,DISTRICT27,CAPSULE
ACT-INF,Dec 2024,HEALTH CENTER,2629.0,25.0,723.0,1286.0,,451.0,164,581.0,1000,DISTRICT33,BLISTER
ART-SUP,Mar 2024,HEALTH CENTER,1547.0,0.0,55.0,758.0,367.0,,-104,,5,DISTRICT9,CAPSULE
ITN,Apr 2024,HEALTH CENTER,408.0,,90.0,217.0,,255.0,157,203.0,1,DISTRICT15,PIECE
ACT-GC,Sep 2024,HEALTH CENTER,1551.0,242.0,,1514.0,695.0,43.0,-45,,30,DISTRICT30,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,37.0,,48.0,7.0,,3194.0,570,50.0,50,DISTRICT26,BLISTER
SP,Jul 2025,HEALTH CENTER,862.0,,,1033.0,,0.0,-234,,30,DISTRICT22,TABLET
ACT-SC,Oct 2025,HEALTH CENTER,3855.0,,,,,7245.0,225,807.0,50,DISTRICT3,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,,0.0,46.0,,,1215.0,461,3.0,1,DISTRICT32,BLISTER
SP,Feb 2025,HEALTH CENTER,,3.0,,,678.0,106.0,-344,125.0,1000,DISTRICT7,TABLET
ACT-AD,Jul 2025,HEALTH CENTER,2869.0,2.0,276.0,2230.0,144.0,527.0,645,342.0,50,DISTRICT25,BLISTER
SP,Oct 2025,HEALTH CENTER,2598.0,39.0,480.0,,,,591,,30,DISTRICT20,TABLET
ACT-GC,May 2025,HEALTH CENTER,632.0,2.0,,,,,220,199.0,30,DISTRICT30,BLISTER
ACT-SC,Jul 2024,HEALTH CENTER,202.0,0.0,,226.0,679.0,2.0,-380,19.0,30,DISTRICT23,BLISTER
SP,Aug 2025,HEALTH CENTER,,5.0,106.0,294.0,242.0,0.0,-370,63.0,50,DISTRICT27,TABLET
ACT-GC,Aug 2024,HEALTH CENTER,,,769.0,,357.0,4222.0,134,789.0,30,DISTRICT32,BLISTER
PYRA-COMP,Apr 2025,HEALTH CENTER,244.0,0.0,10.0,15.0,700.0,0.0,71,0.0,5,DISTRICT14,TABLET
ACT-SC,Feb 2024,HEALTH CENTER,2581.0,62.0,163.0,,1687.0,,-498,289.0,1,DISTRICT5,BLISTER
ART-INJ,Oct 2024,HEALTH CENTER,4.0,0.0,100.0,,,12.0,-20,53.0,1,DISTRICT22,VIAL
PYRA-COMP,Oct 2024,HEALTH CENTER,60.0,,33.0,72.0,,0.0,-647,4.0,1,DISTRICT10,TABLET
RDT,Dec 2024,HEALTH CENTER,1729.0,84.0,635.0,2076.0,,10.0,578,580.0,2,DISTRICT16,PIECE
PYRA-SAC,Feb 2025,HEALTH CENTER,2526.0,0.0,292.0,47.0,,404.0,32,144.0,5,DISTRICT8,SACHET
ART-SUP,Apr 2024,HEALTH CENTER,141.0,1.0,,36.0,,7567.0,166,162.0,25,DISTRICT27,CAPSULE
SP,Mar 2025,HEALTH CENTER,,4.0,29.0,119.0,653.0,,847,2.0,30,DISTRICT24,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,580.0,1336.0,513.0,1130.0,,,333,256.0,30,DISTRICT7,BLISTER
ART-INJ,Dec 2023,HEALTH CENTER,163.0,,1.0,157.0,,,112,2.0,30,DISTRICT13,VIAL
ACT-SC,Aug 2024,HEALTH CENTER,104.0,0.0,10.0,72.0,,593.0,298,11.0,2,DISTRICT20,BLISTER
ART-SUP,Aug 2024,HEALTH CENTER,804.0,,151.0,310.0,,1613.0,-84,44.0,100,DISTRICT22,CAPSULE
PYRA-SAC,Sep 2025,HEALTH CENTER,,454.0,602.0,,,21.0,170,619.0,5,DISTRICT8,SACHET
ART-SUP,Nov 2024,HEALTH CENTER,,3384.0,445.0,,,1.0,445,487.0,30,DISTRICT3,CAPSULE
PYRA-SAC,Jun 2025,HEALTH CENTER,960.0,48.0,111.0,595.0,,0.0,501,36.0,25,DISTRICT26,SACHET
ACT-SC,Aug 2024,DISTRICT HOSPITAL,,13.0,97.0,121.0,,1581.0,508,,30,DISTRICT26,BLISTER
SP,May 2025,REGIONAL HOSPITAL,2081.0,0.0,385.0,,,1954.0,445,,30,DISTRICT10,TABLET
SP,Dec 2023,HEALTH CENTER,3115.0,1.0,178.0,1851.0,,,29,604.0,30,DISTRICT28,TABLET
ACT-GC,Jun 2024,HEALTH CENTER,,9.0,343.0,736.0,,3669.0,636,495.0,30,DISTRICT3,BLISTER
PYRA-COMP,Oct 2025,HEALTH CENTER,1050.0,53.0,199.0,331.0,1306.0,324.0,-445,462.0,25,DISTRICT16,TABLET
PYRA-SAC,Aug 2025,HEALTH CENTER,,,221.0,110.0,,264.0,-48,488.0,1,DISTRICT9,SACHET
ART-SUP,Sep 2025,HEALTH CENTER,3398.0,2105.0,2121.0,3792.0,1683.0,13642.0,-448,,1,DISTRICT20,CAPSULE
RDT,Jul 2024,HEALTH CENTER,345.0,,77.0,397.0,801.0,0.0,-388,16.0,2,DISTRICT3,PIECE
RDT,Jan 2024,HEALTH CENTER,,43.0,227.0,857.0,,22.0,-160,241.0,30,DISTRICT27,PIECE
RDT,Feb 2025,HEALTH CENTER,32.0,427.0,,81.0,,18.0,651,13.0,30,DISTRICT16,PIECE
SP,Dec 2024,HEALTH CENTER,37.0,0.0,192.0,,,5465.0,-213,,1,DISTRICT2,TABLET
ACT-INF,Dec 2024,HEALTH CENTER,599.0,,708.0,272.0,,2097.0,338,,1000,DISTRICT38,BLISTER
ACT-AD,Mar 2024,HEALTH CENTER,,,,1072.0,,217.0,286,41.0,25,DISTRICT33,BLISTER
ART-SUP,Feb 2025,HEALTH CENTER,67.0,564.0,21.0,437.0,,305.0,-229,1.0,5,DISTRICT21,CAPSULE
PYRA-COMP,Dec 2023,HEALTH CENTER,854.0,8.0,,214.0,,143.0,-700,,30,DISTRICT28,TABLET
QUIN,Jul 2025,HEALTH CENTER,1919.0,0.0,851.0,,671.0,1485.0,-704,404.0,1000,DISTRICT11,TABLET
SP,Mar 2024,REGIONAL HOSPITAL,,542.0,,1322.0,,0.0,-932,52.0,30,DISTRICT30,TABLET
PYRA-SAC,Mar 2025,HEALTH CENTER,3466.0,2042.0,888.0,7767.0,,119.0,220,340.0,5,DISTRICT36,SACHET
PYRA-COMP,Mar 2024,HEALTH CENTER,1666.0,,385.0,2157.0,,,-525,312.0,30,DISTRICT14,TABLET
ACT-AD,Jan 2025,HEALTH CENTER,122.0,1518.0,143.0,600.0,,17.0,32,217.0,1,DISTRICT28,BLISTER
SP,Jun 2025,HEALTH CENTER,534.0,,19.0,1651.0,,0.0,-472,41.0,30,DISTRICT32,TABLET
ACT-INF,Mar 2024,HEALTH CENTER,913.0,11.0,158.0,1783.0,,0.0,263,,25,DISTRICT11,BLISTER
ITN,Jan 2024,HEALTH CENTER,,1.0,578.0,2678.0,,,267,334.0,30,DISTRICT15,PIECE
RDT,Oct 2025,HEALTH CENTER,186.0,2.0,104.0,501.0,,247.0,-436,75.0,100,DISTRICT31,PIECE
ACT-INF,May 2025,HEALTH CENTER,5207.0,,1862.0,,,61.0,198,,30,DISTRICT13,BLISTER
QUIN,Aug 2025,HEALTH CENTER,482.0,9.0,23.0,794.0,,0.0,-223,54.0,1000,DISTRICT9,TABLET
SP,Oct 2025,HEALTH CENTER,3903.0,0.0,488.0,3344.0,,31.0,27,,1000,DISTRICT36,TABLET
ITN,May 2024,HEALTH CENTER,,,96.0,1323.0,1379.0,1.0,261,28.0,25,DISTRICT25,PIECE
ACT-SC,Nov 2025,HEALTH CENTER,5684.0,28.0,1437.0,3338.0,,10108.0,-699,1460.0,30,DISTRICT31,BLISTER
ACT-SC,May 2025,HEALTH CENTER,8.0,,23.0,57.0,,0.0,421,3.0,1,DISTRICT25,BLISTER
ACT-INF,Apr 2025,NATIONAL HOSPITAL,17.0,1.0,,9.0,,142.0,641,1.0,50,DISTRICT25,BLISTER
ACT-GC,Mar 2025,HEALTH CENTER,49.0,51.0,60.0,55.0,656.0,0.0,-226,5.0,1000,DISTRICT19,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,435.0,713.0,201.0,523.0,,,62,7.0,30,DISTRICT4,BLISTER
PYRA-COMP,Feb 2024,HEALTH CENTER,,,26.0,43.0,,0.0,283,14.0,1,DISTRICT24,TABLET
RDT,Mar 2024,HEALTH CENTER,,,11.0,32.0,392.0,138.0,89,1.0,1,DISTRICT19,PIECE
ART-SUP,Apr 2025,HEALTH CENTER,3419.0,8.0,325.0,3558.0,,311.0,-131,81.0,1,DISTRICT1,CAPSULE
ITN,Feb 2024,HEALTH CENTER,,1.0,,,2093.0,265.0,261,39.0,30,DISTRICT19,PIECE
ART-INJ,Apr 2025,HEALTH CENTER,808.0,48.0,52.0,1989.0,287.0,54.0,445,46.0,30,DISTRICT21,VIAL
PYRA-SAC,Dec 2024,HEALTH CENTER,162.0,1.0,117.0,12.0,,2511.0,103,31.0,5,DISTRICT35,SACHET
ART-SUP,Jan 2025,HEALTH CENTER,293.0,2.0,160.0,4.0,,3852.0,80,50.0,5,DISTRICT13,CAPSULE
ACT-SC,May 2024,HEALTH CENTER,225.0,10.0,219.0,516.0,,,-609,155.0,100,DISTRICT3,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,85.0,,29.0,33.0,,0.0,-141,16.0,30,DISTRICT29,BLISTER
ART-INJ,Sep 2024,HEALTH CENTER,,795.0,555.0,89.0,,,-142,629.0,50,DISTRICT16,VIAL
PYRA-SAC,Mar 2025,HEALTH CENTER,641.0,2692.0,306.0,1335.0,,239.0,-474,346.0,2,DISTRICT28,SACHET
ACT-SC,Mar 2024,HEALTH CENTER,643.0,153.0,193.0,,280.0,,851,155.0,30,DISTRICT6,BLISTER
ACT-AD,Jun 2024,HEALTH CENTER,,292.0,369.0,710.0,,1680.0,396,805.0,25,DISTRICT8,BLISTER
RDT,Jul 2025,HEALTH CENTER,355.0,151.0,200.0,63.0,606.0,1.0,-291,129.0,30,DISTRICT8,PIECE
PYRA-COMP,Jan 2025,HEALTH CENTER,2099.0,13.0,162.0,1224.0,,,-551,167.0,25,DISTRICT15,TABLET
ITN,Aug 2024,HEALTH CENTER,139.0,1704.0,,220.0,339.0,1531.0,-576,64.0,5,DISTRICT29,PIECE
RDT,Apr 2024,HEALTH CENTER,,209.0,,,1014.0,153.0,269,260.0,25,DISTRICT16,PIECE
ACT-INF,Mar 2024,HEALTH CENTER,6.0,,77.0,114.0,773.0,,176,46.0,1000,DISTRICT33,BLISTER
PYRA-SAC,Oct 2025,HEALTH CENTER,262.0,,,237.0,873.0,,73,464.0,1,DISTRICT37,SACHET
ACT-AD,Sep 2024,HEALTH CENTER,2382.0,0.0,612.0,2627.0,,0.0,390,315.0,30,DISTRICT33,BLISTER
PYRA-COMP,Mar 2024,HEALTH CENTER,,,58.0,,,68.0,-528,9.0,25,DISTRICT16,TABLET
PYRA-SAC,Dec 2024,HEALTH CENTER,8347.0,3.0,1440.0,4540.0,,126.0,221,777.0,1,DISTRICT33,SACHET
RDT,Sep 2024,DISTRICT HOSPITAL,251.0,3.0,,367.0,,205.0,-131,10.0,2,DISTRICT33,PIECE
ART-INJ,Jul 2024,HEALTH CENTER,1274.0,0.0,93.0,696.0,647.0,14.0,-42,108.0,30,DISTRICT28,VIAL
PYRA-SAC,Oct 2024,HEALTH CENTER,1934.0,80.0,,,,2.0,197,,50,DISTRICT20,SACHET
ACT-INF,Dec 2023,HEALTH CENTER,158.0,24.0,,,,94.0,977,65.0,1,DISTRICT10,BLISTER
ACT-AD,Aug 2025,HEALTH CENTER,112.0,145.0,32.0,800.0,,0.0,10,,25,DISTRICT1,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,1012.0,,,,,226.0,299,597.0,30,DISTRICT10,BLISTER
ACT-GC,Sep 2025,HEALTH CENTER,2801.0,0.0,393.0,1297.0,,18.0,308,694.0,50,DISTRICT32,BLISTER
ACT-INF,Nov 2025,HEALTH CENTER,2262.0,,,1929.0,717.0,,500,,50,DISTRICT19,BLISTER
ART-INJ,Sep 2025,HEALTH CENTER,305.0,,109.0,325.0,,0.0,11,102.0,30,DISTRICT28,VIAL
RDT,Jun 2024,HEALTH CENTER,132.0,108.0,387.0,,,685.0,-539,340.0,30,DISTRICT28,PIECE
SP,Aug 2025,HEALTH CENTER,2028.0,0.0,140.0,,,,352,310.0,1000,DISTRICT31,TABLET
RDT,Jan 2025,DISTRICT HOSPITAL,,,,2664.0,,3976.0,-282,661.0,100,DISTRICT9,PIECE
ACT-SC,Jun 2024,HEALTH CENTER,,276.0,,2505.0,,0.0,-363,119.0,1000,DISTRICT1,BLISTER
ITN,Nov 2024,HEALTH CENTER,765.0,383.0,,647.0,,2230.0,386,,30,DISTRICT35,PIECE
ACT-AD,May 2025,HEALTH CENTER,4644.0,125.0,,3739.0,,,-352,,25,DISTRICT25,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,1665.0,235.0,602.0,1911.0,1126.0,601.0,282,747.0,30,DISTRICT31,CAPSULE
QUIN,Sep 2024,HEALTH CENTER,645.0,34.0,161.0,590.0,,1217.0,-32,,1000,DISTRICT3,TABLET
ITN,Apr 2024,HEALTH CENTER,47.0,0.0,21.0,,347.0,,-729,,50,DISTRICT16,PIECE
QUIN,Mar 2024,HEALTH CENTER,1777.0,0.0,266.0,487.0,,4.0,-218,,30,DISTRICT32,TABLET
QUIN,Dec 2023,HEALTH CENTER,824.0,0.0,,433.0,,0.0,-549,,1,DISTRICT22,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,411.0,11.0,72.0,229.0,521.0,1020.0,-332,54.0,30,DISTRICT1,BLISTER
ACT-AD,Mar 2024,HEALTH CENTER,5387.0,0.0,,1448.0,,2593.0,29,233.0,1,DISTRICT23,BLISTER
ACT-SC,May 2025,HEALTH CENTER,400.0,469.0,479.0,,,4425.0,530,347.0,1000,DISTRICT5,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,3.0,0.0,,366.0,,0.0,-76,3.0,50,DISTRICT23,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,407.0,1.0,181.0,,,,203,83.0,1000,DISTRICT28,BLISTER
ART-INJ,Jul 2025,HEALTH CENTER,,,272.0,,,0.0,932,192.0,30,DISTRICT7,VIAL
ITN,Oct 2025,HEALTH CENTER,,0.0,128.0,293.0,,8.0,393,,50,DISTRICT23,PIECE
QUIN,May 2025,HEALTH CENTER,,,345.0,677.0,,,-261,292.0,1000,DISTRICT19,TABLET
ACT-AD,Feb 2024,HEALTH CENTER,,,50.0,25.0,,,297,110.0,30,DISTRICT28,BLISTER
ART-INJ,Feb 2025,HEALTH CENTER,1142.0,69.0,323.0,1907.0,,318.0,69,,2,DISTRICT36,VIAL
ART-SUP,Apr 2024,HEALTH CENTER,,951.0,1403.0,9593.0,,17.0,-307,,25,DISTRICT1,CAPSULE
ACT-INF,Mar 2025,HEALTH CENTER,180.0,350.0,76.0,,,0.0,95,,30,DISTRICT37,BLISTER
ITN,May 2025,HEALTH CENTER,671.0,,176.0,280.0,,30.0,-467,198.0,1000,DISTRICT1,PIECE
ACT-INF,Dec 2023,HEALTH CENTER,245.0,0.0,,181.0,688.0,388.0,686,108.0,30,DISTRICT15,BLISTER
PYRA-COMP,Feb 2024,HEALTH CENTER,,,48.0,,,,158,,25,DISTRICT33,TABLET
ITN,Nov 2025,HEALTH CENTER,1123.0,0.0,48.0,,,91.0,165,80.0,25,DISTRICT23,PIECE
SP,Jan 2024,HEALTH CENTER,,3.0,192.0,870.0,,2199.0,189,65.0,50,DISTRICT13,TABLET
RDT,Dec 2023,HEALTH CENTER,460.0,3.0,387.0,356.0,1395.0,14017.0,-138,552.0,50,DISTRICT5,PIECE
ART-SUP,Sep 2025,HEALTH CENTER,,340.0,353.0,3022.0,542.0,622.0,-110,,2,DISTRICT13,CAPSULE
ITN,Aug 2024,HEALTH CENTER,798.0,6.0,,2766.0,,1867.0,-512,,5,DISTRICT28,PIECE
QUIN,Apr 2024,HEALTH CENTER,1168.0,5.0,153.0,1305.0,,181.0,-164,75.0,1000,DISTRICT3,TABLET
QUIN,Jul 2024,HEALTH CENTER,35.0,17.0,,261.0,,16.0,296,,1000,DISTRICT31,TABLET
RDT,Feb 2025,HEALTH CENTER,,,2.0,,,0.0,834,,25,DISTRICT33,PIECE
SP,Mar 2024,HEALTH CENTER,,,,477.0,,0.0,-60,18.0,1000,DISTRICT1,TABLET
PYRA-SAC,Jun 2025,HEALTH CENTER,2238.0,133.0,747.0,,,5057.0,-62,,5,DISTRICT28,SACHET
ACT-INF,Jul 2025,HEALTH CENTER,37.0,44.0,94.0,505.0,332.0,1.0,409,,30,DISTRICT32,BLISTER
ACT-SC,Aug 2024,HEALTH CENTER,196.0,,122.0,100.0,,2608.0,533,129.0,30,DISTRICT13,BLISTER
ACT-SC,Dec 2023,HEALTH CENTER,285.0,1.0,,,,3.0,-216,,30,DISTRICT21,BLISTER
ITN,Mar 2024,DISTRICT HOSPITAL,1895.0,330.0,451.0,,682.0,10.0,-225,240.0,50,DISTRICT16,PIECE
ART-INJ,Jun 2024,HEALTH CENTER,,0.0,143.0,262.0,,,739,,1000,DISTRICT2,VIAL
QUIN,Jun 2024,HEALTH CENTER,,,304.0,837.0,394.0,33.0,-447,297.0,100,DISTRICT9,TABLET
SP,Jun 2024,HEALTH CENTER,,0.0,,1713.0,,,-698,299.0,1,DISTRICT26,TABLET
SP,Apr 2025,HEALTH CENTER,281.0,0.0,62.0,804.0,,0.0,-472,,30,DISTRICT1,TABLET
PYRA-SAC,Oct 2024,HEALTH CENTER,6.0,348.0,83.0,,,,-30,,1,DISTRICT28,SACHET
ACT-AD,Dec 2023,DISTRICT HOSPITAL,,0.0,197.0,720.0,,358.0,505,276.0,1000,DISTRICT31,BLISTER
SP,Apr 2025,HEALTH CENTER,,0.0,,1881.0,,0.0,-142,17.0,1000,DISTRICT31,TABLET
ITN,Jun 2025,HEALTH CENTER,2840.0,3.0,,2065.0,,2184.0,188,1094.0,1000,DISTRICT12,PIECE
QUIN,Oct 2024,HEALTH CENTER,,0.0,,,,171.0,130,,1000,DISTRICT31,TABLET
ACT-SC,Feb 2024,HEALTH CENTER,4532.0,753.0,,5241.0,,,-148,486.0,50,DISTRICT26,BLISTER
PYRA-COMP,Aug 2025,HEALTH CENTER,129.0,,60.0,384.0,,0.0,-181,,25,DISTRICT18,TABLET
QUIN,Jun 2025,HEALTH CENTER,313.0,,299.0,341.0,,,-371,164.0,1000,DISTRICT15,TABLET
ACT-INF,Dec 2023,HEALTH CENTER,785.0,27.0,,883.0,,13.0,-42,159.0,1,DISTRICT32,BLISTER
PYRA-COMP,Jul 2025,HEALTH CENTER,,64.0,860.0,1633.0,,,-182,,1,DISTRICT18,TABLET
PYRA-COMP,Jan 2024,DISTRICT HOSPITAL,,0.0,43.0,67.0,,,42,90.0,2,DISTRICT7,TABLET
ACT-INF,Dec 2023,HEALTH CENTER,,0.0,62.0,,663.0,1.0,-575,12.0,30,DISTRICT33,BLISTER
ACT-GC,Sep 2025,HEALTH CENTER,,58.0,345.0,,,395.0,-502,299.0,1,DISTRICT21,BLISTER
ACT-SC,Feb 2024,HEALTH CENTER,1371.0,193.0,330.0,1278.0,,238.0,-18,,1000,DISTRICT15,BLISTER
ACT-AD,Nov 2025,HEALTH CENTER,1749.0,,473.0,,,12.0,163,530.0,100,DISTRICT7,BLISTER
RDT,Nov 2024,HEALTH CENTER,191.0,0.0,,70.0,,4.0,-304,15.0,30,DISTRICT16,PIECE
ACT-INF,Mar 2024,HEALTH CENTER,,808.0,62.0,1039.0,,1.0,194,26.0,1000,DISTRICT17,BLISTER
ACT-SC,Dec 2023,HEALTH CENTER,51.0,,,107.0,,55.0,-104,4.0,25,DISTRICT7,BLISTER
ITN,Apr 2025,HEALTH CENTER,3025.0,,796.0,3101.0,1402.0,10.0,836,,30,DISTRICT10,PIECE
