product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ACT-INF,Apr 2025,HEALTH CENTER,443.0,,237.0,87.0,,40.0,-146,,1,DISTRICT25,BLISTER
RDT,Jul 2025,HEALTH CENTER,251.0,3.0,55.0,307.0,1138.0,1.0,-403,,50,DISTRICT33,PIECE
ART-SUP,Dec 2023,HEALTH CENTER,,0.0,19.0,367.0,,22.0,497,1.0,1,DISTRICT28,CAPSULE
QUIN,Sep 2025,DISTRICT HOSPITAL,522.0,,,1363.0,505.0,57.0,-6,173.0,30,DISTRICT20,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,36.0,28.0,12.0,205.0,1064.0,11.0,252,3.0,1000,DISTRICT35,BLISTER
ITN,Mar 2025,HEALTH CENTER,,,936.0,1206.0,2994.0,,386,1401.0,2,DISTRICT16,PIECE
PYRA-SAC,Jul 2024,HEALTH CENTER,2133.0,,477.0,1985.0,,,351,564.0,30,DISTRICT6,SACHET
RDT,Dec 2023,HEALTH CENTER,786.0,406.0,136.0,552.0,,2.0,271,,2,DISTRICT33,PIECE
ACT-SC,Aug 2024,HEALTH CENTER,2358.0,,703.0,,,,-393,,30,DISTRICT9,BLISTER
ACT-GC,Jan 2024,HEALTH CENTER,3124.0,79.0,,2309.0,817.0,,609,,1000,DISTRICT28,BLISTER
PYRA-SAC,Jan 2025,HEALTH CENTER,601.0,,358.0,860.0,,,-602,122.0,2,DISTRICT33,SACHET
PYRA-COMP,Sep 2025,HEALTH CENTER,1217.0,0.0,98.0,460.0,,1901.0,-335,134.0,2,DISTRICT32,TABLET
PYRA-SAC,Dec 2024,HEALTH CENTER,,,346.0,163.0,1536.0,,-444,,25,DISTRICT23,SACHET
PYRA-SAC,Nov 2025,HEALTH CENTER,,14.0,311.0,3833.0,,0.0,-102,,5,DISTRICT32,SACHET
ITN,Mar 2024,DISTRICT HOSPITAL,143.0,0.0,,28.0,,1.0,-142,27.0,25,DISTRICT15,PIECE
SP,Sep 2024,HEALTH CENTER,,432.0,101.0,,,845.0,-637,282.0,50,DISTRICT1,TABLET
ITN,Mar 2025,HEALTH CENTER,11.0,97.0,,70.0,491.0,27.0,-786,75.0,30,DISTRICT5,PIECE
ART-INJ,Nov 2025,HEALTH CENTER,1647.0,1.0,241.0,570.0,,0.0,514,396.0,30,DISTRICT29,VIAL
RDT,Oct 2025,HEALTH CENTER,49.0,,157.0,320.0,,1368.0,713,,1,DISTRICT29,PIECE
PYRA-SAC,Oct 2025,HEALTH CENTER,,0.0,248.0,185.0,162.0,27.0,-173,,1,DISTRICT24,SACHET
ART-SUP,May 2024,HEALTH CENTER,,274.0,20.0,1009.0,1032.0,0.0,-154,9.0,50,DISTRICT15,CAPSULE
PYRA-SAC,Jun 2024,HEALTH CENTER,2589.0,490.0,,,1006.0,976.0,-52,181.0,2,DISTRICT20,SACHET
ART-INJ,Mar 2024,HEALTH CENTER,2003.0,226.0,,,,71.0,-47,376.0,30,DISTRICT23,VIAL
PYRA-SAC,Mar 2024,HEALTH CENTER,812.0,0.0,66.0,638.0,,,856,24.0,50,DISTRICT26,SACHET
ITN,Jan 2025,HEALTH CENTER,763.0,0.0,,104.0,320.0,,-363,,30,DISTRICT25,PIECE
ACT-AD,Oct 2024,DISTRICT HOSPITAL,,,75.0,1346.0,,0.0,-512,,2,DISTRICT27,BLISTER
ITN,Nov 2025,HEALTH CENTER,1029.0,30.0,180.0,1207.0,,0.0,-180,16.0,30,DISTRICT3,PIECE
ITN,Aug 2025,NATIONAL HOSPITAL,1610.0,198.0,,1381.0,,42.0,-140,187.0,1,DISTRICT31,PIECE
PYRA-COMP,Jun 2024,HEALTH CENTER,104.0,0.0,,,804.0,3.0,418,35.0,2,DISTRICT8,TABLET
ACT-AD,Jul 2025,HEALTH CENTER,10174.0,68.0,2309.0,,,316.0,238,1767.0,30,DISTRICT3,BLISTER
ACT-SC,Sep 2025,HEALTH CENTER,813.0,2049.0,,2602.0,,16.0,-310,789.0,1000,DISTRICT14,BLISTER
QUIN,Aug 2024,HEALTH CENTER,,1.0,,648.0,773.0,4503.0,278,191.0,1000,DISTRICT20,TABLET
PYRA-COMP,Feb 2025,HEALTH CENTER,1110.0,,543.0,,,14.0,632,,1,DISTRICT1,TABLET
ACT-SC,Aug 2024,HEALTH CENTER,468.0,3.0,14.0,,290.0,48.0,324,,1,DISTRICT14,BLISTER
ACT-GC,Dec 2023,HEALTH CENTER,2034.0,1544.0,522.0,3185.0,359.0,15.0,-77,826.0,50,DISTRICT15,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,,7.0,40.0,384.0,,0.0,-35,7.0,2,DISTRICT32,BLISTER
SP,Jul 2024,HEALTH CENTER,1640.0,43.0,1227.0,653.0,,856.0,-263,1008.0,1000,DISTRICT9,TABLET
ITN,Dec 2023,HEALTH CENTER,,0.0,21.0,67.0,1334.0,98.0,-502,19.0,1,DISTRICT21,PIECE
PYRA-SAC,Jul 2025,HEALTH CENTER,2549.0,2.0,432.0,2427.0,,3.0,-1002,82.0,30,DISTRICT12,SACHET
ACT-INF,Jul 2024,HEALTH CENTER,360.0,103.0,277.0,1649.0,,0.0,-88,,30,DISTRICT20,BLISTER
ACT-INF,Jun 2025,HEALTH CENTER,,67.0,174.0,1018.0,1250.0,11.0,-40,,30,DISTRICT10,BLISTER
RDT,Feb 2024,HEALTH CENTER,3.0,2.0,,7.0,,,-197,,30,DISTRICT8,PIECE
ACT-GC,Jan 2025,HEALTH CENTER,265.0,,320.0,4.0,,7506.0,-97,176.0,30,DISTRICT31,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,11.0,0.0,6.0,5.0,,,7,,30,DISTRICT17,BLISTER
RDT,Nov 2024,HEALTH CENTER,709.0,191.0,,387.0,,0.0,257,8.0,30,DISTRICT38,PIECE
ITN,Apr 2024,HEALTH CENTER,113.0,13.0,76.0,53.0,403.0,14.0,17,11.0,1000,DISTRICT28,PIECE
ACT-AD,Sep 2025,HEALTH CENTER,,0.0,313.0,,777.0,4805.0,597,508.0,50,DISTRICT31,BLISTER
ACT-AD,Jul 2025,HEALTH CENTER,,8.0,,387.0,184.0,,-39,4.0,1,DISTRICT1,BLISTER
ART-INJ,Jun 2024,HEALTH CENTER,73.0,9.0,40.0,188.0,,222.0,118,24.0,30,DISTRICT28,VIAL
ACT-AD,Aug 2024,HEALTH CENTER,3305.0,,978.0,,,987.0,-205,,25,DISTRICT6,BLISTER
ITN,Aug 2025,HEALTH CENTER,,71.0,0.0,,434.0,2.0,50,,50,DISTRICT24,PIECE
ACT-SC,Feb 2024,HEALTH CENTER,11.0,78.0,7.0,,,0.0,0,8.0,30,DISTRICT17,BLISTER
RDT,Jan 2024,HEALTH CENTER,362.0,88.0,197.0,,205.0,,389,,1,DISTRICT28,PIECE
QUIN,Aug 2024,HEALTH CENTER,,,165.0,334.0,,,-10,,1000,DISTRICT9,TABLET
ITN,Nov 2025,NATIONAL HOSPITAL,744.0,743.0,,1504.0,,5395.0,-110,305.0,1,DISTRICT1,PIECE
RDT,Jun 2025,HEALTH CENTER,2959.0,134.0,847.0,,,1852.0,341,473.0,30,DISTRICT14,PIECE
SP,Feb 2025,HEALTH CENTER,201.0,,23.0,,,0.0,209,14.0,30,DISTRICT25,TABLET
PYRA-SAC,May 2024,HEALTH CENTER,2727.0,,560.0,1746.0,,7215.0,-7,,5,DISTRICT29,SACHET
ACT-SC,Aug 2024,HEALTH CENTER,3784.0,1.0,,3911.0,1201.0,,-409,726.0,1,DISTRICT31,BLISTER
ART-SUP,May 2025,HEALTH CENTER,,9.0,,,530.0,0.0,-568,,30,DISTRICT25,CAPSULE
ART-INJ,Mar 2024,HEALTH CENTER,1028.0,11.0,664.0,1709.0,,,-6,407.0,30,DISTRICT30,VIAL
RDT,Apr 2025,HEALTH CENTER,36.0,3.0,,8.0,,0.0,164,,2,DISTRICT32,PIECE
SP,Feb 2025,HEALTH CENTER,52.0,0.0,12.0,,,422.0,-85,,1000,DISTRICT33,TABLET
RDT,Sep 2024,HEALTH CENTER,368.0,,,1156.0,,0.0,-216,40.0,50,DISTRICT14,PIECE
ART-SUP,Jun 2025,HEALTH CENTER,728.0,,106.0,1807.0,,0.0,53,,1,DISTRICT3,CAPSULE
SP,Oct 2024,HEALTH CENTER,,2.0,63.0,,,1.0,171,16.0,1000,DISTRICT3,TABLET
ACT-GC,Jun 2025,HEALTH CENTER,76.0,,107.0,,195.0,149.0,174,29.0,30,DISTRICT25,BLISTER
QUIN,Jun 2025,HEALTH CENTER,299.0,0.0,88.0,186.0,,0.0,124,38.0,30,DISTRICT32,TABLET
SP,Mar 2025,HEALTH CENTER,,7.0,568.0,3755.0,456.0,0.0,-357,,1000,DISTRICT8,TABLET
ART-INJ,Nov 2025,HEALTH CENTER,475.0,622.0,162.0,1411.0,794.0,2.0,-95,54.0,1,DISTRICT14,VIAL
QUIN,Sep 2024,HEALTH CENTER,471.0,0.0,250.0,614.0,,4703.0,1030,194.0,1000,DISTRICT18,TABLET
ACT-GC,Nov 2024,HEALTH CENTER,17.0,10.0,,17.0,,1409.0,729,383.0,30,DISTRICT3,BLISTER
SP,Jun 2025,HEALTH CENTER,265.0,0.0,162.0,,949.0,6848.0,307,135.0,1,DISTRICT3,TABLET
ITN,Oct 2024,HEALTH CENTER,1505.0,201.0,350.0,1787.0,280.0,,-121,386.0,50,DISTRICT5,PIECE
ACT-INF,Mar 2024,HEALTH CENTER,254.0,,25.0,280.0,,0.0,-578,20.0,50,DISTRICT20,BLISTER
SP,Oct 2025,HEALTH CENTER,60.0,5.0,101.0,209.0,,1.0,-22,36.0,1,DISTRICT33,TABLET
ART-SUP,Nov 2024,HEALTH CENTER,,,312.0,1642.0,,,604,,30,DISTRICT30,CAPSULE
ACT-AD,Aug 2024,HEALTH CENTER,180.0,207.0,77.0,697.0,,,-104,27.0,1,DISTRICT31,BLISTER
ITN,Feb 2025,HEALTH CENTER,1718.0,77.0,852.0,1839.0,1760.0,146.0,895,434.0,30,DISTRICT9,PIECE
SP,Oct 2025,HEALTH CENTER,834.0,7.0,204.0,435.0,,53.0,293,139.0,30,DISTRICT31,TABLET
ACT-GC,Jun 2025,HEALTH CENTER,,3.0,1179.0,1995.0,,200.0,345,,30,DISTRICT29,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,,8.0,,,,1844.0,-498,629.0,1000,DISTRICT32,BLISTER
PYRA-SAC,Aug 2024,HEALTH CENTER,1834.0,84.0,303.0,,607.0,,-1173,234.0,2,DISTRICT13,SACHET
ACT-SC,Jan 2025,HEALTH CENTER,,1.0,25.0,,,10.0,-8,15.0,100,DISTRICT19,BLISTER
RDT,Mar 2025,HEALTH CENTER,,9.0,,1006.0,,0.0,-36,2.0,2,DISTRICT38,PIECE
ACT-GC,Mar 2025,HEALTH CENTER,1432.0,27.0,250.0,1115.0,,220.0,371,134.0,30,DISTRICT29,BLISTER
QUIN,Sep 2025,HEALTH CENTER,6510.0,4.0,423.0,3311.0,,0.0,-275,140.0,1000,DISTRICT37,TABLET
ACT-GC,Nov 2025,HEALTH CENTER,,,619.0,4018.0,,3122.0,386,294.0,50,DISTRICT31,BLISTER
ACT-AD,Nov 2025,DISTRICT HOSPITAL,,0.0,,,1107.0,1292.0,-86,22.0,30,DISTRICT9,BLISTER
ACT-INF,Jun 2024,HEALTH CENTER,,31.0,245.0,,,0.0,-2,396.0,1,DISTRICT31,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,451.0,0.0,,,,4977.0,263,,1000,DISTRICT6,BLISTER
RDT,Mar 2025,HEALTH CENTER,1573.0,12.0,842.0,1404.0,,,-202,902.0,30,DISTRICT8,PIECE
ITN,Dec 2023,HEALTH CENTER,,72.0,15.0,483.0,2058.0,1936.0,-264,,25,DISTRICT3,PIECE
ITN,Feb 2025,HEALTH CENTER,2408.0,0.0,987.0,277.0,,1532.0,631,1099.0,50,DISTRICT9,PIECE
ART-SUP,Apr 2024,HEALTH CENTER,4890.0,38.0,1223.0,,145.0,0.0,-470,982.0,30,DISTRICT29,CAPSULE
ACT-GC,Feb 2025,HEALTH CENTER,563.0,,,689.0,,5755.0,-899,,30,DISTRICT24,BLISTER
RDT,Apr 2025,HEALTH CENTER,5.0,40.0,,9.0,,0.0,644,,50,DISTRICT24,PIECE
ART-SUP,Dec 2024,HEALTH CENTER,2101.0,0.0,159.0,,,33.0,-170,93.0,30,DISTRICT18,CAPSULE
ACT-GC,Sep 2025,HEALTH CENTER,534.0,1093.0,170.0,1481.0,,0.0,656,75.0,30,DISTRICT20,BLISTER
RDT,Aug 2025,HEALTH CENTER,,279.0,,2180.0,,57.0,-636,466.0,30,DISTRICT3,PIECE
ACT-GC,May 2024,HEALTH CENTER,,8.0,340.0,716.0,556.0,,15,,1000,DISTRICT29,BLISTER
SP,May 2024,HEALTH CENTER,,152.0,222.0,1933.0,,0.0,-528,310.0,1000,DISTRICT32,TABLET
ACT-AD,Oct 2024,HEALTH CENTER,,0.0,11.0,,,0.0,254,2.0,1000,DISTRICT25,BLISTER
ART-INJ,Jan 2024,HEALTH CENTER,706.0,11.0,236.0,1369.0,120.0,1.0,-299,,30,DISTRICT29,VIAL
ACT-GC,Jul 2024,HEALTH CENTER,1808.0,1.0,,1931.0,,0.0,613,,1000,DISTRICT10,BLISTER
ACT-GC,May 2025,HEALTH CENTER,,382.0,59.0,449.0,468.0,0.0,6,,50,DISTRICT36,BLISTER
ACT-INF,Jun 2025,HEALTH CENTER,8063.0,14.0,,,1260.0,92.0,27,2671.0,100,DISTRICT18,BLISTER
ACT-AD,Jun 2025,HEALTH CENTER,2532.0,,,,,46.0,-161,,30,DISTRICT13,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,1914.0,,347.0,,,26.0,416,312.0,1000,DISTRICT20,BLISTER
SP,Dec 2024,HEALTH CENTER,,0.0,718.0,,,,55,293.0,30,DISTRICT17,TABLET
ACT-GC,May 2025,HEALTH CENTER,489.0,6.0,41.0,,,41.0,-727,,30,DISTRICT14,BLISTER
QUIN,Nov 2024,REGIONAL HOSPITAL,,,,46.0,,344.0,-657,28.0,30,DISTRICT25,TABLET
SP,Aug 2025,HEALTH CENTER,1258.0,8.0,714.0,,,1.0,-238,459.0,30,DISTRICT32,TABLET
SP,Aug 2025,HEALTH CENTER,118.0,,98.0,47.0,,13.0,275,23.0,1000,DISTRICT13,TABLET
ART-INJ,Dec 2023,HEALTH CENTER,,0.0,9.0,425.0,,0.0,-38,2.0,30,DISTRICT20,VIAL
ACT-GC,Feb 2024,HEALTH CENTER,14.0,,8.0,47.0,,,-10,11.0,1,DISTRICT23,BLISTER
ART-INJ,Nov 2025,HEALTH CENTER,118.0,,35.0,11.0,,479.0,-232,8.0,30,DISTRICT4,VIAL
ITN,Mar 2025,HEALTH CENTER,3950.0,0.0,204.0,,,,-253,76.0,30,DISTRICT18,PIECE
ACT-SC,Aug 2024,HEALTH CENTER,1012.0,5.0,161.0,,654.0,442.0,96,,50,DISTRICT9,BLISTER
ACT-GC,Jan 2025,HEALTH CENTER,306.0,,15.0,100.0,,0.0,299,10.0,30,DISTRICT10,BLISTER
ACT-GC,Feb 2024,HEALTH CENTER,,3.0,175.0,668.0,460.0,82.0,158,54.0,30,DISTRICT30,BLISTER
ART-SUP,Jul 2024,HEALTH CENTER,,72.0,1018.0,,,,-264,1745.0,30,DISTRICT5,CAPSULE
PYRA-SAC,Nov 2024,HEALTH CENTER,2.0,22.0,3.0,8.0,172.0,200.0,462,0.0,5,DISTRICT20,SACHET
ACT-INF,Aug 2024,HEALTH CENTER,597.0,299.0,99.0,,423.0,1.0,204,325.0,30,DISTRICT25,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,667.0,,169.0,749.0,,4.0,27,,30,DISTRICT2,BLISTER
QUIN,Jul 2024,HEALTH CENTER,,,446.0,47.0,,597.0,-602,200.0,30,DISTRICT21,TABLET
ART-SUP,Mar 2024,HEALTH CENTER,108.0,,,1.0,,3.0,248,1.0,25,DISTRICT31,CAPSULE
PYRA-COMP,Nov 2024,HEALTH CENTER,5206.0,200.0,,4751.0,190.0,30.0,1034,648.0,25,DISTRICT29,TABLET
ACT-INF,Sep 2024,HEALTH CENTER,370.0,10.0,,355.0,1190.0,186.0,574,,30,DISTRICT15,BLISTER
ACT-AD,May 2024,HEALTH CENTER,513.0,,318.0,1414.0,,7.0,871,202.0,30,DISTRICT8,BLISTER
PYRA-SAC,May 2025,HEALTH CENTER,222.0,310.0,196.0,728.0,,1905.0,351,96.0,25,DISTRICT15,SACHET
ACT-GC,May 2025,HEALTH CENTER,599.0,0.0,,620.0,,,410,23.0,1,DISTRICT1,BLISTER
PYRA-SAC,Jul 2025,HEALTH CENTER,,287.0,168.0,789.0,,3673.0,-1248,95.0,5,DISTRICT32,SACHET
ACT-SC,Mar 2024,HEALTH CENTER,,13.0,162.0,444.0,,,-112,389.0,1,DISTRICT4,BLISTER
PYRA-SAC,Aug 2025,HEALTH CENTER,220.0,474.0,32.0,196.0,,510.0,142,91.0,2,DISTRICT22,SACHET
ACT-GC,Jul 2025,HEALTH CENTER,,0.0,57.0,1074.0,,0.0,275,,1000,DISTRICT20,BLISTER
PYRA-COMP,Oct 2024,HEALTH CENTER,51.0,,,6.0,,,-421,1.0,5,DISTRICT9,TABLET
ACT-GC,Feb 2025,HEALTH CENTER,199.0,,102.0,424.0,532.0,,-579,,30,DISTRICT19,BLISTER
PYRA-SAC,Jun 2024,HEALTH CENTER,,500.0,317.0,1587.0,,1677.0,328,,2,DISTRICT30,SACHET
ACT-INF,Sep 2025,HEALTH CENTER,1696.0,,468.0,3708.0,,1.0,-168,126.0,30,DISTRICT26,BLISTER
ACT-SC,Jan 2025,HEALTH CENTER,775.0,,648.0,1342.0,,641.0,136,724.0,1,DISTRICT13,BLISTER
ACT-AD,Sep 2024,HEALTH CENTER,1110.0,,244.0,323.0,,,-912,125.0,2,DISTRICT1,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,325.0,496.0,224.0,2052.0,,0.0,142,,1,DISTRICT30,BLISTER
ART-SUP,Oct 2024,HEALTH CENTER,1331.0,,1144.0,295.0,,988.0,-647,1030.0,2,DISTRICT6,CAPSULE
ACT-SC,Sep 2025,HEALTH CENTER,,12.0,139.0,,,,703,,1000,DISTRICT8,BLISTER
ACT-SC,Nov 2024,HEALTH CENTER,128.0,0.0,43.0,17.0,,606.0,86,26.0,30,DISTRICT31,BLISTER
SP,Apr 2025,HEALTH CENTER,203.0,300.0,16.0,,441.0,0.0,-146,,30,DISTRICT20,TABLET
PYRA-SAC,Jun 2024,HEALTH CENTER,355.0,238.0,,,,6903.0,6,,2,DISTRICT6,SACHET
PYRA-SAC,Oct 2025,HEALTH CENTER,,,18.0,54.0,,0.0,-120,8.0,1,DISTRICT6,SACHET
ACT-AD,Apr 2024,HEALTH CENTER,2075.0,,525.0,1355.0,,4.0,-596,,2,DISTRICT26,BLISTER
QUIN,Sep 2024,HEALTH CENTER,,0.0,,,,0.0,52,4.0,30,DISTRICT36,TABLET
ART-INJ,Aug 2024,HEALTH CENTER,529.0,59.0,,213.0,,0.0,-360,,2,DISTRICT25,VIAL
PYRA-SAC,Mar 2024,REGIONAL HOSPITAL,177.0,0.0,90.0,280.0,604.0,0.0,204,28.0,2,DISTRICT9,SACHET
ITN,Sep 2025,HEALTH CENTER,31.0,,15.0,53.0,,,-631,1.0,1,DISTRICT8,PIECE
ITN,Nov 2025,HEALTH CENTER,1550.0,0.0,,,,310.0,724,488.0,2,DISTRICT33,PIECE
ART-SUP,Oct 2024,DISTRICT HOSPITAL,2256.0,0.0,131.0,946.0,,0.0,-934,156.0,2,DISTRICT25,CAPSULE
ART-INJ,Sep 2025,DISTRICT HOSPITAL,64.0,0.0,55.0,101.0,,326.0,-425,4.0,5,DISTRICT28,VIAL
QUIN,Jun 2025,HEALTH CENTER,,0.0,390.0,,,4767.0,-5,382.0,1000,DISTRICT16,TABLET
ACT-INF,Jun 2025,HEALTH CENTER,2304.0,,,634.0,938.0,1245.0,234,,50,DISTRICT17,BLISTER
RDT,May 2025,HEALTH CENTER,,,7.0,,,191.0,-340,,30,DISTRICT20,PIECE
ACT-SC,Sep 2025,HEALTH CENTER,,16.0,260.0,,772.0,216.0,358,,1,DISTRICT3,BLISTER
PYRA-SAC,Dec 2024,HEALTH CENTER,474.0,,,,,1235.0,407,147.0,5,DISTRICT7,SACHET
PYRA-COMP,Dec 2024,HEALTH CENTER,635.0,35.0,292.0,,509.0,,253,138.0,2,DISTRICT5,TABLET
PYRA-SAC,Aug 2025,HEALTH CENTER,512.0,139.0,,,,4.0,88,,5,DISTRICT1,SACHET
ACT-AD,Feb 2024,HEALTH CENTER,443.0,125.0,,1083.0,,696.0,385,233.0,1,DISTRICT16,BLISTER
PYRA-SAC,Nov 2024,HEALTH CENTER,,0.0,184.0,,616.0,3232.0,-241,,25,DISTRICT9,SACHET
PYRA-COMP,Feb 2025,HEALTH CENTER,,,446.0,2351.0,,119.0,201,567.0,2,DISTRICT10,TABLET
ACT-AD,Oct 2025,HEALTH CENTER,,1243.0,,4162.0,,4.0,-488,670.0,1,DISTRICT4,BLISTER
SP,Jul 2024,HEALTH CENTER,2941.0,,1201.0,3071.0,1316.0,4427.0,26,1338.0,1000,DISTRICT29,TABLET
ACT-GC,Nov 2024,HEALTH CENTER,,2183.0,148.0,1951.0,,41.0,-314,164.0,1000,DISTRICT1,BLISTER
ART-INJ,Jul 2024,HEALTH CENTER,436.0,,,701.0,,104.0,-334,,50,DISTRICT26,VIAL
RDT,Aug 2024,HEALTH CENTER,2063.0,7.0,159.0,844.0,,,468,,1,DISTRICT10,PIECE
QUIN,Jul 2025,HEALTH CENTER,557.0,3.0,,,544.0,0.0,461,86.0,1000,DISTRICT35,TABLET
ACT-GC,May 2024,HEALTH CENTER,,,215.0,356.0,,6.0,-9,77.0,30,DISTRICT13,BLISTER
QUIN,Oct 2025,DISTRICT HOSPITAL,4262.0,,1388.0,6964.0,831.0,2948.0,149,1188.0,1000,DISTRICT29,TABLET
QUIN,Jan 2024,HEALTH CENTER,136.0,0.0,,11.0,,,-694,6.0,50,DISTRICT3,TABLET
ART-SUP,Jul 2025,HEALTH CENTER,116.0,1123.0,510.0,,,278.0,-69,338.0,25,DISTRICT19,CAPSULE
ACT-GC,Jun 2025,DISTRICT HOSPITAL,1007.0,1556.0,479.0,3901.0,351.0,0.0,-507,975.0,30,DISTRICT28,BLISTER
ACT-INF,Nov 2024,HEALTH CENTER,60.0,462.0,,62.0,,,341,23.0,1000,DISTRICT11,BLISTER
PYRA-SAC,Jan 2025,HEALTH CENTER,1322.0,0.0,274.0,455.0,,488.0,248,367.0,2,DISTRICT10,SACHET
QUIN,Apr 2024,HEALTH CENTER,1007.0,280.0,101.0,,229.0,28.0,144,106.0,1000,DISTRICT1,TABLET
PYRA-COMP,Oct 2024,HEALTH CENTER,8.0,1585.0,43.0,61.0,919.0,,309,,2,DISTRICT20,TABLET
PYRA-SAC,Mar 2024,DISTRICT HOSPITAL,851.0,0.0,69.0,1118.0,,0.0,-73,9.0,25,DISTRICT17,SACHET
ART-SUP,Apr 2024,HEALTH CENTER,505.0,14.0,38.0,900.0,,708.0,-620,5.0,2,DISTRICT37,CAPSULE
ART-INJ,Jan 2024,HEALTH CENTER,24.0,42.0,,,,33.0,643,14.0,1,DISTRICT32,VIAL
ACT-GC,Aug 2025,HEALTH CENTER,1683.0,7.0,191.0,4048.0,,0.0,-740,151.0,30,DISTRICT36,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,,810.0,81.0,,,171.0,216,,25,DISTRICT22,BLISTER
ACT-INF,Mar 2024,HEALTH CENTER,1113.0,0.0,381.0,859.0,1670.0,8478.0,-322,242.0,1,DISTRICT19,BLISTER
SP,Sep 2024,HEALTH CENTER,,73.0,581.0,1719.0,857.0,410.0,569,546.0,1000,DISTRICT29,TABLET
QUIN,Dec 2023,HEALTH CENTER,1030.0,0.0,90.0,1539.0,,,-507,,1,DISTRICT20,TABLET
QUIN,Aug 2025,HEALTH CENTER,8193.0,9.0,,7728.0,555.0,,480,1003.0,30,DISTRICT33,TABLET
ART-INJ,Jan 2025,HEALTH CENTER,,,803.0,626.0,1089.0,5855.0,50,967.0,1,DISTRICT15,VIAL
ART-SUP,Nov 2024,DISTRICT HOSPITAL,176.0,20.0,80.0,151.0,,0.0,86,84.0,25,DISTRICT13,CAPSULE
ITN,Mar 2024,HEALTH CENTER,168.0,299.0,412.0,696.0,,,1184,204.0,30,DISTRICT20,PIECE
ART-SUP,Aug 2025,HEALTH CENTER,1166.0,10.0,,153.0,,1.0,56,199.0,1,DISTRICT25,CAPSULE
ACT-AD,Jun 2024,HEALTH CENTER,,,25.0,,,26.0,-595,18.0,50,DISTRICT19,BLISTER
QUIN,Jun 2025,HEALTH CENTER,2888.0,,800.0,514.0,,190.0,-684,1081.0,1000,DISTRICT14,TABLET
ITN,Jun 2025,DISTRICT HOSPITAL,1.0,,0.0,,,,162,,1,DISTRICT32,PIECE
RDT,Nov 2024,HEALTH CENTER,76.0,6.0,49.0,731.0,,0.0,772,50.0,30,DISTRICT16,PIECE
ACT-AD,Jul 2025,HEALTH CENTER,2495.0,5.0,147.0,359.0,,1.0,-113,165.0,2,DISTRICT7,BLISTER
RDT,Dec 2023,HEALTH CENTER,136.0,,90.0,117.0,1157.0,107.0,-166,5.0,30,DISTRICT13,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,1011.0,125.0,,,,951.0,-133,,30,DISTRICT25,VIAL
ITN,Aug 2024,HEALTH CENTER,,467.0,1142.0,4082.0,,6369.0,-137,1875.0,1000,DISTRICT7,PIECE
ACT-AD,Jul 2024,HEALTH CENTER,,45.0,759.0,6720.0,,8.0,-194,,1000,DISTRICT25,BLISTER
ACT-INF,Dec 2024,HEALTH CENTER,475.0,0.0,34.0,160.0,132.0,,56,,50,DISTRICT38,BLISTER
PYRA-SAC,Sep 2024,HEALTH CENTER,,0.0,342.0,,,3621.0,-288,590.0,5,DISTRICT17,SACHET
RDT,Jun 2024,HEALTH CENTER,1260.0,0.0,37.0,,1066.0,284.0,-141,,100,DISTRICT16,PIECE
RDT,Jun 2025,HEALTH CENTER,,166.0,438.0,,,,231,712.0,30,DISTRICT21,PIECE
QUIN,Jun 2025,HEALTH CENTER,,,,330.0,,181.0,1174,10.0,30,DISTRICT31,TABLET
ACT-INF,Jul 2024,HEALTH CENTER,206.0,159.0,,165.0,,0.0,-340,,30,DISTRICT3,BLISTER
ACT-SC,Dec 2024,HEALTH CENTER,,29.0,116.0,379.0,,1056.0,522,,50,DISTRICT22,BLISTER
SP,Apr 2024,HEALTH CENTER,1912.0,4.0,772.0,,665.0,1629.0,266,1237.0,1000,DISTRICT38,TABLET
QUIN,May 2024,HEALTH CENTER,844.0,,212.0,739.0,,0.0,113,343.0,1000,DISTRICT2,TABLET
ART-SUP,Apr 2025,HEALTH CENTER,,1041.0,489.0,920.0,839.0,2248.0,-223,392.0,2,DISTRICT11,CAPSULE
ART-INJ,Oct 2024,HEALTH CENTER,,100.0,,550.0,,161.0,-320,,1,DISTRICT15,VIAL
ART-SUP,Nov 2025,HEALTH CENTER,29.0,,33.0,91.0,,6.0,235,,50,DISTRICT24,CAPSULE
RDT,Aug 2024,DISTRICT HOSPITAL,1796.0,17.0,,861.0,376.0,99.0,237,60.0,30,DISTRICT36,PIECE
ACT-AD,Nov 2024,HEALTH CENTER,499.0,,,,,0.0,-113,38.0,5,DISTRICT27,BLISTER
