product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
SP,Jun 2024,HEALTH CENTER,2162.0,0.0,390.0,,,6.0,-89,484.0,30,DISTRICT22,TABLET
ITN,May 2025,HEALTH CENTER,,,478.0,1234.0,,3997.0,225,411.0,30,DISTRICT29,PIECE
ACT-INF,Mar 2025,HEALTH CENTER,,0.0,,,,,940,319.0,30,DISTRICT30,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,576.0,18.0,,,,445.0,636,,1000,DISTRICT33,BLISTER
QUIN,Feb 2025,HEALTH CENTER,133.0,14.0,50.0,570.0,823.0,63.0,-365,6.0,30,DISTRICT22,TABLET
SP,Sep 2024,HEALTH CENTER,,0.0,,1010.0,341.0,0.0,15,176.0,30,DISTRICT22,TABLET
ART-SUP,Feb 2025,HEALTH CENTER,5436.0,220.0,772.0,3351.0,1329.0,21.0,646,372.0,1,DISTRICT20,CAPSULE
ART-INJ,Dec 2023,DISTRICT HOSPITAL,1223.0,36.0,334.0,1396.0,,1017.0,-394,827.0,1,DISTRICT20,VIAL
PYRA-COMP,Jun 2025,HEALTH CENTER,718.0,173.0,90.0,965.0,328.0,,329,138.0,2,DISTRICT5,TABLET
ART-INJ,Dec 2024,HEALTH CENTER,,57.0,209.0,,627.0,,30,264.0,1,DISTRICT9,VIAL
ITN,Dec 2024,HEALTH CENTER,157.0,27.0,79.0,361.0,,4761.0,54,,25,DISTRICT9,PIECE
PYRA-SAC,Jan 2025,HEALTH CENTER,,,,599.0,,88.0,-225,19.0,5,DISTRICT6,SACHET
ACT-AD,Sep 2024,HEALTH CENTER,60.0,0.0,1.0,,,0.0,-205,0.0,25,DISTRICT8,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,358.0,500.0,,541.0,,0.0,338,,50,DISTRICT17,BLISTER
PYRA-SAC,Feb 2025,HEALTH CENTER,1703.0,432.0,482.0,2513.0,,,155,507.0,5,DISTRICT27,SACHET
PYRA-SAC,Jul 2025,HEALTH CENTER,917.0,,,1120.0,209.0,,-349,284.0,2,DISTRICT18,SACHET
PYRA-COMP,Sep 2025,HEALTH CENTER,31.0,79.0,31.0,14.0,,120.0,-21,,5,DISTRICT21,TABLET
ACT-INF,Apr 2024,HEALTH CENTER,1143.0,500.0,82.0,1853.0,622.0,4.0,202,40.0,30,DISTRICT31,BLISTER
ART-INJ,Feb 2024,HEALTH CENTER,46.0,1.0,60.0,220.0,,17.0,-24,3.0,1,DISTRICT26,VIAL
ACT-GC,Jul 2024,HEALTH CENTER,5820.0,,1552.0,,,2.0,102,,1000,DISTRICT14,BLISTER
ACT-INF,Mar 2025,HEALTH CENTER,3.0,0.0,38.0,88.0,,49.0,120,6.0,30,DISTRICT21,BLISTER
PYRA-COMP,Dec 2024,HEALTH CENTER,112.0,439.0,141.0,,,,661,41.0,2,DISTRICT10,TABLET
SP,Jan 2024,HEALTH CENTER,,,418.0,292.0,,,-403,379.0,1,DISTRICT33,TABLET
ACT-SC,Mar 2024,HEALTH CENTER,,6.0,626.0,1409.0,,,-314,712.0,2,DISTRICT29,BLISTER
PYRA-COMP,Mar 2025,HEALTH CENTER,1170.0,207.0,182.0,446.0,339.0,188.0,-214,,100,DISTRICT33,TABLET
ART-INJ,Oct 2025,HEALTH CENTER,5.0,17.0,145.0,15.0,1152.0,1515.0,223,,50,DISTRICT31,VIAL
ART-SUP,Mar 2024,HEALTH CENTER,445.0,1.0,57.0,406.0,,5148.0,579,,25,DISTRICT21,CAPSULE
ACT-INF,Nov 2024,HEALTH CENTER,145.0,,86.0,,,0.0,823,,30,DISTRICT23,BLISTER
RDT,Oct 2025,HEALTH CENTER,1675.0,31.0,331.0,,,3.0,17,438.0,1,DISTRICT24,PIECE
ACT-GC,Sep 2025,HEALTH CENTER,3.0,,23.0,55.0,,3851.0,423,19.0,30,DISTRICT33,BLISTER
ART-INJ,Jun 2025,HEALTH CENTER,4070.0,22.0,367.0,,,,-1050,,1,DISTRICT12,VIAL
ART-INJ,Jan 2024,HEALTH CENTER,2.0,12.0,,2.0,,600.0,-259,0.0,5,DISTRICT28,VIAL
RDT,Jul 2024,HEALTH CENTER,,4.0,,3311.0,,,112,1052.0,30,DISTRICT13,PIECE
ACT-GC,Jun 2025,DISTRICT HOSPITAL,,,,107.0,1542.0,3759.0,-111,53.0,30,DISTRICT36,BLISTER
ACT-GC,Aug 2024,HEALTH CENTER,913.0,,329.0,288.0,,1155.0,-196,499.0,25,DISTRICT33,BLISTER
SP,Jun 2025,HEALTH CENTER,1296.0,2.0,329.0,636.0,,,-376,116.0,30,DISTRICT7,TABLET
ART-INJ,Mar 2024,HEALTH CENTER,,0.0,,965.0,658.0,68.0,304,690.0,1000,DISTRICT29,VIAL
ACT-INF,Sep 2025,HEALTH CENTER,,0.0,4.0,16.0,,29.0,170,1.0,30,DISTRICT26,BLISTER
QUIN,Jul 2024,HEALTH CENTER,2814.0,,,1663.0,,0.0,-577,495.0,1000,DISTRICT30,TABLET
ACT-SC,Apr 2024,HEALTH CENTER,180.0,,21.0,127.0,,34.0,-735,30.0,30,DISTRICT29,BLISTER
ACT-AD,Aug 2025,HEALTH CENTER,782.0,0.0,70.0,,,,116,6.0,1,DISTRICT11,BLISTER
ACT-SC,May 2024,HEALTH CENTER,1804.0,,,1607.0,316.0,96.0,162,128.0,30,DISTRICT38,BLISTER
ACT-AD,Aug 2024,HEALTH CENTER,289.0,25.0,133.0,,,2168.0,404,18.0,25,DISTRICT21,BLISTER
ACT-GC,Feb 2024,HEALTH CENTER,791.0,0.0,,202.0,,0.0,-81,106.0,1000,DISTRICT16,BLISTER
ACT-AD,May 2024,HEALTH CENTER,,,38.0,38.0,,0.0,-458,2.0,50,DISTRICT31,BLISTER
ART-SUP,Nov 2024,HEALTH CENTER,119.0,2.0,145.0,590.0,,1466.0,568,,25,DISTRICT38,CAPSULE
ACT-AD,May 2025,HEALTH CENTER,549.0,0.0,14.0,671.0,,,-250,,50,DISTRICT6,BLISTER
ACT-AD,Feb 2024,HEALTH CENTER,,4.0,765.0,,,10896.0,747,320.0,50,DISTRICT37,BLISTER
ART-INJ,Dec 2023,HEALTH CENTER,505.0,31.0,88.0,,,0.0,-1026,,2,DISTRICT1,VIAL
RDT,Jun 2024,HEALTH CENTER,1247.0,,62.0,796.0,585.0,0.0,-95,,1000,DISTRICT9,PIECE
ACT-GC,Jul 2025,HEALTH CENTER,622.0,,133.0,578.0,,14.0,-149,119.0,30,DISTRICT38,BLISTER
ACT-AD,Oct 2025,HEALTH CENTER,,1.0,93.0,103.0,,0.0,542,,30,DISTRICT13,BLISTER
RDT,May 2025,HEALTH CENTER,,,69.0,6.0,,55.0,-67,,1000,DISTRICT31,PIECE
PYRA-SAC,May 2025,HEALTH CENTER,37.0,,,152.0,204.0,1599.0,770,,2,DISTRICT3,SACHET
ITN,Nov 2024,HEALTH CENTER,257.0,6.0,60.0,150.0,443.0,15.0,-9,20.0,1,DISTRICT33,PIECE
PYRA-COMP,May 2024,HEALTH CENTER,,1.0,,,,3.0,346,196.0,2,DISTRICT8,TABLET
ACT-AD,Oct 2024,HEALTH CENTER,6153.0,1786.0,1801.0,6345.0,,2741.0,-69,,30,DISTRICT19,BLISTER
RDT,Jan 2024,HEALTH CENTER,21.0,,176.0,,2314.0,5541.0,705,229.0,1,DISTRICT9,PIECE
PYRA-SAC,Oct 2024,HEALTH CENTER,916.0,48.0,,837.0,,2.0,354,257.0,25,DISTRICT21,SACHET
ACT-SC,Nov 2024,HEALTH CENTER,,,69.0,,,66.0,-290,,30,DISTRICT19,BLISTER
ACT-INF,Apr 2024,HEALTH CENTER,38.0,,53.0,,,106.0,144,,1000,DISTRICT21,BLISTER
ACT-GC,Dec 2023,HEALTH CENTER,,453.0,,581.0,,421.0,476,288.0,1000,DISTRICT15,BLISTER
PYRA-COMP,Feb 2024,HEALTH CENTER,393.0,,149.0,416.0,,285.0,24,,2,DISTRICT14,TABLET
ACT-SC,Jun 2025,HEALTH CENTER,145.0,12.0,224.0,467.0,,,713,,1,DISTRICT32,BLISTER
ACT-AD,Nov 2024,HEALTH CENTER,2298.0,0.0,162.0,404.0,775.0,1445.0,-201,16.0,25,DISTRICT36,BLISTER
RDT,Apr 2024,HEALTH CENTER,,29.0,410.0,4034.0,,,-44,,30,DISTRICT32,PIECE
ACT-INF,Oct 2024,HEALTH CENTER,,14.0,,1628.0,,,-778,,1000,DISTRICT11,BLISTER
ART-SUP,Nov 2024,HEALTH CENTER,,,,131.0,293.0,0.0,-10,16.0,2,DISTRICT8,CAPSULE
ACT-GC,Feb 2024,HEALTH CENTER,319.0,191.0,69.0,,,,-432,94.0,1000,DISTRICT3,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,3180.0,54.0,1294.0,5495.0,,501.0,-406,1275.0,100,DISTRICT23,BLISTER
ITN,Aug 2024,HEALTH CENTER,0.0,126.0,3.0,,,80.0,452,0.0,1,DISTRICT38,PIECE
ITN,Jan 2025,HEALTH CENTER,1435.0,,424.0,1401.0,,320.0,-590,363.0,1,DISTRICT3,PIECE
ACT-INF,Jul 2024,HEALTH CENTER,,0.0,660.0,1300.0,,6081.0,33,393.0,1000,DISTRICT8,BLISTER
ITN,Jun 2024,HEALTH CENTER,,,,2038.0,,911.0,-93,152.0,30,DISTRICT14,PIECE
ART-SUP,Jul 2024,HEALTH CENTER,812.0,6239.0,,1598.0,992.0,12.0,-143,581.0,1,DISTRICT24,CAPSULE
ACT-AD,Dec 2024,HEALTH CENTER,2409.0,1560.0,893.0,3554.0,2329.0,2808.0,-129,,1,DISTRICT30,BLISTER
QUIN,Dec 2023,HEALTH CENTER,2256.0,,857.0,,,1278.0,672,885.0,1000,DISTRICT15,TABLET
PYRA-SAC,Feb 2025,DISTRICT HOSPITAL,910.0,,74.0,,,1587.0,1062,,5,DISTRICT31,SACHET
PYRA-COMP,Nov 2024,HEALTH CENTER,5554.0,1.0,770.0,2008.0,,898.0,-641,,2,DISTRICT13,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,1271.0,,472.0,1319.0,,,-564,,5,DISTRICT25,TABLET
PYRA-COMP,Mar 2025,HEALTH CENTER,2028.0,,167.0,592.0,1492.0,8.0,-60,249.0,50,DISTRICT8,TABLET
QUIN,Jul 2024,HEALTH CENTER,4075.0,106.0,500.0,2848.0,,1103.0,-409,304.0,1000,DISTRICT24,TABLET
ART-INJ,Jan 2025,HEALTH CENTER,20.0,,21.0,56.0,,,-201,4.0,25,DISTRICT25,VIAL
ACT-INF,Mar 2025,HEALTH CENTER,3603.0,79.0,1168.0,4745.0,,0.0,-1040,,30,DISTRICT20,BLISTER
QUIN,Mar 2025,HEALTH CENTER,960.0,20.0,,510.0,,21.0,-522,264.0,1000,DISTRICT28,TABLET
ART-INJ,Jul 2025,HEALTH CENTER,746.0,,187.0,,,,-193,138.0,1,DISTRICT23,VIAL
ACT-AD,Feb 2025,HEALTH CENTER,1191.0,40.0,136.0,382.0,,25.0,636,,30,DISTRICT30,BLISTER
RDT,Mar 2024,HEALTH CENTER,1221.0,,200.0,,911.0,117.0,-175,96.0,30,DISTRICT11,PIECE
ITN,Oct 2025,HEALTH CENTER,1713.0,1018.0,1191.0,3959.0,,949.0,140,617.0,30,DISTRICT33,PIECE
ITN,Jun 2024,HEALTH CENTER,4641.0,19.0,1358.0,,733.0,117.0,18,984.0,30,DISTRICT5,PIECE
SP,Jul 2024,HEALTH CENTER,5.0,27.0,,19.0,,23.0,-167,0.0,30,DISTRICT36,TABLET
ITN,Nov 2025,HEALTH CENTER,2794.0,172.0,492.0,3763.0,,0.0,-527,463.0,30,DISTRICT32,PIECE
RDT,Oct 2025,HEALTH CENTER,,47.0,,735.0,,0.0,-117,2.0,30,DISTRICT10,PIECE
QUIN,May 2025,HEALTH CENTER,685.0,0.0,66.0,432.0,,1699.0,763,86.0,1000,DISTRICT30,TABLET
ACT-INF,Mar 2024,HEALTH CENTER,390.0,0.0,36.0,,,,-813,5.0,30,DISTRICT13,BLISTER
ACT-SC,Sep 2024,HEALTH CENTER,897.0,0.0,76.0,993.0,348.0,364.0,168,,30,DISTRICT31,BLISTER
RDT,Oct 2025,HEALTH CENTER,1492.0,170.0,371.0,1121.0,266.0,,-269,592.0,1000,DISTRICT33,PIECE
ACT-GC,Aug 2025,HEALTH CENTER,282.0,,,638.0,1069.0,1.0,384,1.0,1,DISTRICT15,BLISTER
ITN,Apr 2024,HEALTH CENTER,1.0,0.0,,26.0,,7.0,713,,30,DISTRICT13,PIECE
ACT-GC,Nov 2024,HEALTH CENTER,,666.0,128.0,820.0,275.0,351.0,-140,67.0,30,DISTRICT6,BLISTER
ACT-INF,Sep 2025,HEALTH CENTER,15.0,,121.0,,,0.0,50,26.0,1,DISTRICT8,BLISTER
ACT-GC,Aug 2024,HEALTH CENTER,22.0,,4.0,18.0,,13.0,64,3.0,30,DISTRICT9,BLISTER
PYRA-COMP,Sep 2024,HEALTH CENTER,19.0,476.0,53.0,171.0,,97.0,347,25.0,5,DISTRICT16,TABLET
ACT-GC,Oct 2025,DISTRICT HOSPITAL,,,,878.0,,2.0,24,122.0,30,DISTRICT28,BLISTER
ACT-SC,Aug 2025,HEALTH CENTER,237.0,0.0,,628.0,,0.0,457,,1,DISTRICT25,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,1856.0,11.0,581.0,2946.0,,,-463,,1000,DISTRICT13,BLISTER
ART-INJ,Apr 2024,HEALTH CENTER,,,381.0,,,2.0,-315,147.0,25,DISTRICT31,VIAL
SP,Jan 2024,HEALTH CENTER,767.0,40.0,73.0,1063.0,492.0,1013.0,-69,,1000,DISTRICT9,TABLET
ACT-INF,Mar 2024,HEALTH CENTER,2797.0,84.0,,2511.0,233.0,773.0,92,852.0,30,DISTRICT10,BLISTER
ACT-SC,Jan 2025,HEALTH CENTER,844.0,0.0,96.0,,420.0,0.0,-588,102.0,50,DISTRICT1,BLISTER
ACT-GC,Aug 2024,HEALTH CENTER,251.0,2.0,36.0,90.0,,0.0,-459,10.0,30,DISTRICT29,BLISTER
ITN,Nov 2025,HEALTH CENTER,33.0,154.0,41.0,,,412.0,5,42.0,1,DISTRICT23,PIECE
PYRA-COMP,Oct 2024,HEALTH CENTER,168.0,,,238.0,,7.0,-364,79.0,50,DISTRICT14,TABLET
PYRA-COMP,Jul 2025,NATIONAL HOSPITAL,,0.0,,,,7.0,-415,,2,DISTRICT35,TABLET
ART-SUP,Jan 2024,HEALTH CENTER,1690.0,,,1969.0,1203.0,,255,180.0,25,DISTRICT21,CAPSULE
RDT,Feb 2024,DISTRICT HOSPITAL,,15.0,206.0,399.0,,18.0,-500,159.0,1,DISTRICT36,PIECE
QUIN,Nov 2025,HEALTH CENTER,5616.0,1.0,,2665.0,,284.0,-3,714.0,1000,DISTRICT10,TABLET
ACT-INF,Mar 2025,HEALTH CENTER,1935.0,1722.0,,3924.0,,1173.0,-90,540.0,30,DISTRICT9,BLISTER
ACT-AD,May 2025,HEALTH CENTER,2029.0,,,2841.0,,100.0,9,391.0,50,DISTRICT29,BLISTER
ACT-GC,Sep 2025,HEALTH CENTER,7.0,0.0,170.0,161.0,,406.0,549,107.0,30,DISTRICT2,BLISTER
SP,Dec 2023,HEALTH CENTER,,,810.0,25.0,1041.0,,603,88.0,1000,DISTRICT16,TABLET
PYRA-COMP,Jun 2024,HEALTH CENTER,250.0,66.0,,79.0,,44.0,204,89.0,1,DISTRICT29,TABLET
ART-INJ,May 2024,HEALTH CENTER,156.0,,75.0,,127.0,118.0,108,55.0,1,DISTRICT10,VIAL
ART-SUP,Apr 2025,HEALTH CENTER,209.0,,,239.0,180.0,1.0,-305,9.0,100,DISTRICT36,CAPSULE
ACT-AD,Aug 2025,HEALTH CENTER,1492.0,7.0,,1004.0,,3048.0,-479,315.0,100,DISTRICT32,BLISTER
ITN,Jun 2025,HEALTH CENTER,197.0,,124.0,,1159.0,,-101,252.0,30,DISTRICT10,PIECE
ACT-SC,Nov 2024,HEALTH CENTER,1115.0,716.0,,1623.0,275.0,,-676,,1000,DISTRICT15,BLISTER
QUIN,Feb 2025,HEALTH CENTER,93.0,132.0,67.0,1271.0,,12.0,608,104.0,30,DISTRICT30,TABLET
PYRA-SAC,Mar 2024,HEALTH CENTER,492.0,3.0,216.0,370.0,,321.0,-505,134.0,5,DISTRICT16,SACHET
ACT-AD,Jun 2025,HEALTH CENTER,2187.0,484.0,1783.0,,,629.0,-179,1685.0,50,DISTRICT38,BLISTER
ART-INJ,May 2024,HEALTH CENTER,,164.0,,3879.0,606.0,4.0,-214,356.0,1,DISTRICT8,VIAL
ART-INJ,Apr 2025,HEALTH CENTER,573.0,,417.0,,,20.0,-118,265.0,50,DISTRICT29,VIAL
ART-INJ,Oct 2025,DISTRICT HOSPITAL,1849.0,18.0,151.0,,241.0,0.0,1098,178.0,1000,DISTRICT13,VIAL
PYRA-SAC,Aug 2024,HEALTH CENTER,168.0,,27.0,774.0,,615.0,712,21.0,30,DISTRICT22,SACHET
ACT-AD,Aug 2025,DISTRICT HOSPITAL,216.0,276.0,8.0,111.0,,358.0,-150,10.0,30,DISTRICT15,BLISTER
PYRA-COMP,May 2024,HEALTH CENTER,,1053.0,,,,582.0,242,1073.0,25,DISTRICT6,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,126.0,0.0,,,1054.0,4920.0,-350,,1,DISTRICT2,BLISTER
ART-SUP,Aug 2025,HEALTH CENTER,202.0,82.0,,151.0,271.0,0.0,367,35.0,25,DISTRICT28,CAPSULE
QUIN,Sep 2024,HEALTH CENTER,799.0,,100.0,792.0,503.0,870.0,585,123.0,30,DISTRICT31,TABLET
PYRA-SAC,Nov 2025,HEALTH CENTER,737.0,33.0,,869.0,,131.0,27,237.0,25,DISTRICT28,SACHET
ACT-INF,Aug 2025,HEALTH CENTER,93.0,0.0,,4.0,,2.0,-107,2.0,30,DISTRICT29,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,1112.0,289.0,,1188.0,,,-923,397.0,1000,DISTRICT35,BLISTER
SP,Oct 2025,HEALTH CENTER,4801.0,3.0,,,,,555,503.0,1000,DISTRICT36,TABLET
ART-SUP,May 2024,HEALTH CENTER,72.0,37.0,96.0,249.0,636.0,22.0,379,10.0,50,DISTRICT21,CAPSULE
ACT-INF,Jun 2024,HEALTH CENTER,1296.0,,,,,0.0,-756,,30,DISTRICT23,BLISTER
ACT-GC,Jul 2024,HEALTH CENTER,581.0,208.0,,,,,196,184.0,1,DISTRICT3,BLISTER
PYRA-COMP,Jun 2024,HEALTH CENTER,536.0,84.0,208.0,,,0.0,-71,46.0,25,DISTRICT14,TABLET
ACT-SC,Nov 2024,HEALTH CENTER,4.0,,,3.0,,0.0,609,1.0,30,DISTRICT21,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,684.0,6.0,73.0,560.0,,36.0,111,15.0,1000,DISTRICT14,BLISTER
ACT-SC,Apr 2024,HEALTH CENTER,1408.0,,841.0,1295.0,,298.0,868,1136.0,30,DISTRICT32,BLISTER
PYRA-COMP,Apr 2024,HEALTH CENTER,436.0,,401.0,,,80.0,-300,,2,DISTRICT15,TABLET
RDT,Jun 2024,HEALTH CENTER,680.0,4.0,,475.0,,,-92,1.0,1,DISTRICT16,PIECE
ITN,Jan 2025,HEALTH CENTER,,0.0,,604.0,,3520.0,-275,69.0,1,DISTRICT30,PIECE
ACT-SC,Mar 2024,HEALTH CENTER,125.0,14.0,,,,3298.0,-12,107.0,30,DISTRICT3,BLISTER
ITN,Mar 2024,HEALTH CENTER,1745.0,0.0,,,,36.0,241,13.0,30,DISTRICT23,PIECE
PYRA-COMP,Aug 2024,HEALTH CENTER,304.0,0.0,13.0,17.0,,4.0,-153,,2,DISTRICT7,TABLET
ACT-GC,Jun 2024,HEALTH CENTER,129.0,,,147.0,601.0,0.0,71,1.0,50,DISTRICT13,BLISTER
PYRA-SAC,Nov 2025,HEALTH CENTER,1516.0,0.0,385.0,564.0,1697.0,732.0,446,407.0,5,DISTRICT15,SACHET
ACT-AD,Jul 2025,HEALTH CENTER,1808.0,,698.0,1867.0,,1648.0,-454,346.0,30,DISTRICT6,BLISTER
QUIN,Feb 2025,HEALTH CENTER,145.0,,67.0,90.0,,0.0,-566,52.0,30,DISTRICT20,TABLET
ACT-AD,Oct 2024,HEALTH CENTER,797.0,0.0,54.0,96.0,,982.0,7,53.0,1,DISTRICT25,BLISTER
RDT,Aug 2025,HEALTH CENTER,1836.0,0.0,,1179.0,,2.0,258,,50,DISTRICT13,PIECE
ART-SUP,Sep 2024,HEALTH CENTER,441.0,565.0,,,2028.0,,534,,1,DISTRICT1,CAPSULE
SP,May 2024,HEALTH CENTER,119.0,65.0,63.0,437.0,,119.0,376,,50,DISTRICT14,TABLET
ART-INJ,Aug 2024,DISTRICT HOSPITAL,2257.0,2.0,75.0,1432.0,767.0,,-166,15.0,1,DISTRICT13,VIAL
QUIN,Nov 2025,HEALTH CENTER,2133.0,45.0,,2121.0,,11224.0,-142,1187.0,1000,DISTRICT20,TABLET
ACT-SC,Jan 2025,HEALTH CENTER,403.0,,,766.0,,0.0,-301,80.0,30,DISTRICT30,BLISTER
RDT,Apr 2024,HEALTH CENTER,101.0,127.0,4.0,,,0.0,466,15.0,1,DISTRICT19,PIECE
ART-SUP,Feb 2024,HEALTH CENTER,662.0,145.0,,181.0,,,988,223.0,1,DISTRICT7,CAPSULE
ACT-AD,Dec 2023,HEALTH CENTER,1019.0,,205.0,1263.0,,,-90,,30,DISTRICT31,BLISTER
PYRA-COMP,Feb 2024,DISTRICT HOSPITAL,51.0,15.0,,99.0,,,205,21.0,25,DISTRICT14,TABLET
PYRA-COMP,Jan 2025,HEALTH CENTER,1467.0,4.0,203.0,799.0,1092.0,175.0,-442,395.0,1,DISTRICT26,TABLET
PYRA-SAC,Dec 2024,HEALTH CENTER,3522.0,648.0,818.0,,,630.0,348,1051.0,25,DISTRICT30,SACHET
QUIN,Oct 2025,HEALTH CENTER,7406.0,,,6243.0,,,-384,766.0,1000,DISTRICT36,TABLET
PYRA-COMP,Mar 2025,HEALTH CENTER,31.0,129.0,,42.0,,,-277,3.0,1,DISTRICT37,TABLET
ACT-AD,Jul 2024,HEALTH CENTER,,77.0,214.0,567.0,,,-639,122.0,1,DISTRICT32,BLISTER
ART-INJ,Jul 2025,HEALTH CENTER,1485.0,26.0,236.0,,,32.0,72,61.0,30,DISTRICT20,VIAL
ACT-SC,Oct 2024,HEALTH CENTER,5253.0,16.0,1344.0,3758.0,2423.0,4755.0,213,1784.0,30,DISTRICT9,BLISTER
ACT-SC,Feb 2025,HEALTH CENTER,1897.0,2617.0,570.0,2868.0,,,-291,,1,DISTRICT23,BLISTER
ACT-AD,Feb 2024,DISTRICT HOSPITAL,,0.0,8.0,72.0,,818.0,-49,47.0,1,DISTRICT20,BLISTER
ART-INJ,Jun 2024,HEALTH CENTER,291.0,2.0,253.0,,879.0,6124.0,-641,280.0,1,DISTRICT11,VIAL
ACT-SC,May 2024,HEALTH CENTER,355.0,77.0,,170.0,1014.0,2335.0,-794,156.0,1000,DISTRICT1,BLISTER
ACT-SC,Jun 2025,HEALTH CENTER,794.0,,111.0,1068.0,,481.0,-384,230.0,30,DISTRICT33,BLISTER
QUIN,Jun 2025,HEALTH CENTER,,64.0,336.0,,,0.0,140,,1000,DISTRICT31,TABLET
ART-INJ,Nov 2025,HEALTH CENTER,2121.0,81.0,,,,328.0,-365,677.0,30,DISTRICT31,VIAL
ACT-GC,May 2024,HEALTH CENTER,1260.0,,116.0,1176.0,556.0,0.0,-222,158.0,30,DISTRICT6,BLISTER
PYRA-SAC,Sep 2024,HEALTH CENTER,127.0,451.0,56.0,595.0,,166.0,-95,43.0,2,DISTRICT20,SACHET
ART-SUP,Sep 2025,HEALTH CENTER,1603.0,2.0,160.0,,866.0,,57,69.0,25,DISTRICT31,CAPSULE
PYRA-COMP,Jul 2025,HEALTH CENTER,1798.0,30.0,1240.0,,,548.0,428,621.0,1,DISTRICT33,TABLET
PYRA-SAC,May 2025,HEALTH CENTER,1413.0,12.0,,2017.0,,0.0,-138,233.0,5,DISTRICT33,SACHET
ACT-SC,Aug 2025,HEALTH CENTER,2568.0,0.0,95.0,487.0,,955.0,62,,30,DISTRICT1,BLISTER
RDT,Oct 2025,REGIONAL HOSPITAL,,,152.0,,526.0,,-560,134.0,1,DISTRICT28,PIECE
PYRA-COMP,Feb 2025,REGIONAL HOSPITAL,327.0,26.0,191.0,103.0,,4763.0,519,230.0,25,DISTRICT8,TABLET
ACT-AD,Oct 2025,HEALTH CENTER,2134.0,,476.0,,570.0,,-345,,2,DISTRICT25,BLISTER
ART-INJ,Oct 2024,HEALTH CENTER,3.0,0.0,1.0,1.0,,73.0,588,0.0,2,DISTRICT19,VIAL
SP,Mar 2024,HEALTH CENTER,,0.0,,167.0,,,-964,28.0,1000,DISTRICT19,TABLET
RDT,Jan 2024,HEALTH CENTER,881.0,4.0,479.0,469.0,,1369.0,-165,443.0,30,DISTRICT7,PIECE
PYRA-COMP,Jan 2025,HEALTH CENTER,,2.0,,4.0,609.0,,345,20.0,2,DISTRICT11,TABLET
RDT,Jul 2025,HEALTH CENTER,,,1158.0,1779.0,979.0,823.0,166,1039.0,25,DISTRICT3,PIECE
ACT-AD,May 2025,HEALTH CENTER,6.0,330.0,27.0,29.0,,0.0,241,3.0,30,DISTRICT31,BLISTER
ACT-GC,Feb 2025,HEALTH CENTER,1807.0,,,1156.0,643.0,7349.0,42,341.0,30,DISTRICT5,BLISTER
PYRA-SAC,Dec 2023,REGIONAL HOSPITAL,612.0,,,1142.0,,80.0,-616,33.0,2,DISTRICT2,SACHET
ACT-GC,Jul 2024,HEALTH CENTER,,51.0,162.0,,,249.0,-114,198.0,1,DISTRICT9,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,1306.0,241.0,323.0,370.0,352.0,391.0,74,115.0,1000,DISTRICT28,BLISTER
ACT-SC,Dec 2023,HEALTH CENTER,1273.0,4.0,111.0,,,53.0,-71,41.0,1,DISTRICT33,BLISTER
ACT-SC,Nov 2024,NATIONAL HOSPITAL,,715.0,200.0,,,,3,164.0,1000,DISTRICT22,BLISTER
SP,Dec 2023,DISTRICT HOSPITAL,6854.0,200.0,2121.0,5725.0,,,42,949.0,30,DISTRICT13,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,,0.0,,1.0,,0.0,-322,1.0,2,DISTRICT19,BLISTER
ACT-SC,Aug 2024,HEALTH CENTER,,0.0,,43.0,,108.0,822,3.0,30,DISTRICT37,BLISTER
ITN,Mar 2024,HEALTH CENTER,797.0,19.0,281.0,313.0,,3191.0,-372,,30,DISTRICT36,PIECE
PYRA-SAC,Oct 2025,HEALTH CENTER,2497.0,6.0,155.0,306.0,,399.0,-217,258.0,5,DISTRICT32,SACHET
ACT-GC,Dec 2023,HEALTH CENTER,1940.0,0.0,63.0,1444.0,44.0,0.0,447,116.0,30,DISTRICT36,BLISTER
ACT-AD,Jan 2025,HEALTH CENTER,,8.0,66.0,471.0,,0.0,-22,54.0,1,DISTRICT3,BLISTER
ART-SUP,Jun 2025,HEALTH CENTER,520.0,0.0,590.0,,332.0,10.0,145,,1,DISTRICT28,CAPSULE
SP,Jul 2025,HEALTH CENTER,,,288.0,820.0,,706.0,-656,,30,DISTRICT28,TABLET
SP,Feb 2025,HEALTH CENTER,936.0,66.0,284.0,3575.0,,0.0,347,68.0,50,DISTRICT28,TABLET
ACT-AD,Feb 2024,HEALTH CENTER,701.0,138.0,117.0,228.0,,,180,128.0,30,DISTRICT3,BLISTER
