product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ACT-SC,Apr 2024,HEALTH CENTER,214.0,32.0,36.0,626.0,,0.0,-179,5.0,1000,DISTRICT20,BLISTER
QUIN,Oct 2025,HEALTH CENTER,,0.0,,70.0,,,-408,98.0,30,DISTRICT29,TABLET
ACT-GC,Jan 2025,HEALTH CENTER,,510.0,40.0,605.0,,,-574,33.0,30,DISTRICT9,BLISTER
PYRA-SAC,Nov 2025,HEALTH CENTER,,0.0,256.0,573.0,1159.0,,-174,356.0,5,DISTRICT9,SACHET
ITN,Jul 2025,HEALTH CENTER,,,77.0,118.0,,133.0,432,44.0,30,DISTRICT36,PIECE
SP,Jan 2024,HEALTH CENTER,1039.0,,159.0,,,2259.0,-603,,1000,DISTRICT36,TABLET
RDT,Aug 2024,HEALTH CENTER,77.0,,,954.0,,63.0,556,,30,DISTRICT21,PIECE
ITN,Jul 2025,HEALTH CENTER,996.0,8.0,183.0,1014.0,1529.0,5198.0,-515,254.0,1,DISTRICT19,PIECE
PYRA-COMP,Nov 2025,HEALTH CENTER,,23.0,230.0,,867.0,0.0,-698,,30,DISTRICT33,TABLET
PYRA-COMP,Mar 2024,HEALTH CENTER,83.0,0.0,0.0,44.0,,4.0,276,,5,DISTRICT36,TABLET
ITN,Jul 2024,HEALTH CENTER,1162.0,,,228.0,,187.0,-309,,1,DISTRICT31,PIECE
ACT-GC,Jan 2025,REGIONAL HOSPITAL,2.0,,14.0,,,0.0,244,9.0,50,DISTRICT23,BLISTER
RDT,Jul 2025,HEALTH CENTER,200.0,,156.0,1502.0,738.0,,72,,25,DISTRICT28,PIECE
PYRA-COMP,Feb 2025,HEALTH CENTER,,,79.0,17.0,441.0,20.0,-332,17.0,2,DISTRICT32,TABLET
PYRA-COMP,Aug 2024,HEALTH CENTER,3134.0,103.0,,1898.0,,1880.0,425,770.0,1,DISTRICT20,TABLET
QUIN,Sep 2024,DISTRICT HOSPITAL,373.0,104.0,207.0,2439.0,,,277,96.0,1000,DISTRICT3,TABLET
ART-SUP,Oct 2025,HEALTH CENTER,311.0,,117.0,130.0,,,291,218.0,25,DISTRICT10,CAPSULE
ACT-GC,Jul 2024,HEALTH CENTER,3263.0,200.0,,1623.0,,,-592,,30,DISTRICT31,BLISTER
QUIN,Nov 2025,REGIONAL HOSPITAL,50.0,0.0,5.0,11.0,,17.0,-33,7.0,30,DISTRICT16,TABLET
ACT-AD,May 2025,HEALTH CENTER,1666.0,,135.0,587.0,,,40,,50,DISTRICT35,BLISTER
QUIN,Nov 2024,HEALTH CENTER,,127.0,,1209.0,,0.0,56,215.0,1000,DISTRICT29,TABLET
RDT,Jul 2025,HEALTH CENTER,310.0,0.0,,47.0,,,-590,12.0,30,DISTRICT5,PIECE
ACT-INF,Feb 2024,HEALTH CENTER,,735.0,19.0,,557.0,,-641,,50,DISTRICT9,BLISTER
ITN,Sep 2025,HEALTH CENTER,473.0,15.0,26.0,170.0,,765.0,-500,68.0,1,DISTRICT19,PIECE
ACT-INF,Jul 2025,HEALTH CENTER,,,,382.0,,,617,337.0,50,DISTRICT26,BLISTER
PYRA-SAC,Nov 2025,HEALTH CENTER,80.0,,15.0,97.0,,0.0,-448,2.0,50,DISTRICT25,SACHET
RDT,May 2025,HEALTH CENTER,70.0,14.0,62.0,,,,-252,,1,DISTRICT35,PIECE
ART-SUP,Feb 2025,HEALTH CENTER,2507.0,8.0,,832.0,,,-258,,1,DISTRICT29,CAPSULE
ACT-GC,Mar 2024,HEALTH CENTER,1057.0,,114.0,156.0,,1.0,154,,1,DISTRICT26,BLISTER
ACT-SC,Jul 2024,HEALTH CENTER,1284.0,72.0,499.0,,,172.0,-598,387.0,30,DISTRICT28,BLISTER
QUIN,Nov 2025,HEALTH CENTER,212.0,,,287.0,411.0,4.0,1060,2.0,1000,DISTRICT18,TABLET
ART-INJ,Feb 2024,HEALTH CENTER,2914.0,231.0,494.0,2741.0,,0.0,-110,,30,DISTRICT11,VIAL
ACT-SC,Oct 2024,HEALTH CENTER,107.0,29.0,15.0,,,0.0,-1193,1.0,30,DISTRICT29,BLISTER
ACT-INF,Aug 2025,HEALTH CENTER,1117.0,0.0,41.0,547.0,,73.0,123,90.0,1000,DISTRICT37,BLISTER
ITN,Jul 2024,HEALTH CENTER,,4.0,282.0,2441.0,525.0,2.0,-615,142.0,1,DISTRICT33,PIECE
PYRA-SAC,Apr 2025,HEALTH CENTER,0.0,547.0,,,,0.0,396,1.0,5,DISTRICT36,SACHET
RDT,Mar 2025,HEALTH CENTER,2101.0,299.0,1146.0,4225.0,,,-509,,30,DISTRICT5,PIECE
QUIN,May 2025,HEALTH CENTER,2866.0,68.0,,4228.0,704.0,1.0,-601,290.0,30,DISTRICT23,TABLET
ACT-SC,May 2024,HEALTH CENTER,26.0,,17.0,,,0.0,-690,7.0,1,DISTRICT30,BLISTER
ART-INJ,May 2024,DISTRICT HOSPITAL,1329.0,91.0,223.0,,,2.0,-119,,1,DISTRICT6,VIAL
QUIN,Jun 2025,HEALTH CENTER,171.0,53.0,660.0,,,245.0,-239,430.0,30,DISTRICT32,TABLET
ACT-AD,Aug 2024,HEALTH CENTER,71.0,554.0,,249.0,,16.0,-27,33.0,30,DISTRICT7,BLISTER
ACT-SC,Nov 2024,HEALTH CENTER,595.0,0.0,113.0,311.0,,83.0,-247,110.0,30,DISTRICT17,BLISTER
ART-INJ,Oct 2024,DISTRICT HOSPITAL,2042.0,23.0,,761.0,,0.0,104,50.0,50,DISTRICT29,VIAL
ACT-GC,Jan 2024,HEALTH CENTER,4.0,0.0,,,516.0,12.0,-248,1.0,1,DISTRICT4,BLISTER
RDT,Apr 2024,HEALTH CENTER,,597.0,297.0,2103.0,,,762,,30,DISTRICT3,PIECE
ITN,Feb 2024,HEALTH CENTER,,1.0,436.0,842.0,,867.0,-484,392.0,1000,DISTRICT32,PIECE
ACT-AD,Aug 2024,DISTRICT HOSPITAL,87.0,0.0,,,,1098.0,-282,8.0,2,DISTRICT15,BLISTER
QUIN,Dec 2024,HEALTH CENTER,51.0,0.0,20.0,167.0,,0.0,-74,11.0,30,DISTRICT21,TABLET
ACT-INF,Nov 2025,HEALTH CENTER,86.0,28.0,46.0,128.0,646.0,,345,20.0,30,DISTRICT13,BLISTER
ACT-INF,Apr 2025,HEALTH CENTER,286.0,592.0,442.0,2193.0,,22.0,431,,30,DISTRICT3,BLISTER
ACT-AD,May 2025,HEALTH CENTER,,,472.0,960.0,,341.0,-467,,100,DISTRICT11,BLISTER
ART-INJ,Dec 2024,REGIONAL HOSPITAL,2344.0,31.0,,,,0.0,-303,99.0,1,DISTRICT31,VIAL
ITN,Apr 2025,HEALTH CENTER,,3.0,155.0,129.0,,244.0,-407,137.0,30,DISTRICT19,PIECE
SP,Apr 2024,HEALTH CENTER,,0.0,,43.0,498.0,0.0,47,160.0,30,DISTRICT18,TABLET
ACT-AD,Apr 2024,HEALTH CENTER,,426.0,0.0,3.0,,0.0,-219,,1,DISTRICT9,BLISTER
PYRA-COMP,Jan 2024,HEALTH CENTER,,,,,,1.0,-355,,2,DISTRICT24,TABLET
ITN,Oct 2025,HEALTH CENTER,55.0,1.0,,27.0,326.0,747.0,115,,50,DISTRICT25,PIECE
SP,Aug 2024,HEALTH CENTER,,4.0,,455.0,,294.0,62,,1,DISTRICT16,TABLET
ACT-INF,Dec 2024,HEALTH CENTER,,1.0,93.0,876.0,,,-670,,30,DISTRICT19,BLISTER
ACT-SC,Feb 2024,HEALTH CENTER,1087.0,3855.0,1067.0,3251.0,,1840.0,100,936.0,30,DISTRICT29,BLISTER
PYRA-SAC,Feb 2024,HEALTH CENTER,1412.0,75.0,396.0,1231.0,,1189.0,-522,,5,DISTRICT21,SACHET
ART-SUP,Mar 2024,HEALTH CENTER,22.0,0.0,80.0,185.0,,4.0,-315,,30,DISTRICT16,CAPSULE
ART-SUP,May 2024,HEALTH CENTER,32.0,,6.0,1055.0,,252.0,-685,,2,DISTRICT21,CAPSULE
ART-INJ,Jan 2025,HEALTH CENTER,2.0,174.0,,6.0,,0.0,135,,30,DISTRICT17,VIAL
ACT-SC,Jul 2024,HEALTH CENTER,259.0,,62.0,96.0,,3.0,583,26.0,1,DISTRICT16,BLISTER
ART-SUP,Feb 2024,HEALTH CENTER,,1.0,438.0,,991.0,,108,162.0,1,DISTRICT17,CAPSULE
SP,Jun 2024,HEALTH CENTER,57.0,4.0,10.0,76.0,,0.0,-123,,30,DISTRICT3,TABLET
PYRA-SAC,Jul 2024,HEALTH CENTER,614.0,98.0,30.0,537.0,,123.0,367,17.0,1,DISTRICT8,SACHET
ACT-GC,Sep 2024,HEALTH CENTER,,,100.0,,,100.0,518,,30,DISTRICT1,BLISTER
ART-SUP,Jan 2024,HEALTH CENTER,,0.0,30.0,332.0,,9.0,-356,,25,DISTRICT5,CAPSULE
ACT-SC,Mar 2024,HEALTH CENTER,,0.0,72.0,1077.0,,0.0,44,34.0,1000,DISTRICT16,BLISTER
PYRA-COMP,Feb 2025,HEALTH CENTER,1374.0,2196.0,,1855.0,,,-57,406.0,25,DISTRICT28,TABLET
PYRA-SAC,Dec 2023,HEALTH CENTER,3615.0,0.0,,2811.0,,0.0,-413,184.0,30,DISTRICT13,SACHET
ACT-AD,Apr 2024,HEALTH CENTER,,,9.0,,221.0,0.0,274,8.0,50,DISTRICT3,BLISTER
ACT-INF,Aug 2024,HEALTH CENTER,,5.0,3.0,104.0,,18.0,-59,,50,DISTRICT16,BLISTER
ART-INJ,Feb 2025,REGIONAL HOSPITAL,,1.0,27.0,383.0,513.0,,326,19.0,30,DISTRICT9,VIAL
SP,Sep 2024,HEALTH CENTER,,,,1181.0,,11.0,38,66.0,1000,DISTRICT25,TABLET
ART-INJ,Aug 2025,HEALTH CENTER,36.0,0.0,,,672.0,,740,,5,DISTRICT31,VIAL
ACT-SC,Mar 2025,HEALTH CENTER,35.0,55.0,7.0,358.0,,0.0,277,7.0,1000,DISTRICT29,BLISTER
ART-SUP,Nov 2025,DISTRICT HOSPITAL,936.0,,342.0,1814.0,,0.0,-84,,5,DISTRICT3,CAPSULE
PYRA-COMP,Jun 2024,HEALTH CENTER,1228.0,,306.0,653.0,,2.0,297,,30,DISTRICT9,TABLET
ART-INJ,Feb 2025,HEALTH CENTER,117.0,10.0,,,,0.0,-54,,1,DISTRICT7,VIAL
ACT-INF,Aug 2025,HEALTH CENTER,181.0,,43.0,667.0,,9.0,897,11.0,30,DISTRICT4,BLISTER
ACT-INF,May 2025,HEALTH CENTER,401.0,1.0,36.0,539.0,,0.0,-570,38.0,30,DISTRICT9,BLISTER
ART-SUP,Mar 2025,HEALTH CENTER,76.0,,,143.0,,697.0,191,222.0,30,DISTRICT17,CAPSULE
ACT-AD,Oct 2024,HEALTH CENTER,152.0,0.0,42.0,55.0,496.0,9.0,-451,,100,DISTRICT9,BLISTER
ACT-SC,Sep 2024,REGIONAL HOSPITAL,416.0,0.0,70.0,808.0,,0.0,497,14.0,1,DISTRICT13,BLISTER
QUIN,Jun 2025,HEALTH CENTER,,32.0,145.0,,,13.0,147,34.0,1000,DISTRICT38,TABLET
ART-SUP,Aug 2025,HEALTH CENTER,,332.0,,338.0,,,-126,,100,DISTRICT31,CAPSULE
SP,Aug 2025,HEALTH CENTER,639.0,,,,,2836.0,-57,612.0,1000,DISTRICT29,TABLET
ART-SUP,May 2025,HEALTH CENTER,,1441.0,762.0,4394.0,1445.0,84.0,-543,650.0,1,DISTRICT3,CAPSULE
PYRA-COMP,Jul 2024,HEALTH CENTER,280.0,,16.0,,,,-209,1.0,5,DISTRICT25,TABLET
PYRA-SAC,Jun 2025,HEALTH CENTER,,67.0,32.0,284.0,697.0,473.0,-7,69.0,5,DISTRICT8,SACHET
QUIN,May 2025,HEALTH CENTER,1306.0,,562.0,1715.0,393.0,0.0,196,974.0,1000,DISTRICT33,TABLET
QUIN,Feb 2025,HEALTH CENTER,1796.0,5.0,65.0,1144.0,826.0,0.0,451,22.0,1000,DISTRICT23,TABLET
ITN,May 2024,HEALTH CENTER,,0.0,0.0,,,,527,0.0,1,DISTRICT7,PIECE
PYRA-SAC,Jan 2025,HEALTH CENTER,,,233.0,,,0.0,-15,263.0,5,DISTRICT26,SACHET
ART-INJ,Nov 2025,HEALTH CENTER,3966.0,,395.0,2321.0,,2.0,-246,174.0,1,DISTRICT31,VIAL
ITN,Aug 2025,HEALTH CENTER,,,,200.0,,118.0,19,2.0,50,DISTRICT19,PIECE
PYRA-COMP,Aug 2024,HEALTH CENTER,282.0,,21.0,102.0,,0.0,704,26.0,2,DISTRICT31,TABLET
ACT-AD,Aug 2025,HEALTH CENTER,512.0,1.0,146.0,,,42.0,-236,20.0,5,DISTRICT29,BLISTER
ART-INJ,Mar 2024,HEALTH CENTER,,3.0,184.0,2233.0,,,693,198.0,30,DISTRICT15,VIAL
ACT-INF,Jan 2024,HEALTH CENTER,427.0,180.0,,827.0,845.0,466.0,-461,243.0,30,DISTRICT23,BLISTER
ACT-AD,May 2025,HEALTH CENTER,1740.0,209.0,703.0,,2322.0,590.0,-339,,30,DISTRICT5,BLISTER
ACT-AD,Oct 2025,HEALTH CENTER,2968.0,2.0,590.0,,525.0,10.0,295,,1000,DISTRICT27,BLISTER
SP,Oct 2024,HEALTH CENTER,,,557.0,,,1113.0,392,522.0,1,DISTRICT11,TABLET
ACT-INF,Feb 2024,DISTRICT HOSPITAL,,30.0,,2113.0,475.0,0.0,-122,318.0,1000,DISTRICT35,BLISTER
PYRA-COMP,May 2024,HEALTH CENTER,340.0,481.0,,198.0,315.0,,-563,54.0,1,DISTRICT19,TABLET
ART-SUP,Sep 2025,HEALTH CENTER,,2023.0,703.0,,800.0,614.0,291,813.0,1,DISTRICT29,CAPSULE
ACT-SC,Feb 2025,REGIONAL HOSPITAL,,719.0,,724.0,,0.0,44,18.0,30,DISTRICT24,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,109.0,79.0,,338.0,,2.0,139,179.0,30,DISTRICT15,BLISTER
ITN,Jan 2025,HEALTH CENTER,,,189.0,,,,-655,22.0,30,DISTRICT24,PIECE
ACT-SC,Apr 2025,HEALTH CENTER,558.0,,,528.0,,,-5,95.0,30,DISTRICT15,BLISTER
ACT-SC,Mar 2025,HEALTH CENTER,1660.0,2106.0,43.0,1406.0,,0.0,-732,57.0,1,DISTRICT4,BLISTER
QUIN,Oct 2025,HEALTH CENTER,3383.0,,,3573.0,378.0,0.0,-195,,1000,DISTRICT22,TABLET
ACT-AD,Feb 2025,HEALTH CENTER,,44.0,528.0,576.0,563.0,1580.0,-495,515.0,30,DISTRICT33,BLISTER
PYRA-SAC,Feb 2025,HEALTH CENTER,4149.0,,,2942.0,,1186.0,-727,,5,DISTRICT21,SACHET
RDT,Jul 2024,HEALTH CENTER,2005.0,29.0,497.0,3064.0,,,-20,501.0,50,DISTRICT26,PIECE
ITN,Jan 2024,DISTRICT HOSPITAL,,350.0,59.0,551.0,974.0,,-1270,66.0,30,DISTRICT19,PIECE
SP,Aug 2025,HEALTH CENTER,1159.0,,287.0,,,0.0,-1087,106.0,1,DISTRICT10,TABLET
RDT,Jun 2025,HEALTH CENTER,,384.0,,,716.0,324.0,47,,5,DISTRICT27,PIECE
ART-SUP,Apr 2024,HEALTH CENTER,,,512.0,1389.0,,,-485,288.0,1,DISTRICT13,CAPSULE
QUIN,Dec 2024,HEALTH CENTER,,0.0,364.0,2042.0,800.0,446.0,12,268.0,30,DISTRICT13,TABLET
ACT-AD,Jun 2025,HEALTH CENTER,213.0,257.0,104.0,747.0,,846.0,-551,208.0,25,DISTRICT23,BLISTER
ACT-INF,Oct 2025,HEALTH CENTER,2040.0,,357.0,,,,-368,,1000,DISTRICT38,BLISTER
ACT-SC,Oct 2025,DISTRICT HOSPITAL,5.0,0.0,0.0,148.0,,0.0,-1062,,30,DISTRICT19,BLISTER
ACT-INF,Nov 2025,HEALTH CENTER,1192.0,622.0,275.0,3993.0,,,-14,809.0,1000,DISTRICT36,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,1036.0,0.0,264.0,,1243.0,5.0,745,,1000,DISTRICT30,BLISTER
ACT-INF,Dec 2023,HEALTH CENTER,,,313.0,928.0,,,-911,,1000,DISTRICT13,BLISTER
QUIN,Aug 2025,HEALTH CENTER,,1.0,126.0,433.0,,26.0,199,168.0,1000,DISTRICT1,TABLET
ART-SUP,Mar 2024,HEALTH CENTER,1830.0,78.0,,162.0,,0.0,-638,17.0,2,DISTRICT20,CAPSULE
ACT-GC,May 2025,HEALTH CENTER,12.0,4.0,3.0,,468.0,,27,0.0,30,DISTRICT3,BLISTER
QUIN,May 2025,HEALTH CENTER,1208.0,,,3051.0,,140.0,-265,687.0,1000,DISTRICT31,TABLET
ACT-SC,Feb 2024,HEALTH CENTER,790.0,,515.0,,1052.0,3786.0,-226,,30,DISTRICT30,BLISTER
RDT,Jun 2025,DISTRICT HOSPITAL,3344.0,,707.0,2876.0,,108.0,-677,611.0,25,DISTRICT32,PIECE
ITN,Jan 2024,HEALTH CENTER,,148.0,1295.0,2307.0,,91.0,268,755.0,1,DISTRICT29,PIECE
ACT-AD,Jan 2024,HEALTH CENTER,,0.0,,399.0,,4601.0,111,294.0,25,DISTRICT10,BLISTER
ART-INJ,Feb 2025,HEALTH CENTER,,,972.0,3260.0,,3.0,229,1161.0,25,DISTRICT13,VIAL
ACT-SC,Aug 2024,HEALTH CENTER,,,543.0,,,1786.0,162,,1000,DISTRICT3,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,86.0,,,,290.0,,-770,,1,DISTRICT21,BLISTER
ACT-SC,Jul 2024,HEALTH CENTER,1834.0,,377.0,,,1201.0,-45,625.0,1,DISTRICT32,BLISTER
PYRA-COMP,Sep 2025,HEALTH CENTER,457.0,3273.0,,4202.0,329.0,0.0,380,,1,DISTRICT21,TABLET
PYRA-SAC,Aug 2024,HEALTH CENTER,115.0,0.0,12.0,67.0,,0.0,264,1.0,5,DISTRICT19,SACHET
ACT-INF,Apr 2024,HEALTH CENTER,1097.0,,,712.0,,7.0,-138,67.0,50,DISTRICT35,BLISTER
ART-INJ,Nov 2024,DISTRICT HOSPITAL,0.0,,,1.0,412.0,0.0,-187,,50,DISTRICT21,VIAL
ART-SUP,Jan 2024,HEALTH CENTER,,0.0,,37.0,,,-499,20.0,100,DISTRICT23,CAPSULE
ACT-INF,Jun 2025,REGIONAL HOSPITAL,5598.0,,,5037.0,1371.0,1791.0,170,1433.0,1000,DISTRICT36,BLISTER
ACT-AD,Mar 2024,HEALTH CENTER,1598.0,25.0,301.0,1171.0,,107.0,597,120.0,50,DISTRICT5,BLISTER
PYRA-SAC,Oct 2025,HEALTH CENTER,4476.0,,,3489.0,,168.0,201,,5,DISTRICT8,SACHET
ACT-GC,Mar 2025,DISTRICT HOSPITAL,208.0,0.0,44.0,131.0,,31.0,-176,12.0,30,DISTRICT7,BLISTER
PYRA-SAC,Mar 2025,DISTRICT HOSPITAL,,8.0,28.0,,,1.0,-328,43.0,5,DISTRICT37,SACHET
ACT-INF,Aug 2024,HEALTH CENTER,3541.0,1.0,,4373.0,,,303,1026.0,1,DISTRICT38,BLISTER
PYRA-COMP,Dec 2024,HEALTH CENTER,4.0,0.0,15.0,,,,-628,,50,DISTRICT12,TABLET
ACT-AD,Oct 2024,HEALTH CENTER,1993.0,139.0,,,1069.0,297.0,-34,197.0,1,DISTRICT12,BLISTER
ACT-GC,Sep 2024,HEALTH CENTER,216.0,,7.0,36.0,,110.0,-37,1.0,1,DISTRICT1,BLISTER
PYRA-SAC,Dec 2023,DISTRICT HOSPITAL,1490.0,606.0,,945.0,,,157,,30,DISTRICT25,SACHET
ACT-SC,Sep 2024,HEALTH CENTER,212.0,23.0,,,532.0,119.0,-308,45.0,1,DISTRICT6,BLISTER
ACT-AD,Nov 2025,NATIONAL HOSPITAL,,,39.0,65.0,,13.0,13,,2,DISTRICT10,BLISTER
PYRA-SAC,May 2025,HEALTH CENTER,,18.0,,270.0,,56.0,-418,5.0,25,DISTRICT20,SACHET
ACT-GC,Dec 2024,HEALTH CENTER,,,91.0,412.0,,92.0,649,,30,DISTRICT2,BLISTER
ACT-INF,May 2024,DISTRICT HOSPITAL,,0.0,,,,6.0,147,,100,DISTRICT13,BLISTER
ACT-AD,Feb 2025,HEALTH CENTER,2363.0,,,3636.0,,0.0,-2,,30,DISTRICT15,BLISTER
PYRA-COMP,Jul 2024,HEALTH CENTER,,0.0,321.0,642.0,,,341,391.0,1000,DISTRICT32,TABLET
SP,Aug 2024,HEALTH CENTER,131.0,0.0,7.0,,,0.0,-56,1.0,30,DISTRICT1,TABLET
SP,Oct 2025,HEALTH CENTER,38.0,347.0,,998.0,,0.0,371,,1000,DISTRICT15,TABLET
PYRA-COMP,May 2024,HEALTH CENTER,2021.0,,570.0,1363.0,,13.0,-523,,30,DISTRICT28,TABLET
ITN,Jun 2024,HEALTH CENTER,1266.0,9.0,642.0,,,2250.0,-349,,30,DISTRICT3,PIECE
ACT-GC,Jun 2024,HEALTH CENTER,1931.0,652.0,710.0,4304.0,1263.0,,-645,1010.0,1000,DISTRICT15,BLISTER
ACT-INF,Aug 2025,HEALTH CENTER,,714.0,468.0,,,1.0,-283,,1000,DISTRICT37,BLISTER
SP,Feb 2024,HEALTH CENTER,,19.0,13.0,264.0,,,-995,2.0,30,DISTRICT13,TABLET
ART-INJ,Nov 2025,HEALTH CENTER,,0.0,59.0,,344.0,8.0,541,,1,DISTRICT20,VIAL
PYRA-SAC,Sep 2024,HEALTH CENTER,,231.0,127.0,,,,-263,,2,DISTRICT25,SACHET
RDT,Sep 2025,HEALTH CENTER,4958.0,401.0,408.0,1303.0,,90.0,-440,355.0,50,DISTRICT1,PIECE
ACT-AD,Dec 2023,HEALTH CENTER,84.0,22.0,28.0,531.0,276.0,0.0,307,,2,DISTRICT13,BLISTER
ACT-AD,Nov 2025,DISTRICT HOSPITAL,91.0,,,3.0,,9.0,-136,,25,DISTRICT31,BLISTER
ART-INJ,Jul 2024,HEALTH CENTER,29.0,,,42.0,680.0,14.0,243,,1,DISTRICT23,VIAL
PYRA-SAC,Dec 2024,HEALTH CENTER,457.0,,148.0,,,0.0,282,,5,DISTRICT7,SACHET
ART-INJ,Apr 2024,HEALTH CENTER,360.0,3.0,147.0,189.0,961.0,0.0,32,49.0,1,DISTRICT33,VIAL
ACT-GC,Dec 2024,HEALTH CENTER,,0.0,62.0,276.0,,0.0,-201,4.0,1,DISTRICT35,BLISTER
ACT-GC,Jul 2025,HEALTH CENTER,,20.0,18.0,,729.0,2.0,185,4.0,30,DISTRICT1,BLISTER
PYRA-COMP,Nov 2025,HEALTH CENTER,1273.0,24.0,127.0,2744.0,,1.0,30,,30,DISTRICT5,TABLET
ART-SUP,Jun 2025,HEALTH CENTER,,1347.0,301.0,3047.0,,1863.0,-390,,25,DISTRICT26,CAPSULE
QUIN,Jan 2025,HEALTH CENTER,1985.0,4.0,373.0,1509.0,,324.0,443,,1000,DISTRICT5,TABLET
RDT,Feb 2024,HEALTH CENTER,594.0,0.0,214.0,,450.0,186.0,262,,30,DISTRICT36,PIECE
SP,Jul 2024,HEALTH CENTER,371.0,0.0,70.0,320.0,301.0,17.0,450,28.0,30,DISTRICT32,TABLET
SP,Aug 2025,HEALTH CENTER,,,,1357.0,,1.0,502,313.0,1000,DISTRICT23,TABLET
QUIN,Jan 2025,HEALTH CENTER,,222.0,263.0,1223.0,,2547.0,-386,894.0,1000,DISTRICT28,TABLET
ITN,Aug 2025,HEALTH CENTER,,246.0,56.0,1703.0,341.0,4.0,-331,,50,DISTRICT37,PIECE
ACT-INF,Dec 2023,HEALTH CENTER,554.0,0.0,34.0,212.0,447.0,12.0,-551,,1000,DISTRICT3,BLISTER
RDT,Mar 2024,HEALTH CENTER,22.0,0.0,9.0,246.0,,0.0,-282,13.0,1,DISTRICT16,PIECE
ACT-SC,Mar 2024,HEALTH CENTER,142.0,0.0,159.0,82.0,,8.0,-646,36.0,30,DISTRICT31,BLISTER
ACT-INF,Apr 2025,HEALTH CENTER,2568.0,155.0,247.0,995.0,,0.0,-516,,30,DISTRICT13,BLISTER
ACT-GC,Feb 2025,HEALTH CENTER,4087.0,1.0,1279.0,3721.0,,1150.0,-310,702.0,1000,DISTRICT19,BLISTER
ACT-INF,Dec 2024,HEALTH CENTER,,,521.0,2519.0,1338.0,2912.0,-150,919.0,1,DISTRICT35,BLISTER
ACT-AD,Nov 2025,DISTRICT HOSPITAL,168.0,122.0,22.0,196.0,,0.0,372,,30,DISTRICT7,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,96.0,0.0,31.0,29.0,,756.0,686,11.0,25,DISTRICT25,BLISTER
ACT-AD,Dec 2023,HEALTH CENTER,,30.0,77.0,357.0,,2199.0,-708,7.0,2,DISTRICT22,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,1277.0,143.0,,,427.0,1.0,-634,165.0,30,DISTRICT23,BLISTER
QUIN,Oct 2025,HEALTH CENTER,108.0,,209.0,82.0,,845.0,-418,88.0,30,DISTRICT3,TABLET
RDT,Jul 2024,HEALTH CENTER,893.0,0.0,65.0,355.0,,,-506,23.0,30,DISTRICT16,PIECE
ART-INJ,Sep 2024,HEALTH CENTER,617.0,1.0,132.0,,,0.0,81,55.0,30,DISTRICT28,VIAL
ART-INJ,Nov 2025,DISTRICT HOSPITAL,407.0,,560.0,191.0,,,-13,422.0,1000,DISTRICT26,VIAL
SP,Nov 2024,HEALTH CENTER,891.0,708.0,,1702.0,,111.0,334,,1000,DISTRICT31,TABLET
ACT-AD,Dec 2023,HEALTH CENTER,922.0,0.0,241.0,618.0,,0.0,-308,63.0,25,DISTRICT23,BLISTER
ACT-GC,May 2024,HEALTH CENTER,53.0,118.0,62.0,93.0,262.0,0.0,-475,,30,DISTRICT26,BLISTER
RDT,Jun 2025,HEALTH CENTER,,,266.0,1233.0,,0.0,82,254.0,25,DISTRICT35,PIECE
SP,Oct 2025,HEALTH CENTER,329.0,6.0,68.0,183.0,1068.0,0.0,139,14.0,25,DISTRICT37,TABLET
ACT-GC,Nov 2025,HEALTH CENTER,1226.0,,,,,1816.0,-645,312.0,25,DISTRICT29,BLISTER
RDT,Jun 2025,HEALTH CENTER,13997.0,436.0,3440.0,13097.0,,1955.0,-270,3357.0,30,DISTRICT22,PIECE
ART-SUP,Dec 2024,HEALTH CENTER,4788.0,370.0,772.0,,1431.0,3818.0,-491,508.0,1,DISTRICT31,CAPSULE
ACT-AD,Jan 2025,HEALTH CENTER,1314.0,164.0,114.0,1479.0,,,-416,77.0,30,DISTRICT13,BLISTER
ACT-INF,Apr 2024,HEALTH CENTER,179.0,3.0,25.0,21.0,,2184.0,-585,,30,DISTRICT23,BLISTER
ACT-GC,Feb 2024,HEALTH CENTER,1405.0,155.0,230.0,1419.0,344.0,0.0,345,55.0,30,DISTRICT37,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,795.0,,70.0,343.0,,631.0,-500,53.0,50,DISTRICT22,BLISTER
ART-INJ,Apr 2025,HEALTH CENTER,211.0,0.0,103.0,,,4581.0,-647,,25,DISTRICT16,VIAL
PYRA-COMP,Mar 2025,HEALTH CENTER,994.0,32.0,506.0,307.0,,88.0,168,269.0,25,DISTRICT4,TABLET
RDT,Jul 2024,HEALTH CENTER,3631.0,,563.0,2244.0,,,-129,437.0,2,DISTRICT9,PIECE
QUIN,May 2025,HEALTH CENTER,,0.0,156.0,,,1517.0,-187,156.0,1000,DISTRICT36,TABLET
