product_primary_name,processing_periods_name,facility_type_name,quantity_requested,quantity_approved,pack_size,dispensing_unit,allocation_gap
ACT-AD,2025-05-01,HEALTH CENTER,,239.0,30,BLISTER,239.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,455.0,158.0,30,BLISTER,-297.0
ACT-GC,2025-02-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-SC,2025-02-01,HEALTH CENTER,,48.0,30,BLISTER,48.0
ACT-AD,2025-05-01,HEALTH CENTER,460.0,5.0,30,BLISTER,-455.0
ACT-AD,2024-02-01,HEALTH CENTER,,3467.0,30,BLISTER,3467.0
ACT-GC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-11-01,DISTRICT HOSPITAL,,5.0,30,BLISTER,5.0
ACT-INF,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-AD,2024-02-01,HEALTH CENTER,,292.0,30,BLISTER,292.0
ACT-SC,2025-11-01,HEALTH CENTER,,2849.0,30,BLISTER,2849.0
ACT-GC,2024-05-01,HEALTH CENTER,,1166.0,30,BLISTER,1166.0
ACT-INF,2025-11-01,HEALTH CENTER,,95.0,30,BLISTER,95.0
ACT-INF,2025-08-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-GC,2024-02-01,HEALTH CENTER,,539.0,30,BLISTER,539.0
ACT-INF,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-08-01,HEALTH CENTER,,1631.0,30,BLISTER,1631.0
ACT-AD,2024-02-01,HEALTH CENTER,181.0,0.0,30,BLISTER,-181.0
ACT-INF,2025-02-01,HEALTH CENTER,,1537.0,30,BLISTER,1537.0
ACT-AD,2025-05-01,HEALTH CENTER,1454.0,841.0,30,BLISTER,-613.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-05-01,HEALTH CENTER,1069.0,18.0,30,BLISTER,-1051.0
ACT-INF,2025-02-01,HEALTH CENTER,,5149.0,30,BLISTER,5149.0
ACT-SC,2024-05-01,HEALTH CENTER,,889.0,30,BLISTER,889.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-INF,2024-02-01,HEALTH CENTER,,58.0,30,BLISTER,58.0
ACT-GC,2024-11-01,DISTRICT HOSPITAL,780.0,1079.0,30,BLISTER,299.0
ACT-INF,2025-11-01,HEALTH CENTER,,24.0,30,BLISTER,24.0
ACT-AD,2025-11-01,HEALTH CENTER,496.0,6.0,30,BLISTER,-490.0
ACT-INF,2025-02-01,HEALTH CENTER,,245.0,30,BLISTER,245.0
ACT-AD,2024-11-01,HEALTH CENTER,,151.0,30,BLISTER,151.0
ACT-INF,2024-08-01,HEALTH CENTER,,448.0,30,BLISTER,448.0
ACT-GC,2024-05-01,HEALTH CENTER,872.0,29.0,30,BLISTER,-843.0
ACT-AD,2025-11-01,HEALTH CENTER,187.0,101.0,30,BLISTER,-86.0
ACT-SC,2025-05-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2025-02-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-AD,2024-08-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-INF,2025-05-01,HEALTH CENTER,,2014.0,30,BLISTER,2014.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-05-01,HEALTH CENTER,,1362.0,30,BLISTER,1362.0
ACT-GC,2024-05-01,HEALTH CENTER,841.0,5.0,30,BLISTER,-836.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-02-01,HEALTH CENTER,1256.0,11276.0,30,BLISTER,10020.0
ACT-AD,2025-02-01,HEALTH CENTER,326.0,6.0,30,BLISTER,-320.0
ACT-GC,2025-02-01,HEALTH CENTER,194.0,0.0,30,BLISTER,-194.0
ACT-AD,2024-05-01,HEALTH CENTER,610.0,29.0,30,BLISTER,-581.0
ACT-AD,2025-02-01,HEALTH CENTER,,411.0,30,BLISTER,411.0
ACT-GC,2025-05-01,HEALTH CENTER,,9574.0,30,BLISTER,9574.0
ACT-GC,2024-02-01,HEALTH CENTER,1036.0,589.0,30,BLISTER,-447.0
ACT-AD,2024-11-01,HEALTH CENTER,,1905.0,30,BLISTER,1905.0
ACT-INF,2025-08-01,HEALTH CENTER,,362.0,30,BLISTER,362.0
ACT-INF,2024-05-01,HEALTH CENTER,703.0,1412.0,30,BLISTER,709.0
ACT-INF,2025-05-01,REGIONAL HOSPITAL,,333.0,30,BLISTER,333.0
ACT-GC,2024-02-01,HEALTH CENTER,,11.0,30,BLISTER,11.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,HEALTH CENTER,667.0,948.0,30,BLISTER,281.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,745.0,30,BLISTER,745.0
ACT-GC,2024-08-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,,4898.0,30,BLISTER,4898.0
ACT-SC,2025-05-01,HEALTH CENTER,,256.0,30,BLISTER,256.0
ACT-GC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-08-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,,36.0,30,BLISTER,36.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,HEALTH CENTER,991.0,8.0,30,BLISTER,-983.0
ACT-SC,2025-05-01,HEALTH CENTER,,12.0,30,BLISTER,12.0
ACT-AD,2025-08-01,HEALTH CENTER,347.0,1.0,30,BLISTER,-346.0
ACT-SC,2025-08-01,HEALTH CENTER,322.0,109.0,30,BLISTER,-213.0
ACT-AD,2025-05-01,HEALTH CENTER,,152.0,30,BLISTER,152.0
ACT-INF,2025-05-01,HEALTH CENTER,,295.0,30,BLISTER,295.0
ACT-AD,2024-11-01,HEALTH CENTER,,101.0,30,BLISTER,101.0
ACT-INF,2025-02-01,HEALTH CENTER,,189.0,30,BLISTER,189.0
ACT-INF,2024-08-01,HEALTH CENTER,,1104.0,30,BLISTER,1104.0
ACT-SC,2025-02-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-AD,2024-05-01,HEALTH CENTER,1487.0,970.0,30,BLISTER,-517.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,HEALTH CENTER,,7.0,30,BLISTER,7.0
ACT-GC,2025-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2025-08-01,HEALTH CENTER,,115.0,30,BLISTER,115.0
ACT-SC,2025-08-01,HEALTH CENTER,,14.0,30,BLISTER,14.0
ACT-GC,2024-11-01,HEALTH CENTER,,7193.0,30,BLISTER,7193.0
ACT-INF,2024-11-01,HEALTH CENTER,,5593.0,30,BLISTER,5593.0
ACT-INF,2025-05-01,HEALTH CENTER,,27.0,30,BLISTER,27.0
ACT-AD,2024-05-01,HEALTH CENTER,903.0,1316.0,30,BLISTER,413.0
ACT-INF,2024-02-01,HEALTH CENTER,353.0,38.0,30,BLISTER,-315.0
ACT-SC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,,69.0,30,BLISTER,69.0
ACT-AD,2024-05-01,HEALTH CENTER,606.0,0.0,30,BLISTER,-606.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-SC,2024-08-01,HEALTH CENTER,,873.0,30,BLISTER,873.0
ACT-INF,2025-11-01,HEALTH CENTER,,67.0,30,BLISTER,67.0
ACT-GC,2024-11-01,HEALTH CENTER,,55.0,30,BLISTER,55.0
ACT-GC,2024-05-01,HEALTH CENTER,1133.0,331.0,30,BLISTER,-802.0
ACT-GC,2025-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-SC,2024-08-01,HEALTH CENTER,,34.0,30,BLISTER,34.0
ACT-INF,2025-08-01,DISTRICT HOSPITAL,,6331.0,30,BLISTER,6331.0
ACT-AD,2025-08-01,HEALTH CENTER,338.0,0.0,30,BLISTER,-338.0
ACT-GC,2025-08-01,HEALTH CENTER,181.0,387.0,30,BLISTER,206.0
ACT-INF,2025-08-01,HEALTH CENTER,,360.0,30,BLISTER,360.0
ACT-GC,2024-08-01,HEALTH CENTER,,527.0,30,BLISTER,527.0
ACT-GC,2025-02-01,HEALTH CENTER,,92.0,30,BLISTER,92.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-11-01,HEALTH CENTER,,16373.0,30,BLISTER,16373.0
ACT-INF,2024-11-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-GC,2024-02-01,HEALTH CENTER,511.0,552.0,30,BLISTER,41.0
ACT-INF,2024-11-01,DISTRICT HOSPITAL,,90.0,30,BLISTER,90.0
ACT-SC,2025-02-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-SC,2025-05-01,HEALTH CENTER,663.0,800.0,30,BLISTER,137.0
ACT-GC,2025-08-01,HEALTH CENTER,,38.0,30,BLISTER,38.0
ACT-AD,2024-08-01,HEALTH CENTER,,20.0,30,BLISTER,20.0
ACT-INF,2024-08-01,HEALTH CENTER,524.0,2719.0,30,BLISTER,2195.0
ACT-SC,2024-02-01,HEALTH CENTER,,16.0,30,BLISTER,16.0
ACT-AD,2024-08-01,REGIONAL HOSPITAL,,419.0,30,BLISTER,419.0
ACT-SC,2025-05-01,HEALTH CENTER,,194.0,30,BLISTER,194.0
ACT-GC,2024-08-01,HEALTH CENTER,494.0,0.0,30,BLISTER,-494.0
ACT-INF,2025-05-01,DISTRICT HOSPITAL,,1490.0,30,BLISTER,1490.0
ACT-AD,2024-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-INF,2025-11-01,HEALTH CENTER,,2902.0,30,BLISTER,2902.0
ACT-AD,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-05-01,HEALTH CENTER,,1226.0,30,BLISTER,1226.0
ACT-GC,2024-11-01,HEALTH CENTER,275.0,540.0,30,BLISTER,265.0
ACT-INF,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-02-01,HEALTH CENTER,,783.0,30,BLISTER,783.0
ACT-AD,2025-11-01,HEALTH CENTER,702.0,60.0,30,BLISTER,-642.0
ACT-AD,2024-05-01,HEALTH CENTER,1155.0,137.0,30,BLISTER,-1018.0
ACT-GC,2024-05-01,HEALTH CENTER,691.0,4.0,30,BLISTER,-687.0
ACT-SC,2024-02-01,DISTRICT HOSPITAL,,1877.0,30,BLISTER,1877.0
ACT-GC,2024-02-01,HEALTH CENTER,811.0,0.0,30,BLISTER,-811.0
ACT-SC,2025-05-01,HEALTH CENTER,639.0,3.0,30,BLISTER,-636.0
ACT-AD,2025-08-01,HEALTH CENTER,,2915.0,30,BLISTER,2915.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,5234.0,30,BLISTER,5234.0
ACT-SC,2025-02-01,HEALTH CENTER,,8721.0,30,BLISTER,8721.0
ACT-AD,2025-11-01,REGIONAL HOSPITAL,,0.0,30,BLISTER,0.0
ACT-GC,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2025-05-01,HEALTH CENTER,,3744.0,30,BLISTER,3744.0
ACT-SC,2024-08-01,HEALTH CENTER,846.0,248.0,30,BLISTER,-598.0
ACT-INF,2024-05-01,DISTRICT HOSPITAL,,5.0,30,BLISTER,5.0
ACT-SC,2025-08-01,HEALTH CENTER,639.0,274.0,30,BLISTER,-365.0
ACT-INF,2025-05-01,HEALTH CENTER,,10754.0,30,BLISTER,10754.0
ACT-GC,2025-05-01,HEALTH CENTER,,2070.0,30,BLISTER,2070.0
ACT-AD,2024-08-01,HEALTH CENTER,273.0,0.0,30,BLISTER,-273.0
ACT-GC,2024-05-01,HEALTH CENTER,,4217.0,30,BLISTER,4217.0
ACT-INF,2024-11-01,HEALTH CENTER,666.0,0.0,30,BLISTER,-666.0
ACT-GC,2025-08-01,HEALTH CENTER,,325.0,30,BLISTER,325.0
ACT-GC,2025-08-01,HEALTH CENTER,,936.0,30,BLISTER,936.0
ACT-AD,2025-08-01,HEALTH CENTER,,336.0,30,BLISTER,336.0
ACT-SC,2024-11-01,HEALTH CENTER,876.0,308.0,30,BLISTER,-568.0
ACT-SC,2025-05-01,HEALTH CENTER,,2876.0,30,BLISTER,2876.0
ACT-INF,2025-08-01,HEALTH CENTER,,685.0,30,BLISTER,685.0
ACT-SC,2024-08-01,HEALTH CENTER,663.0,107.0,30,BLISTER,-556.0
ACT-GC,2025-08-01,HEALTH CENTER,,219.0,30,BLISTER,219.0
ACT-AD,2024-05-01,HEALTH CENTER,,59.0,30,BLISTER,59.0
ACT-AD,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-AD,2025-02-01,HEALTH CENTER,2215.0,1.0,30,BLISTER,-2214.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-08-01,HEALTH CENTER,1646.0,310.0,30,BLISTER,-1336.0
ACT-SC,2025-05-01,HEALTH CENTER,,2443.0,30,BLISTER,2443.0
ACT-AD,2025-05-01,HEALTH CENTER,,17934.0,30,BLISTER,17934.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,,243.0,30,BLISTER,243.0
ACT-GC,2024-08-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-GC,2025-05-01,HEALTH CENTER,817.0,496.0,30,BLISTER,-321.0
ACT-AD,2024-11-01,HEALTH CENTER,242.0,1.0,30,BLISTER,-241.0
ACT-AD,2025-11-01,HEALTH CENTER,,1836.0,30,BLISTER,1836.0
ACT-GC,2025-11-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,HEALTH CENTER,2045.0,443.0,30,BLISTER,-1602.0
ACT-AD,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ACT-AD,2025-05-01,HEALTH CENTER,,1049.0,30,BLISTER,1049.0
ACT-INF,2025-11-01,HEALTH CENTER,,16.0,30,BLISTER,16.0
ACT-GC,2025-08-01,HEALTH CENTER,,8.0,30,BLISTER,8.0
ACT-SC,2024-11-01,HEALTH CENTER,1819.0,1092.0,30,BLISTER,-727.0
ACT-GC,2025-11-01,DISTRICT HOSPITAL,,81.0,30,BLISTER,81.0
ACT-GC,2025-05-01,HEALTH CENTER,,77.0,30,BLISTER,77.0
ACT-GC,2025-08-01,HEALTH CENTER,,1309.0,30,BLISTER,1309.0
ACT-SC,2024-11-01,HEALTH CENTER,,6084.0,30,BLISTER,6084.0
ACT-SC,2024-02-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-05-01,DISTRICT HOSPITAL,2004.0,1334.0,30,BLISTER,-670.0
ACT-SC,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-05-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-AD,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-08-01,HEALTH CENTER,,1604.0,30,BLISTER,1604.0
ACT-AD,2024-05-01,HEALTH CENTER,,20.0,30,BLISTER,20.0
ACT-INF,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-INF,2024-11-01,HEALTH CENTER,235.0,14.0,30,BLISTER,-221.0
ACT-AD,2024-02-01,HEALTH CENTER,,272.0,30,BLISTER,272.0
ACT-GC,2024-08-01,HEALTH CENTER,322.0,46.0,30,BLISTER,-276.0
ACT-SC,2025-08-01,HEALTH CENTER,,140.0,30,BLISTER,140.0
ACT-GC,2024-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-INF,2024-02-01,HEALTH CENTER,,151.0,30,BLISTER,151.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-08-01,HEALTH CENTER,198.0,0.0,30,BLISTER,-198.0
ACT-SC,2025-05-01,HEALTH CENTER,,8698.0,30,BLISTER,8698.0
ACT-SC,2024-05-01,HEALTH CENTER,,77.0,30,BLISTER,77.0
ACT-INF,2025-11-01,HEALTH CENTER,,17.0,30,BLISTER,17.0
ACT-AD,2024-08-01,HEALTH CENTER,703.0,0.0,30,BLISTER,-703.0
ACT-AD,2024-08-01,HEALTH CENTER,,235.0,30,BLISTER,235.0
ACT-INF,2024-05-01,HEALTH CENTER,2093.0,4854.0,30,BLISTER,2761.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-08-01,HEALTH CENTER,1163.0,2003.0,30,BLISTER,840.0
ACT-INF,2025-02-01,HEALTH CENTER,,4741.0,30,BLISTER,4741.0
ACT-GC,2024-11-01,HEALTH CENTER,151.0,0.0,30,BLISTER,-151.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2024-08-01,HEALTH CENTER,795.0,196.0,30,BLISTER,-599.0
ACT-INF,2025-02-01,HEALTH CENTER,,320.0,30,BLISTER,320.0
ACT-INF,2024-08-01,HEALTH CENTER,,99.0,30,BLISTER,99.0
ACT-INF,2025-02-01,HEALTH CENTER,488.0,209.0,30,BLISTER,-279.0
ACT-AD,2024-05-01,HEALTH CENTER,775.0,105.0,30,BLISTER,-670.0
ACT-SC,2025-05-01,HEALTH CENTER,178.0,0.0,30,BLISTER,-178.0
ACT-AD,2025-08-01,DISTRICT HOSPITAL,113.0,0.0,30,BLISTER,-113.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-08-01,HEALTH CENTER,893.0,319.0,30,BLISTER,-574.0
ACT-AD,2024-11-01,HEALTH CENTER,,40.0,30,BLISTER,40.0
ACT-AD,2024-08-01,HEALTH CENTER,,722.0,30,BLISTER,722.0
ACT-SC,2025-05-01,HEALTH CENTER,,1970.0,30,BLISTER,1970.0
ACT-GC,2024-05-01,HEALTH CENTER,,566.0,30,BLISTER,566.0
ACT-SC,2024-05-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2024-05-01,HEALTH CENTER,,239.0,30,BLISTER,239.0
ACT-INF,2025-08-01,HEALTH CENTER,853.0,132.0,30,BLISTER,-721.0
ACT-SC,2024-08-01,HEALTH CENTER,1250.0,7.0,30,BLISTER,-1243.0
ACT-SC,2025-02-01,HEALTH CENTER,,784.0,30,BLISTER,784.0
ACT-GC,2024-11-01,HEALTH CENTER,526.0,61.0,30,BLISTER,-465.0
ACT-AD,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-08-01,HEALTH CENTER,758.0,3187.0,30,BLISTER,2429.0
ACT-SC,2024-08-01,HEALTH CENTER,,4.0,30,BLISTER,4.0
ACT-INF,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,2296.0,30,BLISTER,2296.0
ACT-AD,2024-02-01,DISTRICT HOSPITAL,,2.0,30,BLISTER,2.0
ACT-AD,2025-08-01,HEALTH CENTER,,248.0,30,BLISTER,248.0
ACT-SC,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2025-11-01,HEALTH CENTER,,36.0,30,BLISTER,36.0
ACT-SC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-08-01,HEALTH CENTER,,177.0,30,BLISTER,177.0
ACT-SC,2024-05-01,HEALTH CENTER,,3.0,30,BLISTER,3.0
ACT-AD,2025-08-01,HEALTH CENTER,,2630.0,30,BLISTER,2630.0
ACT-SC,2025-08-01,HEALTH CENTER,528.0,711.0,30,BLISTER,183.0
ACT-AD,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-11-01,HEALTH CENTER,2310.0,1591.0,30,BLISTER,-719.0
ACT-INF,2025-08-01,HEALTH CENTER,1142.0,61.0,30,BLISTER,-1081.0
ACT-SC,2024-08-01,HEALTH CENTER,,4451.0,30,BLISTER,4451.0
ACT-INF,2024-11-01,HEALTH CENTER,,80.0,30,BLISTER,80.0
ACT-AD,2024-05-01,HEALTH CENTER,,4745.0,30,BLISTER,4745.0
ACT-GC,2025-08-01,HEALTH CENTER,,9901.0,30,BLISTER,9901.0
ACT-SC,2024-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-11-01,HEALTH CENTER,1008.0,19.0,30,BLISTER,-989.0
ACT-AD,2024-05-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
ACT-INF,2024-02-01,HEALTH CENTER,,639.0,30,BLISTER,639.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,HEALTH CENTER,,830.0,30,BLISTER,830.0
ACT-GC,2024-08-01,HEALTH CENTER,337.0,1.0,30,BLISTER,-336.0
ACT-INF,2025-05-01,HEALTH CENTER,759.0,188.0,30,BLISTER,-571.0
ACT-INF,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-08-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2025-11-01,HEALTH CENTER,1492.0,1014.0,30,BLISTER,-478.0
ACT-AD,2024-11-01,HEALTH CENTER,1147.0,96.0,30,BLISTER,-1051.0
ACT-SC,2024-02-01,HEALTH CENTER,789.0,30.0,30,BLISTER,-759.0
ACT-SC,2024-11-01,DISTRICT HOSPITAL,,1.0,30,BLISTER,1.0
ACT-GC,2024-08-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-AD,2025-11-01,HEALTH CENTER,,1104.0,30,BLISTER,1104.0
ACT-AD,2024-02-01,HEALTH CENTER,954.0,15.0,30,BLISTER,-939.0
ACT-AD,2025-02-01,HEALTH CENTER,297.0,2.0,30,BLISTER,-295.0
ACT-GC,2024-02-01,HEALTH CENTER,,335.0,30,BLISTER,335.0
ACT-SC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2025-08-01,HEALTH CENTER,,70.0,30,BLISTER,70.0
ACT-AD,2025-02-01,HEALTH CENTER,,490.0,30,BLISTER,490.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-GC,2025-02-01,HEALTH CENTER,,2080.0,30,BLISTER,2080.0
ACT-SC,2024-05-01,HEALTH CENTER,,801.0,30,BLISTER,801.0
ACT-GC,2024-05-01,HEALTH CENTER,,770.0,30,BLISTER,770.0
ACT-AD,2025-05-01,HEALTH CENTER,,41.0,30,BLISTER,41.0
ACT-AD,2025-11-01,HEALTH CENTER,,197.0,30,BLISTER,197.0
ACT-SC,2025-02-01,HEALTH CENTER,,122.0,30,BLISTER,122.0
ACT-SC,2025-05-01,HEALTH CENTER,,17.0,30,BLISTER,17.0
ACT-SC,2025-05-01,NATIONAL HOSPITAL,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-11-01,HEALTH CENTER,1053.0,0.0,30,BLISTER,-1053.0
ACT-GC,2024-08-01,HEALTH CENTER,726.0,17.0,30,BLISTER,-709.0
ACT-INF,2024-02-01,HEALTH CENTER,,55.0,30,BLISTER,55.0
ACT-SC,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-11-01,HEALTH CENTER,,10.0,30,BLISTER,10.0
ACT-GC,2025-02-01,HEALTH CENTER,764.0,1.0,30,BLISTER,-763.0
ACT-GC,2025-08-01,HEALTH CENTER,,655.0,30,BLISTER,655.0
ACT-INF,2024-11-01,DISTRICT HOSPITAL,,0.0,30,BLISTER,0.0
ACT-GC,2024-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-INF,2024-02-01,HEALTH CENTER,1626.0,0.0,30,BLISTER,-1626.0
ACT-INF,2024-05-01,HEALTH CENTER,,1569.0,30,BLISTER,1569.0
ACT-GC,2024-02-01,HEALTH CENTER,,1.0,30,BLISTER,1.0
ACT-SC,2025-05-01,HEALTH CENTER,601.0,4512.0,30,BLISTER,3911.0
ACT-SC,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-02-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-08-01,HEALTH CENTER,,333.0,30,BLISTER,333.0
ACT-AD,2025-08-01,HEALTH CENTER,916.0,1.0,30,BLISTER,-915.0
ACT-AD,2025-05-01,HEALTH CENTER,664.0,225.0,30,BLISTER,-439.0
ACT-SC,2024-02-01,HEALTH CENTER,1987.0,7553.0,30,BLISTER,5566.0
ACT-INF,2025-05-01,HEALTH CENTER,594.0,0.0,30,BLISTER,-594.0
ACT-AD,2024-11-01,HEALTH CENTER,,3060.0,30,BLISTER,3060.0
ACT-SC,2024-05-01,HEALTH CENTER,,5.0,30,BLISTER,5.0
ACT-SC,2025-02-01,HEALTH CENTER,1199.0,1367.0,30,BLISTER,168.0
ACT-INF,2025-11-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-SC,2024-02-01,HEALTH CENTER,,6.0,30,BLISTER,6.0
ACT-INF,2024-02-01,HEALTH CENTER,,2.0,30,BLISTER,2.0
ACT-GC,2025-05-01,HEALTH CENTER,,0.0,30,BLISTER,0.0
ACT-AD,2024-11-01,HEALTH CENTER,,1647.0,30,BLISTER,1647.0
ACT-INF,2024-08-01,HEALTH CENTER,,74.0,30,BLISTER,74.0
ACT-SC,2024-11-01,HEALTH CENTER,,138.0,30,BLISTER,138.0
