product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ACT-GC,Aug 2025,HEALTH CENTER,264.0,,181.0,127.0,172.0,60.0,357,38.0,25,DISTRICT24,BLISTER
SP,Aug 2024,HEALTH CENTER,186.0,0.0,82.0,55.0,,145.0,572,,30,DISTRICT24,TABLET
ACT-AD,May 2024,HEALTH CENTER,,,43.0,231.0,,1313.0,-236,37.0,25,DISTRICT10,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,1136.0,139.0,394.0,2198.0,,18.0,875,132.0,1,DISTRICT17,BLISTER
SP,Aug 2025,HEALTH CENTER,583.0,0.0,68.0,296.0,,5.0,-51,,30,DISTRICT1,TABLET
QUIN,Apr 2025,HEALTH CENTER,104.0,2.0,675.0,301.0,1002.0,396.0,441,399.0,30,DISTRICT29,TABLET
ACT-AD,Oct 2025,HEALTH CENTER,887.0,12.0,171.0,232.0,,33.0,-151,,1,DISTRICT37,BLISTER
PYRA-COMP,Oct 2025,HEALTH CENTER,3076.0,763.0,647.0,3052.0,,285.0,260,410.0,50,DISTRICT25,TABLET
ITN,Jul 2024,HEALTH CENTER,,193.0,790.0,2906.0,,5649.0,114,1518.0,1000,DISTRICT3,PIECE
PYRA-COMP,Feb 2024,HEALTH CENTER,5.0,77.0,20.0,,,1055.0,-652,,25,DISTRICT29,TABLET
ACT-INF,Mar 2024,HEALTH CENTER,511.0,0.0,,139.0,219.0,0.0,530,39.0,30,DISTRICT33,BLISTER
RDT,Sep 2025,HEALTH CENTER,2570.0,,,,,230.0,155,395.0,2,DISTRICT29,PIECE
ACT-INF,Oct 2025,HEALTH CENTER,126.0,0.0,6.0,104.0,,,191,,30,DISTRICT7,BLISTER
PYRA-COMP,Jan 2024,HEALTH CENTER,,120.0,110.0,915.0,,,88,139.0,30,DISTRICT28,TABLET
ACT-AD,Nov 2025,HEALTH CENTER,,67.0,647.0,2956.0,,4364.0,-374,,30,DISTRICT38,BLISTER
ITN,Sep 2025,HEALTH CENTER,162.0,58.0,163.0,154.0,,63.0,-146,,50,DISTRICT36,PIECE
PYRA-COMP,May 2024,HEALTH CENTER,,,328.0,,,,207,383.0,25,DISTRICT32,TABLET
RDT,Aug 2024,HEALTH CENTER,,657.0,186.0,,110.0,3.0,-327,37.0,30,DISTRICT20,PIECE
ITN,Apr 2024,HEALTH CENTER,1532.0,,,,,,112,56.0,50,DISTRICT23,PIECE
ART-INJ,Feb 2025,DISTRICT HOSPITAL,20.0,1.0,7.0,117.0,,,5,2.0,30,DISTRICT31,VIAL
ART-SUP,May 2024,HEALTH CENTER,101.0,,,173.0,,0.0,322,2.0,25,DISTRICT15,CAPSULE
QUIN,Sep 2025,HEALTH CENTER,22.0,108.0,7.0,104.0,2578.0,130.0,140,7.0,30,DISTRICT19,TABLET
ITN,May 2025,HEALTH CENTER,,4.0,52.0,,,8.0,179,27.0,50,DISTRICT3,PIECE
SP,Jul 2024,HEALTH CENTER,3728.0,,,4133.0,,6.0,657,,30,DISTRICT29,TABLET
SP,Jul 2024,HEALTH CENTER,,0.0,,4.0,58.0,0.0,25,0.0,30,DISTRICT36,TABLET
ACT-INF,Oct 2025,HEALTH CENTER,344.0,57.0,387.0,1224.0,,492.0,-736,298.0,50,DISTRICT25,BLISTER
PYRA-SAC,Mar 2025,DISTRICT HOSPITAL,311.0,70.0,,,,0.0,244,,1,DISTRICT20,SACHET
PYRA-COMP,Dec 2024,HEALTH CENTER,,7.0,785.0,,,156.0,193,178.0,25,DISTRICT23,TABLET
ITN,Jun 2025,HEALTH CENTER,118.0,0.0,,77.0,,145.0,-301,5.0,1,DISTRICT13,PIECE
SP,Apr 2024,HEALTH CENTER,633.0,7.0,,,,1365.0,340,222.0,30,DISTRICT10,TABLET
QUIN,May 2025,HEALTH CENTER,346.0,229.0,,968.0,,0.0,455,87.0,1000,DISTRICT4,TABLET
ART-SUP,Jan 2025,HEALTH CENTER,402.0,6.0,113.0,364.0,,235.0,-16,151.0,5,DISTRICT10,CAPSULE
ACT-AD,Sep 2024,HEALTH CENTER,,121.0,221.0,1536.0,447.0,1.0,666,63.0,1,DISTRICT15,BLISTER
SP,Dec 2023,HEALTH CENTER,431.0,,285.0,780.0,,,395,106.0,1000,DISTRICT25,TABLET
ACT-INF,Oct 2025,HEALTH CENTER,9581.0,381.0,3044.0,8366.0,1072.0,126.0,424,3898.0,1000,DISTRICT9,BLISTER
ACT-INF,Jun 2025,HEALTH CENTER,96.0,29.0,73.0,255.0,,31.0,521,,5,DISTRICT23,BLISTER
PYRA-COMP,Nov 2025,HEALTH CENTER,1515.0,45.0,650.0,1490.0,,282.0,-593,627.0,1,DISTRICT30,TABLET
RDT,Apr 2024,HEALTH CENTER,,165.0,,226.0,,2.0,124,81.0,30,DISTRICT31,PIECE
PYRA-COMP,Sep 2025,REGIONAL HOSPITAL,777.0,,526.0,52.0,,44.0,-640,,2,DISTRICT29,TABLET
PYRA-COMP,Nov 2025,HEALTH CENTER,,548.0,111.0,232.0,,0.0,227,,50,DISTRICT24,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,376.0,,542.0,2421.0,,209.0,6,344.0,5,DISTRICT18,TABLET
ART-INJ,Jun 2025,HEALTH CENTER,1706.0,2.0,510.0,1577.0,,0.0,-45,229.0,30,DISTRICT25,VIAL
ACT-AD,Jan 2025,DISTRICT HOSPITAL,1068.0,78.0,625.0,,,34.0,181,353.0,1000,DISTRICT25,BLISTER
QUIN,Jun 2025,HEALTH CENTER,29.0,102.0,,42.0,,6.0,460,1.0,30,DISTRICT23,TABLET
ACT-INF,Aug 2024,HEALTH CENTER,1016.0,490.0,891.0,1544.0,,,-73,505.0,1,DISTRICT31,BLISTER
ACT-INF,Feb 2024,HEALTH CENTER,466.0,2.0,,1238.0,,0.0,-309,58.0,30,DISTRICT35,BLISTER
SP,Dec 2023,HEALTH CENTER,2419.0,2.0,,1529.0,405.0,,282,363.0,30,DISTRICT22,TABLET
PYRA-SAC,Aug 2025,HEALTH CENTER,1332.0,,211.0,857.0,,,-486,,2,DISTRICT11,SACHET
ACT-AD,Apr 2024,HEALTH CENTER,1360.0,48.0,192.0,1179.0,,,94,45.0,1,DISTRICT31,BLISTER
ACT-SC,Jun 2024,HEALTH CENTER,3010.0,402.0,563.0,4419.0,715.0,,-123,597.0,50,DISTRICT26,BLISTER
ART-INJ,Mar 2025,HEALTH CENTER,542.0,356.0,125.0,938.0,1823.0,63.0,-46,71.0,25,DISTRICT31,VIAL
PYRA-COMP,Jun 2024,HEALTH CENTER,,,281.0,,1071.0,0.0,228,,1,DISTRICT4,TABLET
ART-SUP,May 2024,HEALTH CENTER,,,51.0,763.0,,,-15,6.0,1,DISTRICT16,CAPSULE
ACT-INF,Dec 2024,HEALTH CENTER,255.0,904.0,232.0,675.0,,23.0,-105,217.0,50,DISTRICT18,BLISTER
ACT-AD,Feb 2025,HEALTH CENTER,,,,,,,352,,1,DISTRICT9,BLISTER
RDT,Nov 2024,HEALTH CENTER,2007.0,17.0,409.0,1878.0,1118.0,,-729,142.0,1,DISTRICT16,PIECE
RDT,Jul 2025,HEALTH CENTER,40.0,44.0,,,,8669.0,50,9.0,50,DISTRICT31,PIECE
ITN,Jan 2025,HEALTH CENTER,187.0,1202.0,,304.0,,0.0,-2,71.0,25,DISTRICT29,PIECE
ACT-AD,Aug 2024,HEALTH CENTER,1415.0,,90.0,369.0,,502.0,52,163.0,1000,DISTRICT7,BLISTER
ITN,Jul 2025,HEALTH CENTER,,465.0,685.0,1967.0,,275.0,1152,1056.0,30,DISTRICT24,PIECE
ACT-SC,Jan 2024,HEALTH CENTER,353.0,410.0,486.0,133.0,,,-729,232.0,1,DISTRICT1,BLISTER
ACT-SC,Oct 2025,HEALTH CENTER,736.0,564.0,,403.0,,95.0,-520,406.0,30,DISTRICT5,BLISTER
ACT-AD,Jul 2024,HEALTH CENTER,4551.0,115.0,810.0,5997.0,,304.0,525,,1,DISTRICT25,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,1297.0,,,511.0,,0.0,-405,8.0,2,DISTRICT31,CAPSULE
ART-INJ,Oct 2025,HEALTH CENTER,2503.0,0.0,281.0,647.0,,,220,115.0,1,DISTRICT1,VIAL
ART-INJ,Jul 2024,HEALTH CENTER,,,118.0,581.0,,469.0,271,83.0,2,DISTRICT13,VIAL
ACT-INF,Apr 2024,HEALTH CENTER,471.0,,62.0,,,,-79,31.0,30,DISTRICT32,BLISTER
ACT-SC,Apr 2024,HEALTH CENTER,,2.0,72.0,449.0,,94.0,890,87.0,1000,DISTRICT7,BLISTER
SP,Jun 2025,HEALTH CENTER,395.0,0.0,12.0,142.0,,0.0,-39,,1000,DISTRICT18,TABLET
ACT-GC,Aug 2024,HEALTH CENTER,2.0,,63.0,,,27.0,-127,37.0,50,DISTRICT35,BLISTER
ART-SUP,Mar 2025,DISTRICT HOSPITAL,1689.0,,188.0,1433.0,70.0,0.0,-630,27.0,5,DISTRICT6,CAPSULE
ACT-GC,May 2025,DISTRICT HOSPITAL,3321.0,45.0,,,851.0,828.0,77,,1000,DISTRICT25,BLISTER
RDT,Jun 2025,HEALTH CENTER,379.0,0.0,44.0,25.0,,0.0,-475,9.0,25,DISTRICT35,PIECE
PYRA-SAC,Apr 2025,HEALTH CENTER,1.0,,,2.0,,0.0,-160,0.0,2,DISTRICT6,SACHET
QUIN,Jan 2025,HEALTH CENTER,241.0,1003.0,289.0,,,1.0,-899,479.0,1000,DISTRICT21,TABLET
PYRA-SAC,Nov 2025,HEALTH CENTER,,52.0,516.0,3628.0,,587.0,513,652.0,2,DISTRICT4,SACHET
PYRA-SAC,Apr 2024,HEALTH CENTER,1088.0,263.0,,1164.0,723.0,1706.0,44,774.0,30,DISTRICT7,SACHET
ACT-SC,May 2025,HEALTH CENTER,1021.0,,291.0,497.0,,4387.0,77,138.0,1000,DISTRICT12,BLISTER
PYRA-SAC,Nov 2024,HEALTH CENTER,205.0,0.0,39.0,,,0.0,-674,11.0,100,DISTRICT7,SACHET
RDT,Jul 2025,HEALTH CENTER,88.0,,258.0,471.0,2379.0,167.0,135,153.0,30,DISTRICT38,PIECE
PYRA-SAC,Feb 2025,HEALTH CENTER,2001.0,205.0,669.0,,2623.0,187.0,770,537.0,1,DISTRICT25,SACHET
QUIN,Nov 2025,HEALTH CENTER,9.0,,1.0,,489.0,653.0,199,,30,DISTRICT9,TABLET
ACT-SC,Mar 2025,HEALTH CENTER,6.0,41.0,31.0,,,20.0,-625,11.0,30,DISTRICT20,BLISTER
SP,Mar 2024,HEALTH CENTER,3677.0,,541.0,1761.0,,144.0,-55,,1000,DISTRICT32,TABLET
PYRA-SAC,Sep 2024,HEALTH CENTER,,12.0,188.0,,,38.0,349,152.0,5,DISTRICT15,SACHET
ACT-GC,Feb 2024,HEALTH CENTER,1763.0,,54.0,,,5.0,89,34.0,1,DISTRICT13,BLISTER
QUIN,Mar 2025,DISTRICT HOSPITAL,1092.0,0.0,,,1530.0,58.0,-979,210.0,1000,DISTRICT28,TABLET
ACT-SC,Nov 2025,HEALTH CENTER,902.0,1.0,203.0,362.0,,1259.0,181,67.0,30,DISTRICT31,BLISTER
ACT-GC,Sep 2024,HEALTH CENTER,,202.0,,1875.0,,1427.0,213,1529.0,1000,DISTRICT24,BLISTER
ACT-AD,Sep 2024,HEALTH CENTER,575.0,0.0,,,,0.0,277,,1,DISTRICT1,BLISTER
PYRA-SAC,Feb 2025,HEALTH CENTER,489.0,1014.0,259.0,1298.0,,1425.0,214,,1,DISTRICT13,SACHET
PYRA-SAC,Nov 2025,HEALTH CENTER,,,484.0,,384.0,31.0,-227,,5,DISTRICT7,SACHET
SP,Aug 2024,HEALTH CENTER,1619.0,2.0,981.0,2273.0,,11.0,-361,639.0,30,DISTRICT32,TABLET
ART-INJ,Sep 2025,HEALTH CENTER,203.0,338.0,20.0,661.0,45.0,0.0,613,41.0,1000,DISTRICT5,VIAL
ACT-AD,Jan 2025,HEALTH CENTER,,101.0,367.0,,,0.0,-411,493.0,50,DISTRICT32,BLISTER
ACT-SC,Mar 2024,HEALTH CENTER,1665.0,38.0,,1270.0,371.0,112.0,-305,457.0,30,DISTRICT31,BLISTER
SP,May 2024,HEALTH CENTER,705.0,,,369.0,,59.0,154,42.0,1000,DISTRICT26,TABLET
ACT-INF,Dec 2023,HEALTH CENTER,,129.0,46.0,,,,-186,,50,DISTRICT33,BLISTER
ART-SUP,Aug 2024,HEALTH CENTER,218.0,135.0,,167.0,,2354.0,-580,136.0,2,DISTRICT17,CAPSULE
ACT-SC,Apr 2024,HEALTH CENTER,,3.0,,635.0,,2.0,94,6.0,1,DISTRICT26,BLISTER
RDT,Sep 2025,HEALTH CENTER,1131.0,5.0,55.0,162.0,,,-508,13.0,2,DISTRICT21,PIECE
QUIN,Aug 2024,HEALTH CENTER,573.0,,78.0,39.0,,0.0,-208,32.0,30,DISTRICT30,TABLET
ACT-AD,Sep 2025,HEALTH CENTER,,63.0,288.0,40.0,,4136.0,322,352.0,50,DISTRICT14,BLISTER
ART-SUP,Apr 2024,HEALTH CENTER,421.0,15.0,1140.0,17.0,,4973.0,253,1059.0,50,DISTRICT21,CAPSULE
ITN,Nov 2024,HEALTH CENTER,,,,,2643.0,62.0,391,263.0,2,DISTRICT25,PIECE
ITN,Sep 2025,HEALTH CENTER,127.0,267.0,135.0,,,,142,42.0,50,DISTRICT32,PIECE
SP,Aug 2025,HEALTH CENTER,202.0,,125.0,430.0,,37.0,121,33.0,30,DISTRICT6,TABLET
QUIN,Mar 2025,REGIONAL HOSPITAL,716.0,,,,,0.0,70,,30,DISTRICT30,TABLET
PYRA-SAC,Jun 2024,HEALTH CENTER,310.0,,,377.0,,,-244,172.0,5,DISTRICT12,SACHET
ACT-INF,Aug 2025,HEALTH CENTER,939.0,35.0,468.0,1282.0,,1668.0,421,371.0,30,DISTRICT4,BLISTER
RDT,May 2025,HEALTH CENTER,,584.0,,2801.0,,0.0,471,,1,DISTRICT11,PIECE
ACT-INF,Feb 2025,HEALTH CENTER,682.0,110.0,194.0,1114.0,,2.0,8,147.0,50,DISTRICT9,BLISTER
QUIN,Apr 2024,HEALTH CENTER,,0.0,,11.0,,1.0,-792,43.0,1000,DISTRICT18,TABLET
ITN,Nov 2025,HEALTH CENTER,,29.0,333.0,1469.0,,4089.0,72,,50,DISTRICT1,PIECE
ITN,Aug 2024,HEALTH CENTER,162.0,1.0,8.0,67.0,,13.0,-60,0.0,30,DISTRICT30,PIECE
ITN,Jan 2024,HEALTH CENTER,490.0,637.0,349.0,925.0,,203.0,-588,192.0,1,DISTRICT36,PIECE
PYRA-SAC,Aug 2025,HEALTH CENTER,1388.0,7.0,88.0,,,4.0,-136,51.0,5,DISTRICT20,SACHET
PYRA-SAC,Aug 2025,HEALTH CENTER,,,,,,201.0,209,5.0,2,DISTRICT10,SACHET
ACT-INF,May 2025,HEALTH CENTER,,2.0,50.0,518.0,,40.0,257,57.0,30,DISTRICT4,BLISTER
ACT-SC,Jun 2024,HEALTH CENTER,,41.0,198.0,1600.0,757.0,1.0,-373,,30,DISTRICT15,BLISTER
ART-INJ,May 2025,HEALTH CENTER,15.0,,,5.0,,320.0,-634,0.0,2,DISTRICT3,VIAL
ITN,Dec 2024,HEALTH CENTER,1100.0,0.0,57.0,,,0.0,425,67.0,1000,DISTRICT31,PIECE
PYRA-SAC,Sep 2024,HEALTH CENTER,227.0,556.0,357.0,1720.0,,124.0,449,440.0,2,DISTRICT1,SACHET
PYRA-COMP,Dec 2024,HEALTH CENTER,33.0,0.0,27.0,49.0,,0.0,-917,38.0,25,DISTRICT28,TABLET
RDT,Feb 2025,HEALTH CENTER,,74.0,831.0,2497.0,,5986.0,100,,1,DISTRICT25,PIECE
SP,Feb 2025,HEALTH CENTER,1675.0,6.0,,,1978.0,363.0,-184,694.0,30,DISTRICT3,TABLET
PYRA-COMP,Sep 2024,HEALTH CENTER,736.0,1032.0,668.0,1424.0,,8.0,568,600.0,30,DISTRICT21,TABLET
PYRA-SAC,Dec 2023,HEALTH CENTER,6.0,33.0,16.0,17.0,,2.0,61,1.0,1,DISTRICT25,SACHET
ACT-GC,Jan 2024,HEALTH CENTER,350.0,0.0,36.0,116.0,822.0,1598.0,-336,43.0,100,DISTRICT3,BLISTER
ACT-SC,May 2025,HEALTH CENTER,2470.0,14.0,544.0,,,0.0,-242,280.0,1,DISTRICT29,BLISTER
ACT-GC,Jan 2025,HEALTH CENTER,730.0,144.0,469.0,379.0,,,376,257.0,50,DISTRICT3,BLISTER
SP,Jul 2024,HEALTH CENTER,44.0,,,,877.0,,-197,214.0,1000,DISTRICT25,TABLET
ACT-INF,Nov 2024,HEALTH CENTER,,120.0,103.0,1338.0,724.0,108.0,386,158.0,30,DISTRICT20,BLISTER
SP,May 2024,HEALTH CENTER,16.0,3.0,56.0,135.0,,47.0,-498,,1000,DISTRICT1,TABLET
QUIN,Mar 2025,HEALTH CENTER,136.0,,74.0,,,,-141,93.0,30,DISTRICT4,TABLET
PYRA-COMP,Mar 2024,HEALTH CENTER,,,443.0,1835.0,,,-896,333.0,1,DISTRICT16,TABLET
PYRA-SAC,Dec 2024,DISTRICT HOSPITAL,,59.0,,1316.0,702.0,0.0,-344,15.0,30,DISTRICT15,SACHET
ITN,Sep 2025,HEALTH CENTER,2637.0,,351.0,,,8.0,-154,299.0,1,DISTRICT26,PIECE
ART-INJ,Jul 2024,HEALTH CENTER,678.0,0.0,140.0,363.0,592.0,0.0,-627,,1,DISTRICT15,VIAL
ACT-AD,Oct 2025,HEALTH CENTER,,0.0,118.0,,1324.0,0.0,58,72.0,50,DISTRICT24,BLISTER
ITN,Jun 2025,HEALTH CENTER,,,21.0,260.0,,33.0,-650,2.0,1,DISTRICT9,PIECE
ACT-GC,Jun 2025,HEALTH CENTER,1515.0,12.0,952.0,,,6576.0,658,423.0,30,DISTRICT6,BLISTER
ART-SUP,Nov 2024,HEALTH CENTER,,,27.0,25.0,,1304.0,-571,33.0,2,DISTRICT3,CAPSULE
ACT-SC,Apr 2024,HEALTH CENTER,559.0,72.0,263.0,,784.0,,-236,,30,DISTRICT7,BLISTER
SP,Nov 2025,HEALTH CENTER,321.0,66.0,,1150.0,,0.0,-682,70.0,1000,DISTRICT19,TABLET
ART-INJ,Sep 2024,HEALTH CENTER,261.0,,,372.0,,1.0,462,197.0,1,DISTRICT23,VIAL
ACT-AD,Aug 2024,HEALTH CENTER,,22.0,,197.0,,8019.0,-164,289.0,25,DISTRICT22,BLISTER
ACT-SC,May 2024,HEALTH CENTER,418.0,8.0,307.0,,1205.0,,-253,,1000,DISTRICT29,BLISTER
ART-INJ,Jan 2025,HEALTH CENTER,964.0,578.0,152.0,,,0.0,-340,80.0,50,DISTRICT25,VIAL
QUIN,Sep 2024,HEALTH CENTER,,,,,,13.0,627,3.0,1000,DISTRICT21,TABLET
ACT-SC,Aug 2024,HEALTH CENTER,,0.0,,46.0,,0.0,17,9.0,30,DISTRICT19,BLISTER
ACT-GC,Apr 2024,DISTRICT HOSPITAL,972.0,,105.0,395.0,,45.0,-173,34.0,1000,DISTRICT18,BLISTER
QUIN,Jun 2025,HEALTH CENTER,1225.0,31.0,,,545.0,4.0,-232,,1000,DISTRICT20,TABLET
QUIN,Sep 2025,HEALTH CENTER,1162.0,9.0,927.0,781.0,,,350,1019.0,30,DISTRICT33,TABLET
ACT-SC,Apr 2025,HEALTH CENTER,1197.0,529.0,356.0,,621.0,,479,,30,DISTRICT10,BLISTER
RDT,Jan 2025,HEALTH CENTER,,,,758.0,574.0,0.0,763,,1,DISTRICT29,PIECE
PYRA-COMP,Jun 2025,HEALTH CENTER,1104.0,892.0,369.0,989.0,,1328.0,539,,25,DISTRICT23,TABLET
SP,Jun 2025,HEALTH CENTER,,,390.0,1421.0,,23.0,-339,,30,DISTRICT15,TABLET
QUIN,Jul 2025,HEALTH CENTER,2063.0,,120.0,2047.0,,143.0,334,357.0,1000,DISTRICT16,TABLET
ACT-AD,Jan 2025,HEALTH CENTER,374.0,16.0,141.0,261.0,,1463.0,-1241,64.0,25,DISTRICT11,BLISTER
ACT-GC,Feb 2025,HEALTH CENTER,543.0,266.0,415.0,1067.0,,656.0,-3,125.0,30,DISTRICT21,BLISTER
PYRA-SAC,Apr 2024,HEALTH CENTER,1828.0,31.0,343.0,2741.0,,0.0,-472,,2,DISTRICT7,SACHET
PYRA-COMP,Jan 2025,HEALTH CENTER,,210.0,348.0,699.0,,207.0,682,171.0,25,DISTRICT31,TABLET
RDT,Mar 2025,DISTRICT HOSPITAL,189.0,,294.0,166.0,,,-466,,1,DISTRICT35,PIECE
ITN,Dec 2024,DISTRICT HOSPITAL,3449.0,,84.0,1706.0,,0.0,-502,111.0,30,DISTRICT14,PIECE
RDT,Feb 2024,HEALTH CENTER,,3.0,352.0,,,221.0,222,,1,DISTRICT25,PIECE
ACT-AD,Jan 2024,HEALTH CENTER,1040.0,0.0,451.0,1557.0,,0.0,-31,148.0,30,DISTRICT32,BLISTER
ART-SUP,Dec 2024,HEALTH CENTER,,,202.0,376.0,,948.0,-867,295.0,50,DISTRICT30,CAPSULE
ACT-AD,Feb 2025,HEALTH CENTER,42.0,0.0,,37.0,,4026.0,58,49.0,1,DISTRICT27,BLISTER
SP,Apr 2024,HEALTH CENTER,535.0,,81.0,,,,-897,,1000,DISTRICT32,TABLET
QUIN,Sep 2024,HEALTH CENTER,,0.0,,128.0,,5179.0,103,594.0,1000,DISTRICT32,TABLET
ACT-INF,Jun 2024,HEALTH CENTER,19.0,,72.0,45.0,,1520.0,456,103.0,30,DISTRICT15,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,2038.0,,,1330.0,,40.0,-405,461.0,30,DISTRICT33,BLISTER
ACT-INF,Jan 2024,HEALTH CENTER,2.0,,,,407.0,,-176,,30,DISTRICT1,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,,126.0,211.0,524.0,,0.0,650,,25,DISTRICT1,BLISTER
PYRA-SAC,Mar 2024,HEALTH CENTER,28.0,0.0,,169.0,156.0,,-176,7.0,1,DISTRICT19,SACHET
SP,Jan 2024,HEALTH CENTER,,0.0,,,,829.0,138,,1,DISTRICT13,TABLET
ACT-AD,Dec 2023,HEALTH CENTER,24.0,15.0,,53.0,,11.0,308,35.0,30,DISTRICT31,BLISTER
ITN,Nov 2024,HEALTH CENTER,492.0,910.0,,885.0,508.0,10.0,879,44.0,1,DISTRICT32,PIECE
ITN,Jul 2025,HEALTH CENTER,14.0,0.0,93.0,23.0,,0.0,-121,41.0,30,DISTRICT21,PIECE
ART-SUP,Jun 2024,HEALTH CENTER,,125.0,58.0,53.0,715.0,9.0,440,63.0,1,DISTRICT33,CAPSULE
RDT,Nov 2025,HEALTH CENTER,592.0,0.0,430.0,793.0,,6.0,73,356.0,1,DISTRICT5,PIECE
SP,Mar 2024,HEALTH CENTER,6.0,36.0,,,,29.0,-32,0.0,30,DISTRICT35,TABLET
ITN,Mar 2025,HEALTH CENTER,47.0,10.0,37.0,20.0,,1.0,-274,,30,DISTRICT16,PIECE
ACT-GC,Jan 2025,HEALTH CENTER,,1.0,371.0,922.0,,0.0,276,58.0,1000,DISTRICT38,BLISTER
ACT-AD,May 2024,DISTRICT HOSPITAL,1400.0,0.0,262.0,728.0,391.0,1.0,330,336.0,2,DISTRICT19,BLISTER
RDT,Mar 2024,HEALTH CENTER,619.0,,,117.0,,0.0,348,22.0,1,DISTRICT18,PIECE
ACT-AD,Jun 2025,HEALTH CENTER,279.0,13.0,111.0,190.0,,744.0,-196,119.0,25,DISTRICT14,BLISTER
ACT-AD,Sep 2024,DISTRICT HOSPITAL,882.0,,123.0,325.0,,,-1026,,2,DISTRICT29,BLISTER
ACT-GC,Feb 2024,HEALTH CENTER,82.0,,7.0,119.0,,110.0,7,1.0,30,DISTRICT30,BLISTER
ACT-AD,Jun 2025,HEALTH CENTER,,1.0,,1804.0,151.0,3.0,57,257.0,25,DISTRICT36,BLISTER
ITN,Mar 2025,HEALTH CENTER,346.0,0.0,,169.0,,3826.0,-291,62.0,1,DISTRICT36,PIECE
RDT,Aug 2025,HEALTH CENTER,125.0,0.0,,52.0,,,88,82.0,5,DISTRICT33,PIECE
ART-SUP,Jun 2025,HEALTH CENTER,783.0,,178.0,,,1.0,-175,162.0,1,DISTRICT26,CAPSULE
ACT-SC,Sep 2025,DISTRICT HOSPITAL,,0.0,43.0,,,19.0,-708,82.0,2,DISTRICT16,BLISTER
QUIN,Nov 2024,HEALTH CENTER,794.0,0.0,,199.0,,,341,82.0,1000,DISTRICT18,TABLET
ACT-AD,Sep 2025,HEALTH CENTER,1462.0,,466.0,1787.0,933.0,826.0,389,,100,DISTRICT33,BLISTER
ART-SUP,Aug 2024,HEALTH CENTER,842.0,0.0,346.0,,,114.0,232,296.0,1,DISTRICT36,CAPSULE
ACT-INF,Dec 2023,HEALTH CENTER,779.0,106.0,96.0,1242.0,,0.0,617,21.0,30,DISTRICT4,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,,0.0,245.0,191.0,,,205,134.0,1,DISTRICT13,BLISTER
QUIN,May 2025,HEALTH CENTER,,0.0,543.0,1728.0,,,-383,,1000,DISTRICT33,TABLET
ACT-SC,Apr 2024,HEALTH CENTER,,10.0,,439.0,575.0,482.0,81,168.0,30,DISTRICT20,BLISTER
ART-SUP,Jun 2024,HEALTH CENTER,590.0,74.0,31.0,42.0,,,591,,25,DISTRICT9,CAPSULE
ITN,Jun 2024,HEALTH CENTER,,,204.0,587.0,,674.0,399,132.0,25,DISTRICT28,PIECE
ACT-SC,Sep 2025,HEALTH CENTER,,,,,,231.0,468,480.0,30,DISTRICT22,BLISTER
PYRA-COMP,Aug 2025,HEALTH CENTER,1977.0,,688.0,1559.0,,,137,680.0,5,DISTRICT26,TABLET
ACT-AD,Jun 2025,DISTRICT HOSPITAL,1341.0,1.0,319.0,331.0,408.0,,71,68.0,25,DISTRICT16,BLISTER
PYRA-COMP,Mar 2025,HEALTH CENTER,,124.0,34.0,313.0,,0.0,261,47.0,5,DISTRICT30,TABLET
ACT-SC,Jun 2024,HEALTH CENTER,0.0,0.0,1.0,,,70.0,-467,0.0,50,DISTRICT36,BLISTER
QUIN,Jan 2025,HEALTH CENTER,25.0,3.0,34.0,391.0,,0.0,211,6.0,1000,DISTRICT4,TABLET
PYRA-SAC,May 2025,HEALTH CENTER,243.0,,112.0,,690.0,0.0,274,35.0,25,DISTRICT9,SACHET
ACT-GC,Jul 2025,HEALTH CENTER,245.0,,11.0,6.0,,0.0,-558,,30,DISTRICT9,BLISTER
ACT-GC,Nov 2025,HEALTH CENTER,615.0,,111.0,546.0,,297.0,432,183.0,50,DISTRICT9,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,907.0,206.0,238.0,861.0,,,232,,1,DISTRICT32,BLISTER
ACT-AD,Aug 2025,HEALTH CENTER,180.0,0.0,,30.0,893.0,12.0,401,,1,DISTRICT10,BLISTER
SP,Jul 2024,HEALTH CENTER,16.0,5.0,11.0,26.0,,,58,,30,DISTRICT7,TABLET
ART-SUP,Jun 2025,HEALTH CENTER,,,142.0,499.0,477.0,0.0,278,,2,DISTRICT24,CAPSULE
PYRA-COMP,Jun 2024,HEALTH CENTER,,17.0,133.0,376.0,410.0,0.0,24,25.0,5,DISTRICT1,TABLET
PYRA-COMP,Nov 2024,HEALTH CENTER,211.0,0.0,270.0,87.0,,838.0,-746,177.0,5,DISTRICT33,TABLET
ITN,Aug 2024,DISTRICT HOSPITAL,5256.0,,,3028.0,,3596.0,-165,835.0,25,DISTRICT6,PIECE
