product_primaryname,processing_periods_name,facility_type_name,beginningbalance,quantityreceived,quantitydispensed,stockinhand,quantityrequested,quantityapproved,totallossesandadjustments,amc,packsize,zone,dispensingunit
ACT-GC,Nov 2024,HEALTH CENTER,2027.0,,,1586.0,,309.0,648,351.0,30,DISTRICT17,BLISTER
ART-SUP,Apr 2024,HEALTH CENTER,232.0,30.0,237.0,548.0,,0.0,-116,,2,DISTRICT27,CAPSULE
ITN,Mar 2025,HEALTH CENTER,461.0,0.0,77.0,1270.0,,,438,45.0,50,DISTRICT29,PIECE
ART-SUP,May 2024,HEALTH CENTER,,0.0,2.0,,,0.0,464,6.0,2,DISTRICT38,CAPSULE
ACT-GC,Dec 2024,HEALTH CENTER,5113.0,175.0,,4218.0,,2809.0,257,751.0,30,DISTRICT6,BLISTER
PYRA-SAC,Mar 2025,HEALTH CENTER,38.0,,132.0,508.0,,1.0,149,135.0,1,DISTRICT26,SACHET
ACT-INF,Mar 2024,HEALTH CENTER,,0.0,418.0,,685.0,74.0,563,207.0,30,DISTRICT4,BLISTER
ACT-SC,Dec 2024,HEALTH CENTER,,,13.0,330.0,713.0,156.0,-109,,30,DISTRICT8,BLISTER
QUIN,Jul 2024,HEALTH CENTER,2247.0,1.0,283.0,,1393.0,,-154,,1000,DISTRICT2,TABLET
ACT-GC,May 2024,HEALTH CENTER,,0.0,,446.0,,1811.0,-156,,30,DISTRICT3,BLISTER
ITN,Sep 2025,DISTRICT HOSPITAL,579.0,728.0,335.0,71.0,508.0,229.0,24,,50,DISTRICT13,PIECE
ACT-AD,Jan 2024,HEALTH CENTER,278.0,,32.0,459.0,,1333.0,-75,24.0,30,DISTRICT3,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,255.0,9.0,105.0,160.0,,165.0,-896,191.0,30,DISTRICT18,BLISTER
PYRA-SAC,Sep 2024,HEALTH CENTER,370.0,,,,1066.0,351.0,-230,152.0,1,DISTRICT22,SACHET
QUIN,Mar 2025,HEALTH CENTER,456.0,1049.0,90.0,365.0,,,96,,1000,DISTRICT7,TABLET
SP,Apr 2025,HEALTH CENTER,393.0,286.0,,,1008.0,1925.0,639,214.0,1000,DISTRICT32,TABLET
SP,Feb 2024,HEALTH CENTER,,0.0,200.0,479.0,,415.0,151,,1000,DISTRICT21,TABLET
ITN,Nov 2024,HEALTH CENTER,1106.0,1.0,397.0,1246.0,,112.0,139,,50,DISTRICT33,PIECE
ITN,Jun 2025,HEALTH CENTER,261.0,87.0,,175.0,,0.0,-704,,50,DISTRICT12,PIECE
SP,Jul 2024,HEALTH CENTER,192.0,26.0,,826.0,,129.0,172,26.0,1000,DISTRICT3,TABLET
PYRA-SAC,Feb 2024,HEALTH CENTER,10.0,478.0,,,581.0,713.0,-304,13.0,1,DISTRICT35,SACHET
PYRA-COMP,Sep 2024,HEALTH CENTER,230.0,150.0,173.0,,812.0,596.0,623,,1,DISTRICT2,TABLET
ACT-GC,Jul 2024,HEALTH CENTER,2675.0,49.0,556.0,2182.0,893.0,58.0,208,,30,DISTRICT4,BLISTER
ACT-AD,Jun 2025,HEALTH CENTER,4425.0,1707.0,,,,0.0,-751,29.0,30,DISTRICT21,BLISTER
ACT-INF,Sep 2024,HEALTH CENTER,830.0,0.0,121.0,191.0,,49.0,-106,,30,DISTRICT33,BLISTER
ITN,Feb 2024,HEALTH CENTER,25.0,0.0,24.0,58.0,497.0,89.0,1067,,50,DISTRICT1,PIECE
ART-SUP,Dec 2023,HEALTH CENTER,,,,1492.0,,,28,319.0,2,DISTRICT5,CAPSULE
RDT,Oct 2025,HEALTH CENTER,533.0,1119.0,431.0,1302.0,,0.0,-349,294.0,25,DISTRICT31,PIECE
ITN,Jun 2024,HEALTH CENTER,1252.0,0.0,,60.0,,537.0,-460,,50,DISTRICT37,PIECE
ITN,Sep 2024,HEALTH CENTER,5226.0,,,2089.0,608.0,574.0,-38,480.0,50,DISTRICT20,PIECE
QUIN,Jun 2025,HEALTH CENTER,4.0,,22.0,71.0,,139.0,1185,,1000,DISTRICT9,TABLET
ITN,Aug 2025,HEALTH CENTER,,320.0,,,1042.0,3.0,-2,,50,DISTRICT10,PIECE
ACT-GC,Apr 2025,HEALTH CENTER,,6.0,11.0,490.0,734.0,3.0,76,5.0,30,DISTRICT1,BLISTER
QUIN,Aug 2024,HEALTH CENTER,117.0,20.0,93.0,,,1.0,-1053,,1000,DISTRICT31,TABLET
SP,Apr 2024,HEALTH CENTER,136.0,16.0,73.0,93.0,,4.0,266,50.0,1000,DISTRICT24,TABLET
ART-INJ,Mar 2025,HEALTH CENTER,801.0,280.0,316.0,697.0,,2286.0,-27,41.0,5,DISTRICT29,VIAL
ART-SUP,Jun 2025,DISTRICT HOSPITAL,760.0,227.0,,,,595.0,133,,2,DISTRICT16,CAPSULE
ACT-SC,Aug 2024,HEALTH CENTER,604.0,,294.0,1169.0,,323.0,-129,144.0,30,DISTRICT28,BLISTER
ACT-INF,Jan 2025,HEALTH CENTER,,31.0,24.0,350.0,903.0,0.0,-170,25.0,30,DISTRICT31,BLISTER
ART-SUP,Apr 2025,HEALTH CENTER,81.0,7.0,,238.0,499.0,,1037,43.0,2,DISTRICT20,CAPSULE
SP,Aug 2024,REGIONAL HOSPITAL,218.0,1.0,26.0,178.0,702.0,1.0,312,5.0,1000,DISTRICT38,TABLET
PYRA-SAC,May 2025,HEALTH CENTER,,,,6388.0,,0.0,-319,1123.0,1,DISTRICT1,SACHET
PYRA-SAC,Mar 2024,DISTRICT HOSPITAL,96.0,777.0,152.0,,1199.0,68.0,-231,10.0,1,DISTRICT19,SACHET
ART-SUP,May 2025,HEALTH CENTER,1245.0,0.0,173.0,265.0,,256.0,-10,,2,DISTRICT33,CAPSULE
ACT-AD,Aug 2024,HEALTH CENTER,6509.0,32.0,386.0,,,0.0,402,344.0,30,DISTRICT1,BLISTER
PYRA-SAC,Aug 2024,HEALTH CENTER,293.0,,165.0,60.0,,3230.0,164,,1,DISTRICT28,SACHET
RDT,Mar 2025,HEALTH CENTER,2080.0,23.0,369.0,,,0.0,-254,304.0,25,DISTRICT33,PIECE
RDT,Dec 2024,HEALTH CENTER,,1085.0,1018.0,2251.0,,948.0,-92,,25,DISTRICT27,PIECE
QUIN,Jun 2024,HEALTH CENTER,179.0,0.0,53.0,88.0,,1009.0,173,18.0,1000,DISTRICT7,TABLET
SP,Feb 2025,HEALTH CENTER,4578.0,0.0,,1605.0,,23.0,-908,475.0,1000,DISTRICT23,TABLET
ART-INJ,Sep 2025,REGIONAL HOSPITAL,121.0,,100.0,197.0,,0.0,436,,5,DISTRICT23,VIAL
ACT-INF,Dec 2024,HEALTH CENTER,,,,,,1.0,873,257.0,30,DISTRICT20,BLISTER
SP,Dec 2023,HEALTH CENTER,2834.0,,345.0,1163.0,,0.0,-36,150.0,1000,DISTRICT25,TABLET
ACT-INF,May 2024,HEALTH CENTER,83.0,0.0,2.0,,,0.0,286,1.0,30,DISTRICT18,BLISTER
RDT,Jul 2024,HEALTH CENTER,849.0,183.0,107.0,,,,950,154.0,25,DISTRICT15,PIECE
ACT-SC,Dec 2023,HEALTH CENTER,733.0,,134.0,1055.0,,,388,123.0,30,DISTRICT6,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,84.0,2.0,63.0,215.0,,205.0,451,2.0,30,DISTRICT25,BLISTER
QUIN,Dec 2024,HEALTH CENTER,2484.0,,567.0,,,0.0,-156,443.0,1000,DISTRICT24,TABLET
ACT-INF,Jan 2024,HEALTH CENTER,3637.0,0.0,80.0,3227.0,,0.0,-128,,30,DISTRICT14,BLISTER
QUIN,Oct 2025,HEALTH CENTER,,0.0,,119.0,,95.0,-464,59.0,1000,DISTRICT19,TABLET
ACT-SC,Aug 2025,HEALTH CENTER,1040.0,9.0,115.0,774.0,,10.0,272,40.0,30,DISTRICT7,BLISTER
ACT-GC,Feb 2024,HEALTH CENTER,532.0,0.0,18.0,552.0,,125.0,7,171.0,30,DISTRICT26,BLISTER
RDT,Nov 2024,HEALTH CENTER,25.0,2.0,23.0,5.0,482.0,43.0,24,3.0,25,DISTRICT18,PIECE
RDT,Jul 2025,HEALTH CENTER,18.0,,20.0,19.0,,11.0,154,6.0,25,DISTRICT16,PIECE
PYRA-COMP,Nov 2025,HEALTH CENTER,,,681.0,,533.0,0.0,-657,313.0,1,DISTRICT38,TABLET
ACT-AD,Mar 2024,HEALTH CENTER,,104.0,315.0,,,,340,218.0,30,DISTRICT25,BLISTER
ITN,Jul 2024,HEALTH CENTER,108.0,,198.0,,,773.0,-53,76.0,50,DISTRICT33,PIECE
QUIN,Dec 2023,DISTRICT HOSPITAL,434.0,15.0,127.0,482.0,1497.0,57.0,-65,88.0,1000,DISTRICT21,TABLET
ART-SUP,Jan 2025,HEALTH CENTER,,0.0,,165.0,,2934.0,-6,156.0,2,DISTRICT28,CAPSULE
ART-SUP,Jan 2025,DISTRICT HOSPITAL,339.0,676.0,94.0,594.0,,16.0,-539,133.0,2,DISTRICT25,CAPSULE
ACT-INF,Sep 2025,HEALTH CENTER,,9.0,13.0,161.0,,0.0,139,43.0,30,DISTRICT36,BLISTER
PYRA-COMP,Nov 2024,HEALTH CENTER,173.0,0.0,,132.0,,130.0,-95,9.0,1,DISTRICT29,TABLET
ACT-INF,Oct 2025,DISTRICT HOSPITAL,3.0,298.0,3.0,54.0,,,2,,30,DISTRICT32,BLISTER
QUIN,Aug 2025,HEALTH CENTER,,1.0,1789.0,1433.0,,,-151,,1000,DISTRICT13,TABLET
ART-SUP,Jul 2025,HEALTH CENTER,1285.0,112.0,436.0,,283.0,0.0,-288,175.0,2,DISTRICT1,CAPSULE
RDT,Aug 2024,HEALTH CENTER,298.0,,321.0,,,1074.0,-144,454.0,25,DISTRICT25,PIECE
SP,May 2024,HEALTH CENTER,616.0,172.0,915.0,530.0,959.0,599.0,-284,1186.0,1000,DISTRICT26,TABLET
ACT-INF,May 2025,HEALTH CENTER,,0.0,452.0,,,1893.0,65,179.0,30,DISTRICT35,BLISTER
RDT,Sep 2025,HEALTH CENTER,317.0,12.0,295.0,,,3528.0,170,,25,DISTRICT31,PIECE
RDT,May 2024,HEALTH CENTER,209.0,10.0,,819.0,,,-543,87.0,25,DISTRICT19,PIECE
QUIN,Apr 2024,HEALTH CENTER,2116.0,0.0,397.0,1256.0,,0.0,-46,524.0,1000,DISTRICT33,TABLET
ITN,Feb 2024,HEALTH CENTER,600.0,2.0,,313.0,,668.0,57,26.0,50,DISTRICT33,PIECE
ACT-GC,Mar 2024,HEALTH CENTER,,0.0,101.0,490.0,442.0,15.0,-146,,30,DISTRICT15,BLISTER
ACT-AD,Aug 2025,HEALTH CENTER,,,328.0,4857.0,293.0,0.0,-85,,30,DISTRICT3,BLISTER
SP,Feb 2025,HEALTH CENTER,462.0,,,607.0,,992.0,-178,175.0,1000,DISTRICT33,TABLET
ACT-SC,Oct 2024,HEALTH CENTER,,8.0,,591.0,1003.0,4465.0,-7,,30,DISTRICT23,BLISTER
ACT-GC,Aug 2025,HEALTH CENTER,1495.0,,188.0,1492.0,1218.0,,-490,66.0,30,DISTRICT3,BLISTER
PYRA-SAC,Apr 2024,HEALTH CENTER,,138.0,166.0,11.0,,,783,56.0,1,DISTRICT7,SACHET
PYRA-COMP,Apr 2025,DISTRICT HOSPITAL,686.0,2440.0,162.0,,540.0,1.0,-595,60.0,1,DISTRICT2,TABLET
ACT-SC,Sep 2025,HEALTH CENTER,75.0,9.0,210.0,546.0,,405.0,-57,61.0,30,DISTRICT37,BLISTER
ACT-AD,Sep 2025,HEALTH CENTER,,0.0,,132.0,,0.0,-792,,30,DISTRICT23,BLISTER
SP,Apr 2025,HEALTH CENTER,362.0,23.0,,634.0,,,1430,455.0,1000,DISTRICT29,TABLET
SP,Dec 2024,HEALTH CENTER,2832.0,0.0,112.0,766.0,1313.0,673.0,-218,59.0,1000,DISTRICT3,TABLET
ART-INJ,Feb 2025,HEALTH CENTER,444.0,29.0,539.0,897.0,,10.0,-781,,5,DISTRICT26,VIAL
ACT-INF,Feb 2025,HEALTH CENTER,952.0,9.0,97.0,188.0,,0.0,274,5.0,30,DISTRICT16,BLISTER
ACT-AD,Dec 2024,HEALTH CENTER,648.0,694.0,334.0,1108.0,1069.0,,430,371.0,30,DISTRICT16,BLISTER
ACT-GC,Nov 2024,HEALTH CENTER,,0.0,71.0,,439.0,0.0,411,39.0,30,DISTRICT26,BLISTER
ACT-SC,Jul 2025,HEALTH CENTER,,11.0,,694.0,,,-521,317.0,30,DISTRICT31,BLISTER
ACT-GC,Jan 2024,HEALTH CENTER,3760.0,0.0,603.0,2840.0,501.0,,1038,244.0,30,DISTRICT36,BLISTER
ACT-INF,Jul 2024,HEALTH CENTER,,2.0,654.0,1954.0,,66.0,-535,236.0,30,DISTRICT31,BLISTER
PYRA-COMP,Nov 2025,DISTRICT HOSPITAL,,10.0,,102.0,,566.0,-161,90.0,1,DISTRICT1,TABLET
ACT-INF,Aug 2024,HEALTH CENTER,,,218.0,,,,-84,68.0,30,DISTRICT14,BLISTER
ITN,Dec 2024,HEALTH CENTER,162.0,29.0,51.0,,,0.0,85,68.0,50,DISTRICT9,PIECE
ACT-AD,Oct 2024,HEALTH CENTER,3918.0,5.0,881.0,3131.0,,2357.0,-489,645.0,30,DISTRICT30,BLISTER
RDT,Oct 2025,HEALTH CENTER,549.0,,75.0,51.0,,,23,84.0,25,DISTRICT5,PIECE
ACT-SC,Feb 2025,HEALTH CENTER,28.0,31.0,111.0,,,83.0,1080,151.0,30,DISTRICT32,BLISTER
PYRA-SAC,Sep 2025,HEALTH CENTER,,26.0,,956.0,,0.0,-629,222.0,1,DISTRICT33,SACHET
PYRA-SAC,Jun 2025,HEALTH CENTER,1138.0,5.0,658.0,,481.0,1.0,-25,,1,DISTRICT32,SACHET
ITN,Jul 2025,HEALTH CENTER,,31.0,793.0,4286.0,1077.0,,598,150.0,50,DISTRICT30,PIECE
RDT,Jan 2024,DISTRICT HOSPITAL,,85.0,,1026.0,,41.0,64,172.0,25,DISTRICT37,PIECE
SP,Nov 2025,HEALTH CENTER,531.0,161.0,,1093.0,,2761.0,-420,,1000,DISTRICT8,TABLET
ACT-AD,Nov 2024,HEALTH CENTER,99.0,519.0,87.0,603.0,,418.0,-192,157.0,30,DISTRICT33,BLISTER
PYRA-COMP,Aug 2025,HEALTH CENTER,1384.0,200.0,311.0,2046.0,686.0,7.0,-335,161.0,1,DISTRICT29,TABLET
PYRA-SAC,Sep 2024,HEALTH CENTER,877.0,1.0,,,,1048.0,360,2.0,1,DISTRICT31,SACHET
RDT,Jun 2025,HEALTH CENTER,1324.0,1.0,240.0,1526.0,,2.0,-343,179.0,25,DISTRICT19,PIECE
ITN,Jan 2024,HEALTH CENTER,,5.0,286.0,2639.0,502.0,809.0,-313,,50,DISTRICT1,PIECE
QUIN,Jun 2025,HEALTH CENTER,893.0,169.0,220.0,478.0,,0.0,547,,1000,DISTRICT15,TABLET
SP,Apr 2025,HEALTH CENTER,130.0,1.0,21.0,222.0,,889.0,233,45.0,1000,DISTRICT5,TABLET
ACT-INF,Dec 2023,HEALTH CENTER,,9.0,817.0,3170.0,,0.0,200,637.0,30,DISTRICT29,BLISTER
PYRA-COMP,Dec 2024,HEALTH CENTER,293.0,30.0,,,,1071.0,60,53.0,1,DISTRICT9,TABLET
ITN,May 2025,HEALTH CENTER,,1.0,136.0,195.0,,,-98,22.0,50,DISTRICT9,PIECE
ACT-SC,Oct 2025,DISTRICT HOSPITAL,1465.0,0.0,144.0,,,259.0,736,29.0,30,DISTRICT31,BLISTER
ART-INJ,Oct 2025,HEALTH CENTER,137.0,,,,472.0,0.0,-330,11.0,5,DISTRICT27,VIAL
QUIN,Oct 2025,HEALTH CENTER,,320.0,69.0,604.0,,3.0,-283,11.0,1000,DISTRICT25,TABLET
ACT-INF,Feb 2024,HEALTH CENTER,132.0,0.0,,319.0,473.0,0.0,-116,86.0,30,DISTRICT14,BLISTER
ACT-GC,Jul 2024,DISTRICT HOSPITAL,3590.0,,426.0,,,52.0,-59,381.0,30,DISTRICT19,BLISTER
RDT,Mar 2025,HEALTH CENTER,4566.0,18.0,,,,53.0,-169,331.0,25,DISTRICT15,PIECE
ART-SUP,Nov 2025,HEALTH CENTER,,,304.0,1495.0,,,-3,337.0,2,DISTRICT28,CAPSULE
PYRA-SAC,Jul 2024,HEALTH CENTER,491.0,0.0,27.0,260.0,,,-700,52.0,1,DISTRICT12,SACHET
ART-INJ,May 2024,HEALTH CENTER,5465.0,127.0,,4872.0,1646.0,1803.0,183,2074.0,5,DISTRICT29,VIAL
ART-INJ,Jun 2024,HEALTH CENTER,,0.0,,,788.0,22.0,260,,5,DISTRICT14,VIAL
QUIN,Apr 2024,HEALTH CENTER,4589.0,19.0,1018.0,4628.0,1384.0,3.0,-128,730.0,1000,DISTRICT9,TABLET
SP,Jun 2025,HEALTH CENTER,,0.0,3.0,74.0,13.0,3.0,-839,2.0,1000,DISTRICT23,TABLET
PYRA-SAC,Aug 2024,HEALTH CENTER,3183.0,853.0,,,,1.0,-348,,1,DISTRICT8,SACHET
PYRA-SAC,Feb 2025,HEALTH CENTER,4640.0,482.0,1784.0,,,1181.0,-409,1106.0,1,DISTRICT35,SACHET
RDT,Aug 2025,HEALTH CENTER,,864.0,,8227.0,481.0,4679.0,411,1971.0,25,DISTRICT36,PIECE
PYRA-SAC,Nov 2024,HEALTH CENTER,530.0,766.0,295.0,,,639.0,166,,1,DISTRICT16,SACHET
RDT,May 2025,HEALTH CENTER,149.0,188.0,120.0,149.0,475.0,100.0,-300,43.0,25,DISTRICT23,PIECE
QUIN,Oct 2025,HEALTH CENTER,,0.0,200.0,2463.0,,362.0,220,271.0,1000,DISTRICT3,TABLET
ART-SUP,Sep 2024,HEALTH CENTER,5998.0,0.0,,2617.0,,142.0,135,,2,DISTRICT6,CAPSULE
QUIN,Sep 2024,HEALTH CENTER,,,365.0,,,82.0,-371,666.0,1000,DISTRICT3,TABLET
RDT,Aug 2024,HEALTH CENTER,103.0,8.0,,60.0,,903.0,131,34.0,25,DISTRICT35,PIECE
ACT-SC,Nov 2024,DISTRICT HOSPITAL,,288.0,1113.0,3617.0,,126.0,-211,1168.0,30,DISTRICT36,BLISTER
ACT-GC,Oct 2024,HEALTH CENTER,570.0,,490.0,1293.0,,200.0,473,,30,DISTRICT20,BLISTER
SP,Jan 2025,HEALTH CENTER,1793.0,129.0,,2098.0,,127.0,-302,366.0,1000,DISTRICT21,TABLET
QUIN,Jan 2025,DISTRICT HOSPITAL,146.0,41.0,133.0,,,0.0,414,169.0,1000,DISTRICT10,TABLET
QUIN,Sep 2025,HEALTH CENTER,1456.0,0.0,907.0,,580.0,203.0,188,811.0,1000,DISTRICT29,TABLET
ART-SUP,Jan 2025,HEALTH CENTER,23.0,43.0,29.0,21.0,140.0,,-278,,2,DISTRICT15,CAPSULE
ART-SUP,Feb 2024,HEALTH CENTER,383.0,0.0,,273.0,,0.0,-396,153.0,2,DISTRICT32,CAPSULE
ACT-INF,Dec 2024,REGIONAL HOSPITAL,349.0,252.0,,121.0,,,-412,,30,DISTRICT3,BLISTER
ACT-INF,May 2025,DISTRICT HOSPITAL,1678.0,485.0,329.0,2903.0,,0.0,-638,,30,DISTRICT15,BLISTER
PYRA-SAC,Sep 2025,HEALTH CENTER,1508.0,0.0,111.0,,,141.0,235,36.0,1,DISTRICT26,SACHET
ACT-SC,Oct 2025,HEALTH CENTER,5831.0,,1591.0,5478.0,,3466.0,-250,,30,DISTRICT30,BLISTER
QUIN,Oct 2025,HEALTH CENTER,3873.0,,882.0,1307.0,,0.0,658,,1000,DISTRICT18,TABLET
ACT-AD,Nov 2025,HEALTH CENTER,687.0,0.0,43.0,641.0,,0.0,-379,5.0,30,DISTRICT14,BLISTER
ACT-INF,Jul 2025,HEALTH CENTER,1166.0,371.0,,3078.0,,0.0,260,,30,DISTRICT33,BLISTER
ART-SUP,Sep 2024,HEALTH CENTER,,7.0,840.0,2248.0,397.0,149.0,212,567.0,2,DISTRICT30,CAPSULE
ACT-SC,Jul 2024,HEALTH CENTER,2944.0,1701.0,,4593.0,,129.0,-218,1319.0,30,DISTRICT4,BLISTER
RDT,Dec 2023,HEALTH CENTER,807.0,15.0,176.0,1397.0,1683.0,619.0,602,106.0,25,DISTRICT21,PIECE
ACT-INF,Mar 2024,HEALTH CENTER,245.0,1.0,55.0,75.0,,,-402,26.0,30,DISTRICT8,BLISTER
SP,Aug 2024,HEALTH CENTER,2134.0,,182.0,2840.0,,0.0,-202,314.0,1000,DISTRICT33,TABLET
ART-INJ,Jun 2024,HEALTH CENTER,1230.0,4.0,519.0,,,0.0,344,520.0,5,DISTRICT27,VIAL
ART-SUP,May 2025,HEALTH CENTER,8313.0,0.0,568.0,,996.0,0.0,-744,,2,DISTRICT25,CAPSULE
QUIN,May 2024,HEALTH CENTER,,,272.0,,955.0,,657,250.0,1000,DISTRICT35,TABLET
PYRA-SAC,Mar 2025,HEALTH CENTER,631.0,57.0,179.0,644.0,1415.0,296.0,-191,115.0,1,DISTRICT9,SACHET
ART-INJ,Jan 2025,DISTRICT HOSPITAL,1507.0,,328.0,306.0,,1652.0,-726,,5,DISTRICT2,VIAL
QUIN,Jun 2024,HEALTH CENTER,118.0,,,,,18.0,299,61.0,1000,DISTRICT21,TABLET
RDT,Aug 2025,DISTRICT HOSPITAL,582.0,,417.0,1492.0,,22.0,55,435.0,25,DISTRICT15,PIECE
ART-INJ,Nov 2024,HEALTH CENTER,,349.0,143.0,1154.0,344.0,29.0,-187,96.0,5,DISTRICT24,VIAL
ITN,Dec 2024,HEALTH CENTER,1443.0,,193.0,2213.0,,0.0,60,413.0,50,DISTRICT33,PIECE
SP,Jul 2024,HEALTH CENTER,437.0,,27.0,1943.0,586.0,0.0,482,,1000,DISTRICT19,TABLET
SP,Mar 2025,HEALTH CENTER,3490.0,0.0,1051.0,3461.0,,,270,1215.0,1000,DISTRICT25,TABLET
ART-INJ,Oct 2024,DISTRICT HOSPITAL,,0.0,208.0,47.0,,840.0,-208,30.0,5,DISTRICT10,VIAL
PYRA-COMP,Nov 2025,HEALTH CENTER,,,204.0,,1027.0,120.0,21,83.0,1,DISTRICT28,TABLET
ART-SUP,Feb 2024,HEALTH CENTER,658.0,137.0,470.0,1853.0,,1926.0,551,533.0,2,DISTRICT28,CAPSULE
ACT-AD,Sep 2025,HEALTH CENTER,1509.0,,358.0,1814.0,,252.0,9,,30,DISTRICT31,BLISTER
SP,Oct 2024,HEALTH CENTER,,32.0,,414.0,845.0,46.0,875,218.0,1000,DISTRICT28,TABLET
RDT,Jun 2025,HEALTH CENTER,,,339.0,1362.0,1468.0,338.0,556,47.0,25,DISTRICT1,PIECE
ITN,May 2025,HEALTH CENTER,923.0,0.0,69.0,471.0,177.0,1.0,-380,1.0,50,DISTRICT37,PIECE
RDT,Sep 2025,HEALTH CENTER,6.0,926.0,,,,22.0,864,40.0,25,DISTRICT5,PIECE
ACT-INF,Apr 2024,HEALTH CENTER,,689.0,24.0,85.0,1408.0,283.0,7,20.0,30,DISTRICT17,BLISTER
QUIN,Sep 2025,HEALTH CENTER,,4.0,263.0,,446.0,77.0,-1177,223.0,1000,DISTRICT15,TABLET
ACT-SC,Feb 2024,HEALTH CENTER,473.0,10.0,352.0,,,,-1164,122.0,30,DISTRICT6,BLISTER
SP,Apr 2025,HEALTH CENTER,591.0,6.0,52.0,880.0,,0.0,-380,,1000,DISTRICT25,TABLET
ACT-AD,May 2024,HEALTH CENTER,,,607.0,473.0,,,-487,,30,DISTRICT20,BLISTER
ITN,Feb 2024,HEALTH CENTER,700.0,101.0,363.0,1029.0,,0.0,-240,206.0,50,DISTRICT38,PIECE
RDT,Jun 2024,HEALTH CENTER,154.0,9.0,92.0,402.0,,1.0,-514,24.0,25,DISTRICT36,PIECE
RDT,Apr 2025,HEALTH CENTER,993.0,,,1132.0,,1141.0,201,129.0,25,DISTRICT20,PIECE
ITN,Oct 2025,DISTRICT HOSPITAL,606.0,35.0,287.0,,,,464,251.0,50,DISTRICT36,PIECE
RDT,Aug 2025,DISTRICT HOSPITAL,967.0,4.0,280.0,680.0,,0.0,325,70.0,25,DISTRICT21,PIECE
QUIN,Aug 2024,HEALTH CENTER,,26.0,585.0,742.0,,1.0,-385,472.0,1000,DISTRICT14,TABLET
ART-SUP,Jan 2025,HEALTH CENTER,620.0,,90.0,,,4.0,348,39.0,2,DISTRICT20,CAPSULE
ITN,Nov 2024,HEALTH CENTER,569.0,6.0,76.0,,,624.0,192,,50,DISTRICT25,PIECE
PYRA-COMP,Jun 2025,HEALTH CENTER,,18.0,44.0,,,286.0,-538,56.0,1,DISTRICT26,TABLET
ACT-INF,Dec 2024,HEALTH CENTER,5921.0,0.0,295.0,2372.0,55.0,39.0,-290,,30,DISTRICT9,BLISTER
ART-SUP,May 2025,DISTRICT HOSPITAL,,,,1408.0,,430.0,505,647.0,2,DISTRICT33,CAPSULE
ACT-INF,Nov 2024,HEALTH CENTER,,0.0,,127.0,,1.0,-1194,,30,DISTRICT33,BLISTER
ITN,Jan 2025,HEALTH CENTER,0.0,0.0,,1.0,,,-358,0.0,50,DISTRICT3,PIECE
ITN,Jan 2025,HEALTH CENTER,97.0,44.0,,50.0,404.0,0.0,-478,,50,DISTRICT28,PIECE
ART-SUP,Oct 2025,HEALTH CENTER,,0.0,194.0,,,1751.0,398,38.0,2,DISTRICT23,CAPSULE
SP,Mar 2024,HEALTH CENTER,,,90.0,,,211.0,449,73.0,1000,DISTRICT12,TABLET
ART-INJ,May 2025,HEALTH CENTER,91.0,0.0,81.0,,,3.0,-536,,5,DISTRICT33,VIAL
SP,Mar 2025,HEALTH CENTER,,0.0,,,429.0,,-74,,1000,DISTRICT20,TABLET
ACT-SC,Nov 2025,HEALTH CENTER,1.0,,40.0,80.0,,,-494,,30,DISTRICT18,BLISTER
ITN,Feb 2025,HEALTH CENTER,,,506.0,1197.0,1052.0,336.0,35,,50,DISTRICT1,PIECE
ACT-SC,Nov 2024,HEALTH CENTER,631.0,0.0,99.0,603.0,396.0,,38,27.0,30,DISTRICT35,BLISTER
RDT,Nov 2024,HEALTH CENTER,1730.0,428.0,514.0,707.0,,716.0,195,749.0,25,DISTRICT16,PIECE
PYRA-SAC,Aug 2024,HEALTH CENTER,322.0,,150.0,52.0,,2139.0,255,288.0,1,DISTRICT36,SACHET
SP,Feb 2025,REGIONAL HOSPITAL,153.0,57.0,,,,8.0,-116,10.0,1000,DISTRICT24,TABLET
ACT-AD,Jul 2025,DISTRICT HOSPITAL,359.0,,234.0,254.0,,7740.0,-23,270.0,30,DISTRICT15,BLISTER
SP,Jan 2025,HEALTH CENTER,19.0,,,,373.0,0.0,834,1.0,1000,DISTRICT26,TABLET
PYRA-SAC,May 2024,HEALTH CENTER,220.0,7.0,85.0,,,577.0,442,69.0,1,DISTRICT15,SACHET
ITN,Mar 2024,HEALTH CENTER,,2.0,,1808.0,395.0,6.0,-504,56.0,50,DISTRICT32,PIECE
ACT-GC,Jun 2024,HEALTH CENTER,557.0,20.0,336.0,526.0,,,364,,30,DISTRICT16,BLISTER
ACT-AD,Aug 2024,HEALTH CENTER,41.0,,8.0,77.0,,17.0,268,1.0,30,DISTRICT16,BLISTER
ITN,Sep 2025,HEALTH CENTER,368.0,55.0,92.0,,176.0,1.0,-1013,41.0,50,DISTRICT31,PIECE
ACT-SC,Mar 2025,HEALTH CENTER,1702.0,0.0,151.0,717.0,355.0,0.0,-14,,30,DISTRICT3,BLISTER
ART-SUP,Feb 2024,DISTRICT HOSPITAL,408.0,0.0,87.0,,,1.0,749,,2,DISTRICT23,CAPSULE
